,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[1.464724363766731, -2.034398089660365]",[-7.50537896],[44.22462104],"[[-2.48271597 -1.06441211]
 [ 2.51728403  2.26892122]
 [-3.73271597 -2.17552322]
 [ 1.26728403  1.15781011]
 [-1.23271597  4.49114344]
 [ 3.76728403 -3.8876606 ]]",556276.6460511644,0,2.5236248428619867,7.444519194904098,[ 1.7992 -2.308 ],-51.73,"[[[-2.482715973169004, -1.0644121113459692], [2.517284026830996, 2.268921221987367], [-3.732715973169004, -2.1755232224570804], [1.2672840268309962, 1.1578101108762553], [-1.2327159731690038, 4.491143444209587], [3.767284026830996, -3.8876605998893807]], [[1.1338949387357233, 0.8597118681603731]], [[-0.1334022102999266, 3.816557489791233]], [[-1.5072959369113164, -5.0]], [[1.464724363766731, -2.034398089660365]], [[0.9257264666828988, -1.4373952864407933]], [[2.642936815939349, -1.6116113990000775]], [[-1.073474315855259, 2.2561057301764085]], [[-2.8034744484812113, 5.0]], [[5.0, 5.0]], [[2.2773244525059697, -5.0]], [[-5.0, 5.0]], [[1.6205041660212125, -2.748347028148667]], [[5.0, -5.0]], [[-2.0922219005095335, 3.1143279190449866]], [[0.04996964462375109, -0.8950211191176487]], [[3.815827671642317, -0.9887697921371167]], [[4.946863855174709, 1.6339399129830612]], [[-3.148182703066836, 2.4352003057115623]], [[-0.32400248359711803, -4.771602465939022]], [[3.566484098111104, 3.2391524006156853]], [[1.3794054031671399, 4.640641214115201]], [[1.5293539177317244, -1.3364042364670086]], [[-0.3596382383450152, -2.528401443149061]], [[2.2655289743004134, -4.0298254444183454]], [[-0.06273685691993766, 1.6448953626360632]], [[-4.098982143935317, 1.603341290804149]]]"
1,"[1.577142870491493, 0.6611940559014855]",[44.93976285],[14.96976285],"[[ 2.45260501  4.71285371]
 [-0.04739499  0.26840927]
 [ 4.95260501 -3.06492406]
 [-4.93020749  3.6017426 ]
 [ 0.06979251 -1.336529  ]
 [-2.43020749 -4.66986234]]",873005.6237174594,1,0.8845496856064439,7.864119319274881,[ 0.8744 -1.704 ],29.97,"[[[2.4526050100901333, 4.712853712846959], [-0.04739498990986668, 0.26840926840251544], [4.952605010090133, -3.06492406493082], [-4.930207489909867, 3.6017426017358485], [0.06979251009013332, -1.3365290032024255], [-2.4302074899098667, -4.669862336535758]], [[0.02608557987649846, -1.2780023187417746]], [[0.7912648189880048, -5.0]], [[-5.0, -5.0]], [[1.87059708087835, 0.39402938305439017]], [[-0.4120959874194336, -5.0]], [[1.707333345524468, 1.8613568095328668]], [[5.0, 5.0]], [[3.954814887317265, 0.3284995272259859]], [[1.577142870491493, 0.6611940559014855]], [[1.2374198465818183, 0.03823036593908245]], [[0.9519129486513305, 5.0]], [[3.6407755760590765, 3.2719795282593784]], [[-0.2751718912688115, -3.767905024041293]], [[1.4017105295953225, 0.840168672048452]], [[1.4374831655544478, -2.7057308192554803]], [[1.406608481121786, -0.5936190370238545]], [[2.5415554743281406, 2.9491214987370005]], [[-0.7253583714674359, 5.0]], [[-1.1297194471691163, -5.0]], [[0.7724924513696787, -2.7466386371425626]], [[-2.1898807707281267, -0.03015472309658814]], [[2.905141034463845, 4.255556105266601]], [[2.985997498776211, -0.23106985008028122]], [[-0.01683021891450821, -5.0]], [[-3.1714277534424884, -5.0]], [[4.188083812322483, 5.0]]]"
2,"[2.065266714650095, 2.2572997557430896]",[-17.62696791],[34.08303209],"[[-0.54203688 -4.25469884]
 [ 4.45796312 -0.9213655 ]
 [-4.60453688  2.41196783]
 [ 0.39546312 -2.40284699]
 [-2.10453688  0.93048635]
 [ 2.89546312  4.26381968]]",323178.87609377556,2,1.1679710065839746,8.029488594692578,[2.604  3.1328],-51.71,"[[[-0.5420368751026174, -4.2546988374139705], [4.457963124897383, -0.9213655040806392], [-4.604536875102617, 2.4119678292526983], [0.39546312489738256, -2.402846985562121], [-2.1045368751026174, 0.9304863477712164], [2.8954631248973826, 4.263819681104549]], [[0.8394437720128525, 3.8997846640646734]], [[-5.0, 4.49943905795852]], [[5.0, 5.0]], [[4.062075255403144, 3.8225588112251425]], [[-5.0, -1.8883881803933782]], [[2.065266714650095, 2.2572997557430896]], [[1.4894375431923188, 1.5993841105762927]], [[-2.6573238405183397, -3.225737142714722]], [[2.1385193953412687, 1.9759867591551181]], [[5.0, -5.0]], [[-5.0, 0.1546877601127253]], [[1.1738638651686315, 2.2530814290956442]], [[-3.2591086559083084, -0.7698982063710857]], [[-2.4708241390959453, 5.0]], [[-0.8868002720700845, 1.203389543624023]], [[-3.7760362795510676, -5.0]], [[1.2446466612522233, -2.684180979583077]], [[0.27806670692500995, 1.3316741110250037]], [[-1.782365134942802, 2.923643282558906]], [[2.080302541681472, 3.77328032833639]], [[3.2695401976451532, 1.089224985105224]], [[4.860010344505738, 4.543773900475685]], [[-5.0, -3.820867719791364]], [[3.004627370843879, 4.973650580347521]], [[2.963844169131685, 2.8909949315671697]], [[-0.35696954376372386, -0.20166377077987088]]]"
3,"[-3.604055891383734, -3.962725688729993]",[-278.44205445],[1.50794555],"[[-1.66858852  1.09599412]
 [ 3.33141148  4.42932746]
 [-2.91858852 -3.34845032]
 [ 2.08141148 -0.01511699]
 [-0.41858852  3.31821634]
 [ 4.58141148 -4.91223633]]",420227.37451608345,3,0.9287680308349096,10.893556612968526,[-3.6176 -3.96  ],-279.95,"[[[-1.6685885215150407, 1.095994121941887], [3.3314114784849593, 4.429327455275219], [-2.9185885215150407, -3.348450322502557], [2.0814114784849593, -0.015116989169225548], [-0.41858852151504067, 3.3182163441641084], [4.581411478484959, -4.91223633073301]], [[2.4981870047058248, -2.0657822450166297]], [[-4.618073962270995, -2.422288494293356]], [[-0.5644828018764169, -2.7449396923234572]], [[-0.0901970197007252, -2.166109020071066]], [[-1.0256648809922753, -3.2031254320157827]], [[-5.0, -5.0]], [[-1.993699116796531, -0.25130969142470505]], [[-0.5269208125620387, -2.9200603257640867]], [[5.0, 1.4271562139994576]], [[-5.0, -4.105394144877174]], [[0.7064005188130139, -2.8088319999972278]], [[2.6738002712666686, -1.2662681479287075]], [[0.36171460029173974, -5.0]], [[-3.9248895330062052, -4.280350807406832]], [[4.2373876143368525, -1.6699058697047107]], [[-5.0, 5.0]], [[-4.105305153738479, -3.909701687166426]], [[-3.9158707204484435, 1.1895343156463112]], [[3.6973407327458845, -1.6494704407105614]], [[2.2901724129838854, -4.795540706370091]], [[4.352047764987509, 4.760524766108384]], [[-3.4271330245943297, 3.001288335124885]], [[-3.19362221809791, -0.6987952420879653]], [[-3.604055891383734, -3.962725688729993]], [[3.7873270992708212, 0.30984440656833623]], [[0.9609737852419766, 3.6312742227152053]]]"
4,"[1.7115920003866758, 0.6256297872332228]",[945.29918064],[13.30918064],"[[ 3.27723592 -4.4004218 ]
 [-2.97276408 -1.06708847]
 [ 2.02723592  2.26624486]
 [-0.47276408 -3.28931069]
 [ 4.52723592  0.04402264]
 [-4.53526408  3.37735598]]",2056890.65659673,4,1.545091589770172,6.381280730106927,[1.3384 0.8832],931.99,"[[[3.2772359197820826, -4.4004218024643205], [-2.9727640802179165, -1.0670884691309879], [2.0272359197820835, 2.2662448642023474], [-0.4727640802179165, -3.28931069135321], [4.527235919782083, 0.04402264198012418], [-4.5352640802179165, 3.3773559753134563]], [[3.2998564890195534, 2.173860789689671]], [[-3.197500129275241, 0.22506078686248118]], [[4.184570605886883, 2.5711791793714367]], [[2.460054718388462, -0.12316542339452617]], [[2.68456334184242, 4.98751840355968]], [[0.30387075714093725, 3.5876203495010865]], [[-5.0, 2.314893384830555]], [[-5.0, 5.0]], [[1.7115920003866758, 0.6256297872332228]], [[5.0, -1.9865017385853379]], [[0.9182951557449821, 0.9199652512790376]], [[-1.9076503889846785, -4.012846310378199]], [[3.534117015907343, -2.8254312029416493]], [[0.6824988525985702, -0.25734527859879375]], [[-0.14479840222266788, 1.4753402479481637]], [[-0.2796842497387746, 4.819561776411024]], [[1.7055584852469747, 0.8643337171255298]], [[-1.4202717246752763, 2.4860195173006554]], [[2.073817971461521, -1.7892365919172413]], [[-2.911370276389545, 3.974503773362876]], [[4.887979658325728, 0.37011268025772726]], [[-0.7953766099758873, 1.3828674256740316]], [[-0.10491175061184363, 1.8935425099956478]], [[4.125783779112338, -1.0448394645307084]], [[-2.9279159995621455, 2.6042357842234294]], [[2.249992094408325, 0.6362687372604008]]]"
5,"[3.824431862190353, 3.8166951631988106]",[144.73697895],[31.42697895],"[[ 0.19413613 -4.50722598]
 [-2.30586387 -1.17389265]
 [ 2.69413613  2.15944069]
 [-3.55586387 -2.65537413]
 [ 1.44413613  0.6779592 ]
 [-1.05586387  4.01129254]]",1241116.8183694857,5,1.1509848671233567,8.140758427239152,[2.1352 3.1656],113.31,"[[[0.1941361311415255, -4.50722598091641], [-2.3058638688584745, -1.1738926475830773], [2.6941361311415255, 2.1594406857502566], [-3.5558638688584745, -2.6553741290645587], [1.4441361311415255, 0.6779592042687757], [-1.0558638688584745, 4.011292537602108]], [[0.9941787225305113, 1.8010726102620624]], [[-5.0, 1.2363116294764123]], [[-5.0, 2.2122607701158885]], [[-5.0, 0.34425037895557764]], [[5.0, 4.815544348878715]], [[-3.331219306422954, 1.1524918266745092]], [[5.0, 3.867992813588566]], [[3.824431862190353, 3.8166951631988106]], [[1.7167893943374448, -1.4672730560742009]], [[3.4082407532505, 3.707350073443143]], [[-0.4052700183516391, 3.0395077205716543]], [[4.93104294601042, -2.4017725777357826]], [[-4.7888667862391, -1.7054952046463812]], [[-2.9319442971557717, -4.2994847645632674]], [[3.6737380264688357, 3.924528878470648]], [[-1.5264895623966133, 1.6965117390625426]], [[-4.596421465924792, -4.967560951227234]], [[4.411387589874111, -4.529914423887978]], [[-2.7973295148792077, -0.287829783303418]], [[-3.68894609163188, 2.3316808991688607]], [[1.783009196405053, -3.3049602022390245]], [[3.5679991629112298, 4.9514620748966305]], [[-1.4156729393507073, 1.0806286824671252]], [[5.0, -0.02703787477640276]], [[1.2254584835683442, 3.3599711392751512]], [[1.6816135721741747, 2.309336554631735]]]"
6,"[-2.8789492441324223, 0.7149045320883682]",[-266.26286299],[33.75713701],"[[ 2.05804169  2.99447191]
 [-0.44195831  0.77224968]
 [ 4.55804169 -2.56108365]
 [-4.50445831  4.10558302]
 [ 0.49554169 -1.07960217]
 [-2.00445831 -4.4129355 ]]",479330.3195711901,6,0.2123567559145377,5.804046761116281,[-0.3008  0.6136],-300.02,"[[[2.058041686252303, 2.9944719062510696], [-0.4419583137476968, 0.7722496840288482], [4.558041686252302, -2.5610836493044884], [-4.504458313747697, 4.10558301736218], [0.4955416862523032, -1.0796021678230088], [-2.004458313747697, -4.4129355011563405]], [[-2.8789492441324223, 0.7149045320883682]], [[-4.30750079690733, -0.42870295310966]], [[-0.34175412599269617, -2.0235036853958044]], [[0.7937225113676258, -4.05153634079903]], [[2.732150205384185, 5.0]], [[2.3028119125799047, -1.1316359801305687]], [[-0.5329628704898417, 2.625474687058305]], [[4.089029635142084, -2.276841592198271]], [[-0.3688253854572835, -1.9070097268948263]], [[5.0, 0.7650658144202211]], [[0.30668700683448913, 1.5450296142110205]], [[-1.3102784933982878, 1.4763521324245428]], [[2.4345190557440413, -0.8940898540674302]], [[-0.8229187718671387, -0.04633558856263953]], [[0.6038047225985101, -1.4967705463347682]], [[-3.4600459677224786, 0.9989853572656789]], [[1.9515108499749108, -3.671281823816277]], [[3.663031306666694, 0.6409664427297876]], [[-3.6407502447202864, -2.438288899336476]], [[-3.81813911953782, 2.9352262460941994]], [[-0.8918239496371116, 3.331186899334284]], [[3.031602531932819, 2.897921368007717]], [[3.320317805486784, -0.4371396175193567]], [[-4.727744871279781, -2.7030656087984637]], [[-1.7039108351520191, -0.059337201626590286]], [[4.063877278104039, 4.98734291840012]]]"
7,"[2.4668275671510767, -0.3962513728312614]",[48.58125607],[3.87125607],"[[-2.78975665 -3.05459191]
 [ 2.21024335  0.27874142]
 [-0.28975665  3.61207476]
 [ 4.71024335 -4.53607339]
 [-4.82100665 -1.20274006]
 [ 0.17899335  2.13059328]]",458548.96720565023,7,1.448680528693796,7.74003068184355,[ 2.916  -0.9864],44.71,"[[[-2.7897566521436126, -3.0545919095503757], [2.2102433478563874, 0.27874142378295996], [-0.28975665214361257, 3.612074757116293], [4.710243347856387, -4.536073391031857], [-4.821006652143613, -1.2027400576985237], [0.17899334785638743, 2.130593275634812]], [[-0.5756970922300847, 3.6871162757747205]], [[3.658486817689858, 4.330058146363987]], [[2.5249729312229086, -2.1492861680696027]], [[5.0, -0.5597479616067726]], [[-5.0, 5.0]], [[3.0463385649983157, -0.2983765047574231]], [[2.0391977394593677, 0.04996147550849344]], [[1.7977783755151655, -0.21145621693861646]], [[-1.2301066999250951, 1.7537824986987494]], [[3.962561146821116, -2.4106636721400028]], [[2.7729346003949495, -1.0135295320422404]], [[3.460371430472861, -3.8855589307016505]], [[0.6311946610108468, -5.0]], [[2.4668275671510767, -0.3962513728312614]], [[-0.6985715727021321, 5.0]], [[-1.5894190780798625, -5.0]], [[5.0, -2.957357812830904]], [[-0.05775547800616078, -3.1447701193017368]], [[1.9291825496659913, 5.0]], [[4.202761520612298, -1.8538669776722618]], [[-2.504191675977869, 3.6680356126684686]], [[-5.0, 1.9536125816526508]], [[5.0, 2.3125385826186]], [[4.194474112008928, -3.161517899100342]], [[-1.396504739643805, -0.9429072408122292]], [[1.2446394906353762, 2.718092991157436]]]"
8,"[-2.876537861050447, 1.5068870725968762]",[-976.82736929],[23.17263071],"[[ 3.51180562  3.38697625]
 [-2.73819438 -2.16857931]
 [ 2.26180562  1.16475403]
 [-0.23819438  4.49808736]
 [ 4.76180562 -4.02043116]
 [-4.76944438 -0.68709782]]",371841.92550840904,8,3.038572121532647,9.39308541144066,[-2.2544  2.2248],-1000.0,"[[[3.511805622429442, 3.386976249923414], [-2.738194377570559, -2.1685793056321416], [2.261805622429441, 1.1647540277011936], [-0.23819437757055884, 4.498087361034527], [4.761805622429442, -4.020431157483992], [-4.769444377570559, -0.6870978241506602]], [[-2.4705527190138925, -2.1634041271818143]], [[-3.7668502932751284, -0.7627379253734177]], [[-3.046835546891117, 2.641070552775345]], [[-2.7931249419818633, 0.9727212124973372]], [[-0.1455179468720988, 5.0]], [[-0.7260504368419065, 1.760892973325646]], [[-4.26313117996274, 4.708506469281321]], [[-3.9393528695471844, 0.6160808215891731]], [[-1.1246230235431596, 5.0]], [[1.7602471804382567, 2.7183401310599487]], [[0.5547112518977925, 5.0]], [[-5.0, -4.356785556027183]], [[5.0, 5.0]], [[0.7360892352472976, -5.0]], [[3.4784929948989163, -2.2917614513084725]], [[0.07280852144880168, -0.7573466615031492]], [[-4.668073428203327, -2.1796150863043295]], [[4.620977225934758, 0.6842597794388602]], [[-4.993739064133872, 2.870025408062478]], [[2.3370278577956816, 3.541104418716275]], [[-2.599796530047839, 0.4575694906907488]], [[-2.68966367508824, -5.0]], [[0.574955500700244, 0.7546537579329211]], [[-0.034236902151470794, -3.4036761541711336]], [[-2.876537861050447, 1.5068870725968762]], [[-3.0643009753169337, 2.019919874943805]]]"
9,"[-2.676200982877351, 3.5846124048119647]",[307.76704035],[3.56704035],"[[-2.70668684 -3.79820538]
 [ 2.29331316  1.75735017]
 [-0.20668684 -0.46487205]
 [ 4.79331316 -2.68709427]
 [-4.73793684  2.86846128]
 [ 0.26206316  0.64623906]]",1072206.5125392964,9,2.280099072652211,9.6076781579798,[-2.5496  3.5088],304.2,"[[[-2.7066868358492013, -3.798205384826812], [2.293313164150799, 1.7573501707287429], [-0.2066868358492009, -0.4648720514934803], [4.793313164150799, -2.6870942737157018], [-4.737936835849201, 2.8684612818398536], [0.2620631641507991, 0.6462390596176331]], [[2.233886145107085, 4.315242302994601]], [[0.919302189325824, 2.742649385088897]], [[0.13878832824885137, 2.3643699167948338]], [[-2.9092970702501466, 2.0699213435931334]], [[-3.9226755091502095, 4.523195488894425]], [[5.0, 0.18167039969828594]], [[-2.676200982877351, 3.5846124048119647]], [[-5.0, -1.2421580742279519]], [[-1.4528392232842504, 5.0]], [[4.15987955155499, -3.5476008041203597]], [[-2.859034413185913, 3.7947642682620413]], [[-0.670214312883588, -1.5021394909755048]], [[-2.330773277678299, 3.148547558301305]], [[-5.0, -5.0]], [[-1.8116025151611748, 3.537322670054585]], [[-4.972254961143154, 3.6479905801729466]], [[5.0, -0.9605827027181812]], [[5.0, 3.41187466776237]], [[-5.0, 0.8008834248262117]], [[-0.6883558283146406, 1.5877564304488947]], [[5.0, 5.0]], [[-5.0, -2.4968297277654283]], [[-2.9741789173976785, 4.688361138250643]], [[3.5549777155840814, 2.0715053390000646]], [[2.136736298795701, -0.9099085306450029]], [[3.6069355191110453, 5.0]]]"
