,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[1.898501519060421, -2.709451386103856]",[-29.2957821],[22.4342179],"[[ 3.00790445  1.53811642]
 [-1.25017981  4.43491126]
 [ 0.97939897  1.93161544]
 [ 4.14848924 -1.48290156]
 [-2.20243573 -1.78536823]
 [-4.10314862 -4.62432958]]",597498.3993413341,0,2.489969350851075,7.400376307799093,[ 1.7992 -2.308 ],-51.73,"[[[3.0079044536411033, 1.5381164185520726], [-1.2501798052715691, 4.434911262966173], [0.9793989706408945, 1.9316154422428875], [4.14848923916502, -1.482901558042213], [-2.2024357263707124, -1.7853682307744032], [-4.103148617438121, -4.624329576813913]], [[2.6243945010287852, -4.610524327426388]], [[2.781910551856012, -4.5694716844429735]], [[5.0, -5.0]], [[0.10213003441515967, 5.0]], [[-0.8827660892248612, 1.947169773461088]], [[3.340571140963028, -5.0]], [[3.175118909576801, -3.981785214083555]], [[-5.0, 5.0]], [[1.6058553028449885, 5.0]], [[5.0, 5.0]], [[0.15635495362839846, -0.7003854351506659]], [[-0.6390219407722924, -5.0]], [[0.8864764501259904, -1.6183827308842733]], [[2.946501895451983, -5.0]], [[-0.6225947564255602, 3.2599199778381984]], [[0.03831621406928522, 1.3414273880139462]], [[1.2070999325951581, -0.28885804679592003]], [[-5.0, 0.58950685816366]], [[1.8994646436546812, -1.6432450210634748]], [[-2.3701011757955284, 3.999893744275569]], [[-0.09660055717530323, 1.9412233681974158]], [[5.0, -2.7634213361666933]], [[5.0, 0.47893253355514065]], [[1.898501519060421, -2.709451386103856]], [[0.4511326387460827, 0.6413448512554576]], [[0.04787084043530958, -2.8055873029153178]]]"
1,"[1.7856972610362385, 0.9873571772286863]",[61.8467775],[31.8767775],"[[ 0.76766459 -2.91615572]
 [-4.03311857  4.32774337]
 [ 2.39545538  0.5444068 ]
 [-0.81896485 -4.32436642]
 [-2.76853381  2.28464131]
 [ 4.26145496 -0.54885235]]",859725.0619574867,1,1.216845891940968,7.775967245526707,[ 0.8744 -1.704 ],29.97,"[[[0.7676645927056036, -2.9161557150644093], [-4.033118567297847, 4.327743372784612], [2.3954553803669683, 0.5444068011532108], [-0.8189648547379402, -4.32436641814244], [-2.7685338124039722, 2.2846413100855205], [4.261454962965491, -0.5488523507181542]], [[0.6458680429449182, -2.8819664492382864]], [[4.747753373412731, -5.0]], [[4.601975487826063, -2.536372310377916]], [[0.7027706935235336, 5.0]], [[0.21077966608952634, -0.7799731040520373]], [[0.12260456193874614, -5.0]], [[0.11701399608658138, -3.409395866696873]], [[-1.8425550967916124, -5.0]], [[2.9553957459979556, -2.5597204473038158]], [[2.589783250694587, 4.926452552918006]], [[1.9349618581017187, 3.914801888995781]], [[2.8836700076968618, 2.621456359260246]], [[5.0, 5.0]], [[-5.0, -5.0]], [[-1.3947507601070772, -0.6613230775906599]], [[3.699964734518997, 5.0]], [[2.0682161073589276, 1.7920853998325095]], [[-0.4008607192179636, -2.442660352788545]], [[-0.5759847337314046, 3.642683272478554]], [[1.350490893956642, 0.5007053608848836]], [[-1.4231632699871206, -3.25487138412401]], [[0.787679113446374, -1.483719824498034]], [[2.2492668491154473, -5.0]], [[1.7856972610362385, 0.9873571772286863]], [[-3.0207335240786737, -5.0]], [[3.4891558552155577, 4.220125177363485]]]"
2,"[2.0677751383150063, 2.27145903241885]",[-19.02690365],[32.68309635],"[[ 2.17823891 -0.84327906]
 [ 3.46076024 -3.57880679]
 [-1.1054527  -2.36245879]
 [-4.78039164  0.38042982]
 [-2.98027025  3.06900878]
 [ 0.30841253  3.47106945]]",345636.64444369206,2,2.3203767084351345,7.880658695971762,[2.604  3.1328],-51.71,"[[[2.1782389108722144, -0.8432790619326624], [3.4607602426722135, -3.578806793623877], [-1.1054527037697004, -2.362458788176065], [-4.780391638866349, 0.38042982027560157], [-2.980270246006389, 3.0690087795310035], [0.30841252657814344, 3.471069450167949]], [[1.1682052111932852, 3.0210089206423665]], [[-3.5921111201574263, -3.955329547458253]], [[-0.5127787259130225, 0.25952437964531505]], [[-1.9687122363528713, -3.042966417847695]], [[-4.079729266419969, 4.503690944646008]], [[-0.20332750123956064, 1.6272263151772874]], [[3.8386789351573376, 4.129039075764548]], [[3.1349501749151494, 5.0]], [[3.487454064055469, 3.10877902643656]], [[-5.0, -2.5800233155861]], [[1.0761472425741667, 2.2311631423094624]], [[5.0, 4.966313710531806]], [[4.369667121409398, 4.062190219888886]], [[-1.7568235091508675, -5.0]], [[-2.3446764279799908, -0.7565410760046876]], [[-4.205521681442416, -1.579325115357837]], [[5.0, -0.9479442983639151]], [[0.9702562654864952, 0.8801740802077107]], [[2.0677751383150063, 2.27145903241885]], [[-1.365533464764823, 4.204413819096197]], [[0.9682491615380995, -3.20287644289863]], [[1.9615493366201633, 1.9542470465614332]], [[-0.8372511638106586, 0.8958118538377953]], [[4.30414350901105, -4.804457862183429]], [[-0.8213935889901001, -0.8231918872856917]], [[-2.778347614572143, 1.7491858294768523]]]"
3,"[-5.0, -4.469202896429559]",[-271.44425422],[8.50574578],"[[-0.07684556  2.40834033]
 [-3.5471482  -1.52876152]
 [ 4.01171358 -3.85488413]
 [-3.14192193  3.54110568]
 [ 0.22637465 -2.86563388]
 [ 2.83875161  0.99685331]]",419341.99501466297,3,2.4322590289061177,8.139709506308542,[-3.6176 -3.96  ],-279.95,"[[[-0.07684556221699612, 2.408340327647446], [-3.5471481982407536, -1.5287615239709194], [4.011713582877427, -3.854884126816812], [-3.141921931756044, 3.5411056813273483], [0.22637464519978945, -2.8656338814474327], [2.8387516136558544, 0.996853305064926]], [[-1.9167756529342788, -4.558536045970469]], [[-0.4529437155997262, -2.5425343645194487]], [[5.0, 5.0]], [[0.08148961491733712, -2.2112927505601623]], [[-4.173871273443004, -2.3941451528251303]], [[1.2765853569845849, -0.1750959902659286]], [[2.1830838089639553, -1.7323065456102658]], [[-1.4079967195799583, -3.129052940777946]], [[-2.0000079078397732, -3.3733660680163275]], [[1.161799788728656, 3.9147809841380745]], [[-5.0, -4.469202896429559]], [[5.0, 2.5668395854012256]], [[-3.729510399228195, 1.5685949717960523]], [[5.0, -0.8961849999920536]], [[5.0, -1.8452653256184524]], [[-2.758212244848531, -0.09160530229371577]], [[-5.0, -4.213588141908651]], [[-3.3577154709617663, 4.570960539727929]], [[4.450286815545276, -1.9039698853271103]], [[-2.3892721467364986, -2.7508824910990315]], [[-5.0, -5.0]], [[-3.5953539015436564, -4.217197147314403]], [[5.0, 0.1759367753022691]], [[3.2282192456443233, -0.9271658394486014]], [[1.8437287606888555, 1.0651775851339709]], [[2.3894367628186908, 3.0762284066908734]]]"
4,"[1.6306991857166007, 0.7986369465344093]",[937.55686114],[5.56686114],"[[ 0.95628293 -0.11526651]
 [ 2.80332813  0.90873443]
 [-1.35870534 -3.30217032]
 [ 4.13651952 -4.51292629]
 [-3.68265212  2.22528924]
 [-1.96994977  3.55079323]]",2039403.6065660834,4,1.069087843619482,6.078458009186377,[1.3384 0.8832],931.99,"[[[0.9562829341067971, -0.11526650686346152], [2.803328130809513, 0.9087344257010841], [-1.3587053449059203, -3.302170322740326], [4.1365195173628795, -4.512926289848575], [-3.6826521154592573, 2.225289244816965], [-1.9699497724669977, 3.5507932316841355]], [[-4.820106267018868, 3.565238414176987]], [[-1.4023476119794376, -1.0364370565475909]], [[-1.6344764955373203, 4.503828283313483]], [[2.809784346109456, 0.9575459931872757]], [[2.204267842657114, 0.4895687014914787]], [[-5.0, 0.3796592060904097]], [[0.6529527865518205, 1.6724228162957842]], [[2.7553155417784208, -0.7177383706819448]], [[5.0, 5.0]], [[-1.2946981378180977, 1.5261790045138144]], [[0.015007245982377425, 1.1157231929012734]], [[-5.0, -5.0]], [[5.0, -1.9351893527951336]], [[1.2625205446884318, -5.0]], [[1.8377506149426166, 5.0]], [[1.6306991857166007, 0.7986369465344093]], [[-3.833330115899904, 5.0]], [[-2.802359859399335, -0.35299926943868165]], [[4.926628785141359, 1.6299481650851775]], [[1.6917529104108997, 1.3886079985195368]], [[3.7778200846043877, -2.7339690366571907]], [[-0.6869611052173414, 2.4033977778072075]], [[-0.6311960290843964, 4.758982950026496]], [[2.4978383262795782, -2.6675935006590556]], [[0.49732512798896256, -1.9239442053638358]], [[-2.4618343316529603, 2.688213502290725]]]"
5,"[0.6183417322168433, 2.7148903570949128]",[125.87400409],[12.56400409],"[[ 4.02685185 -3.4754667 ]
 [ 2.54393335  1.08193754]
 [ 0.15042888 -1.47476974]
 [-2.52112096 -2.28348938]
 [-1.48953911  3.55157286]
 [-3.95016019  1.73845207]]",1237449.594425559,5,2.1233728377553356,7.167558855171758,[2.1352 3.1656],113.31,"[[[4.026851851607008, -3.475466701691853], [2.5439333536311075, 1.081937538432241], [0.1504288839741621, -1.4747697357071896], [-2.5211209580720735, -2.283489380600198], [-1.4895391140981449, 3.551572858138101], [-3.950160193564193, 1.7384520714693892]], [[2.659859614391603, 2.421084984938291]], [[-1.0992675715099673, 1.9922166637352916]], [[5.0, -0.17179431347123375]], [[-5.0, 5.0]], [[-2.493291993017037, -5.0]], [[-1.2789140109547548, 4.076055668265658]], [[-4.742285418188979, 2.965680181189897]], [[-2.2281830495449033, 0.46037441979269256]], [[-1.6912558803312603, -2.7320982822611084]], [[1.4498548093327663, 0.9607397830353221]], [[1.8102155142368588, 3.7261582510971945]], [[-3.127581680446415, -1.827016901245579]], [[-3.22284714298277, 1.4217695349514763]], [[4.8761120082004705, -4.881816749175461]], [[-1.8115316013895881, 1.521318826939506]], [[0.6183417322168433, 2.7148903570949128]], [[4.142011031936223, 3.9743406151721237]], [[-5.0, -4.6443661210844045]], [[1.211865772912178, -5.0]], [[-2.4208093693506787, 4.603569844674365]], [[-0.06198336362748883, 2.3476942992936656]], [[1.126143961375349, -1.216619386413659]], [[-5.0, 0.9318139925553875]], [[4.55050958430858, 3.414068577051658]], [[1.52682699487436, 0.08823745613866806]], [[-3.959381345535478, -3.4182524598636412]]]"
6,"[-1.408285462821557, 0.6807871633645839]",[-294.51129381],[5.50870619],"[[ 3.05865088  4.8941117 ]
 [ 3.64765766 -4.3075033 ]
 [-4.33988383 -2.18449985]
 [-2.10942547 -0.26105605]
 [ 0.08542197  0.42473515]
 [-0.36385314  2.74268405]]",476369.2134442937,6,0.42992713422976486,6.309324499968995,[-0.3008  0.6136],-300.02,"[[[3.0586508822924543, 4.894111702773305], [3.647657662912973, -4.307503304147642], [-4.339883832505952, -2.1844998486958693], [-2.1094254697955037, -0.2610560532487378], [0.08542196974580119, 0.4247351519400935], [-0.36385313541869113, 2.742684045959801]], [[-4.847666353600935, -1.1058280804504363]], [[-1.8951726768811383, -0.9965349868347984]], [[-2.030935520239348, 0.8230064667983257]], [[-3.5459441106495633, 0.6528852213192693]], [[0.4150368630581789, -5.0]], [[-2.6185185067075154, 1.268779229090743]], [[0.6025579610465795, 0.8047998105059324]], [[5.0, -2.066864983504007]], [[5.0, -0.4752823529334263]], [[-5.0, 3.698062516714294]], [[-4.405866360197248, -4.1340631879104945]], [[-1.408285462821557, 0.6807871633645839]], [[5.0, 2.032809801269825]], [[-5.0, 2.3834652982529048]], [[-3.861578116066381, -3.34862199163112]], [[2.180592276498959, 3.696945096996926]], [[4.777878431006089, -3.430735774023724]], [[-0.44665395439353084, 4.715691782807177]], [[1.7825754711642663, -1.3180731847501779]], [[4.868124494519039, 0.42892312685784884]], [[-4.619095661072361, 0.11104018996704923]], [[4.379077384873327, 3.3832412656645143]], [[-1.6224317460688567, 0.5848370667684358]], [[0.7232153941950035, 2.6278500772370936]], [[-4.494786284936985, 1.356511310772543]], [[-0.21760288246205792, -0.920527178559973]]]"
7,"[2.6755449841811885, -0.6989057539990675]",[48.16422835],[3.45422835],"[[-1.35957082  2.3298654 ]
 [ 4.99039029  3.62866661]
 [-4.31989798 -3.73146036]
 [-2.71603595 -3.25195715]
 [ 0.13518326  1.42380304]
 [ 2.67554498 -0.69890575]]",459480.11997104407,7,0.37479535231385924,7.7390940016744425,[ 2.916  -0.9864],44.71,"[[[-1.3595708240582498, 2.3298653962992164], [4.990390287653696, 3.6286666074374114], [-4.319897979522032, -3.731460363034356], [-2.7160359470852664, -3.251957147099753], [0.13518326257797053, 1.4238030433546864], [2.6755449841811885, -0.6989057539990675]], [[-4.25025453042691, 1.7541783157262056]], [[1.9405529813579792, 0.9265044259901609]], [[2.590682428270309, -4.719077273235801]], [[1.3524517797010125, -3.7431681115669635]], [[5.0, -2.216766720661378]], [[3.142079891227508, -0.8654976249259021]], [[2.1886644534957282, -0.6959619949489281]], [[-0.3843136845299968, 1.321405818867337]], [[2.088535853170992, -4.868145325274441]], [[-0.9199929107432308, -3.423074414898908]], [[3.2830332097645005, 2.061674879937046]], [[0.8700830714501626, 4.2212581501041395]], [[-2.5393138050957584, 5.0]], [[-1.5693304482078472, 0.7755297797606617]], [[-0.4294214105982627, 5.0]], [[0.610044796253008, 0.5556059648060305]], [[4.825835107804842, -5.0]], [[2.6612068054996056, -0.09588169843669424]], [[0.6096901701073101, -3.8544424914003237]], [[2.8933057359550896, -1.9877371149565626]], [[1.8130256026719016, 2.4870563772533356]], [[5.0, 1.3890793846231502]], [[5.0, -3.6097003111354558]], [[-1.3307615750977884, -5.0]], [[2.6405980657936023, 5.0]], [[-3.2263452707135465, 1.341149702624377]]]"
8,"[-2.2854702628120513, 2.1710947497442112]",[-999.15783597],[0.84216403],"[[-2.22257948  0.09638731]
 [-1.49027187  2.18861807]
 [-4.15873448 -4.56902474]
 [ 4.2019761  -0.517576  ]
 [ 1.57180116  4.98699299]
 [ 1.79825919 -2.49288993]]",349184.5189027192,8,0.7649842704345815,7.055674627743834,[-2.2544  2.2248],-1000.0,"[[[-2.2225794827445435, 0.09638731330294803], [-1.490271867935196, 2.18861807357972], [-4.158734483223665, -4.56902474226362], [4.201976102766391, -0.517575996717258], [1.5718011625561514, 4.986992993195749], [1.798259186692591, -2.492889930368889]], [[4.956304324691324, -3.719759468698226]], [[-2.7146066030798566, -2.244148827740118]], [[-4.42037292175233, -4.528227167629676]], [[4.984162996436941, 2.3848992428929687]], [[-5.0, 5.0]], [[-4.401255836309444, -3.837053474720836]], [[-0.7023996846543573, 0.9312480188439792]], [[-1.3652586725976306, 5.0]], [[-3.0877339878837304, 1.890824666044625]], [[4.853192987508898, 4.675279144513414]], [[-5.0, -0.3487487651844459]], [[-0.3049376949864877, -4.704462716630738]], [[-2.070673303636839, 2.7900528715063504]], [[3.6140556032830213, 3.3913698811225865]], [[-2.298642135090674, 3.1171194287421393]], [[-5.0, 0.6061901234158433]], [[-3.0992249730464967, 2.5164411306401235]], [[-0.18497423694108064, 5.0]], [[-2.2854702628120513, 2.1710947497442112]], [[-4.095183758749612, -1.181491985723308]], [[1.6507070762251788, 0.9898264110897431]], [[-0.5326409492506671, 4.366539211252844]], [[0.9685952163694584, 3.815194315774323]], [[-3.9326463566480143, -0.14546558618566685]], [[0.019170913172211177, -0.8585428288846844]], [[2.1372934026961197, 4.322693058473311]]]"
9,"[-1.9328769977448594, 3.2057279714922946]",[316.71689904],[12.51689904],"[[ 2.35167254 -0.50632993]
 [ 0.37639702  3.1408242 ]
 [-3.3923024   4.74696044]
 [ 4.23947726  0.11957104]
 [-3.15267127 -1.85036235]
 [-1.22741894 -3.8998049 ]]",1077151.943590436,9,1.4977278132205454,7.5880460605926645,[-2.5496  3.5088],304.2,"[[[2.3516725372170333, -0.5063299258142049], [0.37639701686973837, 3.14082419991267], [-3.3923023968679393, 4.746960439041494], [4.239477264088745, 0.11957104345115965], [-3.152671270300026, -1.8503623485362484], [-1.227418938344011, -3.899804901700579]], [[1.8469978723684197, 0.09980849512995463]], [[-3.068299176361094, 3.042456603065024]], [[-4.82116196870818, 4.636590363784695]], [[-1.2332931106822513, 2.889645838893075]], [[-0.7417792239723497, 2.004303379903142]], [[0.5330516938724992, 4.315270786971652]], [[-5.0, 0.9474533414591855]], [[-0.9325928844342635, 2.582408599463539]], [[5.0, 2.7324954207639958]], [[5.0, -5.0]], [[-1.6289188369596017, 3.431735561062485]], [[-1.6789721032692375, 3.078421981142119]], [[5.0, 5.0]], [[-2.6488424210882298, 0.10350280523642937]], [[-2.051770975010915, 1.6965867342104384]], [[-5.0, -5.0]], [[3.567983969729857, 0.8525107161399608]], [[0.9159090257404715, -3.029145914485496]], [[-3.9273129244353036, 4.1646759292764735]], [[-1.9328769977448594, 3.2057279714922946]], [[5.0, -1.740875110745043]], [[-0.026314800927868857, 4.687530943020182]], [[5.0, 1.8110999108476336]], [[1.7596455949084335, -4.286440681482149]], [[-4.677499095103794, 3.72574990497423]], [[-5.0, -2.7524345246189323]]]"
