,xopt,yopt,regret,doe,normalized_regret,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[0.8150645090435009, -0.19320362861722085]",[-27.43914809],[24.29085191],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.01221557],0,0.5681351214722653,8.221069539065244,[ 1.7992 -2.308 ],-51.73,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[3.635298607791425, 0.5181476130023244]], [[-4.127287026085016, -3.0547448813652753]], [[1.1790048668889037, -0.49133176948994123]], [[-5.0, 5.0]], [[-0.30719920163621456, 5.0]], [[1.661176519443365, -0.5235463032204171]], [[-3.104450214892185, 5.0]], [[1.2025578964590957, 5.0]], [[0.7710057062789438, -0.7389818609706651]], [[5.0, -5.0]], [[3.6176318129063625, -5.0]], [[0.3365814788422478, -0.030441863316475908]], [[-3.0606885182499597, 1.4327542055485807]], [[5.0, -0.7737163269825961]], [[2.8536034706349724, -3.9513426859619663]], [[-1.0801812996058906, 3.1971038420372]], [[0.7164406428328957, 0.22280370733748997]], [[0.8150645090435009, -0.19320362861722085]], [[-0.3764418878581264, 3.5962159970161185]], [[-1.9746844968192945, 0.43192646110135957]], [[-0.7446197657347712, 2.9698682239535277]], [[3.2263855554730503, -3.813937671019857]], [[-0.0559381038350888, -3.5773314260964564]], [[0.9472799936333773, 2.052828874675687]], [[-2.487229311030516, -5.0]], [[0.00755385232613585, -1.9250435286870555]]]"
1,"[0.6983161916307347, -2.2495203509919186]",[32.54981425],[2.57981425],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.00110862],1,1.1522427533120796,7.262210718476797,[ 0.8744 -1.704 ],29.97,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[-2.7105035049482984, 2.3494420945180474]], [[2.2645465414054144, -0.6201481972565084]], [[0.834296901477311, -1.6945944288281303]], [[0.8012936254555405, 1.6114204502266132]], [[0.08121944323671346, -2.570101006602686]], [[5.0, 0.3493078990534696]], [[-2.1813656679667743, -5.0]], [[5.0, -5.0]], [[0.3903589454209788, 3.8005701705160693]], [[2.7129623203194413, 5.0]], [[5.0, 5.0]], [[1.922380607693945, 1.3188108838164727]], [[-2.166948618736501, -1.1144049034710504]], [[-1.1963003962134025, -3.3726834675190953]], [[0.9894704349360205, -0.9439312526909012]], [[0.35946859357806515, -5.0]], [[2.4889754512465356, 2.668525462749263]], [[0.6983161916307347, -2.2495203509919186]], [[-3.002613396151186, -4.56515810561643]], [[3.24423093265447, -5.0]], [[3.24413391139937, -2.231184510606666]], [[-5.0, 5.0]], [[-0.1266405909613108, -4.3534388705083655]], [[-0.6691212240288693, 3.074917209968717]], [[-5.0, -5.0]], [[1.042744637592389, 2.950784121513917]]]"
2,"[1.6365410074394775, 2.078241838511301]",[-39.96394156],[11.74605844],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.0067479],2,1.261165770857516,8.04753472916093,[2.604  3.1328],-51.71,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[3.6789573664884276, 2.188541407117801]], [[-0.40699609056066727, -0.5827583060620694]], [[0.6109186199128551, -1.0428798440019826]], [[-5.0, -0.274986197639823]], [[2.1429316357204735, 4.136949063764348]], [[3.340215426709878, 5.0]], [[0.14240375502032593, 2.190352578189675]], [[5.0, 4.647012096233134]], [[-1.6264014838472376, -2.8514328472854613]], [[5.0, 2.6235474383771105]], [[-1.1139284332554964, -0.9916609840719743]], [[3.8723017671182745, 4.4404822954694625]], [[1.1652983847478424, 1.1839439733846226]], [[1.6365410074394775, 2.078241838511301]], [[-5.0, -5.0]], [[0.26841879102185895, 4.452369602088892]], [[5.0, -1.0575653029921164]], [[-5.0, -3.0717179871646647]], [[3.810035440951396, -2.0356714207343014]], [[-5.0, 2.774387307069644]], [[1.5937546367663402, 2.3424943854210043]], [[4.54812141665355, 0.567874385800309]], [[-2.918696492330674, 1.4891164899385685]], [[1.6598629816609862, 1.8192771681705349]], [[4.60131278221133, 3.974947726990972]], [[5.0, -3.5871711617265163]]]"
3,"[-3.796357588971825, -3.978944161324484]",[-270.93790561],[9.01209439],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.00421268],3,2.3148674067837463,10.211745851505837,[-3.6176 -3.96  ],-279.95,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[3.5838769564075115, -4.475557013041755]], [[-3.798050208218919, -2.474416275438079]], [[-2.731716923041159, -3.079836089645152]], [[-1.130628309472064, -0.7431027994555048]], [[4.888442618022039, 1.590651189382267]], [[-3.909803842502183, 0.9682219912822781]], [[2.725656824286148, 4.293780658155055]], [[-3.5427344751890226, 3.6263516306454897]], [[2.9401037714007954, 2.2832810598296547]], [[1.4608262836105226, -2.3014210436160143]], [[2.632014040329092, -1.1189096737258046]], [[-3.0484820469161757, -5.0]], [[1.3128838354601817, -1.2050458779638866]], [[5.0, -1.8016230411043168]], [[-0.7330738932220328, -2.444695026452486]], [[-3.796357588971825, -3.978944161324484]], [[5.0, -0.22215807640626709]], [[-1.1204767527220607, -4.97960544809078]], [[4.1025405021283365, 0.9157845861755867]], [[-5.0, -4.064225090283112]], [[-0.27988049866917475, -3.953517422239501]], [[0.13403059314769372, 4.052901927868923]], [[-2.2676823545076417, 1.845228968728975]], [[-4.957945439908588, -1.2292234755166476]], [[-2.2312137230932407, -3.442758935327761]], [[-2.6657467183856625, -3.9176162683329254]]]"
4,"[1.402744408446377, 0.8500246295913364]",[932.76292998],[0.77292998],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.00047145],4,2.970356000110874,5.7641966944982155,[1.3384 0.8832],931.99,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[-3.0257475508990583, 4.418485676384517]], [[-0.6233149890475209, -4.681176789211813]], [[3.798363391864129, 4.425887448020696]], [[3.86339409489074, 0.32474053933421754]], [[-3.982486420619411, 3.9221911015500126]], [[-4.152828013019115, 3.874729884326668]], [[5.0, -0.9825939553391754]], [[3.69278091335352, -3.166775071234027]], [[4.881353182905494, 2.0150344037693433]], [[2.962623584073255, -0.17543813817483714]], [[0.9147409565127358, -0.8466125065757657]], [[-0.08059483774865511, 2.0048089490910033]], [[3.4094449969681513, -0.5201454978380238]], [[-0.551910919738356, 3.091030450911724]], [[1.402744408446377, 0.8500246295913364]], [[1.510158302901715, 4.287611123001463]], [[1.700809827104088, 0.008530504223126734]], [[-1.8521617707627493, -1.4943559266139061]], [[1.8620913739587717, 1.4309523084901972]], [[-0.12975850230561223, 1.2590616716688445]], [[-3.7491860413313196, -2.94594729827201]], [[-2.4975532258899613, 2.1700295076681293]], [[2.233720143256522, 2.661274370245258]], [[-5.0, 1.0034495447826517]], [[5.0, -1.9516766795176443]], [[1.9613648743411387, 0.6560116835855991]]]"
5,"[-1.262435891765729, 2.0314158348093496]",[143.12108519],[29.81108519],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.01210891],5,1.730862702245251,8.04312769843173,[2.1352 3.1656],113.31,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[-4.5229806306721185, -1.4570149805511274]], [[-4.0495183688739065, 4.83997181195711]], [[5.0, 4.008243663521708]], [[-4.514668163490986, 2.2446623390308234]], [[1.5463185906701904, 0.023350619071742074]], [[-3.5054500134530384, -4.2204459832287]], [[1.024659560254289, 1.515382440576798]], [[1.065754051189832, 3.8491781739375455]], [[1.5142143903260488, 4.928105912432221]], [[4.0157521197062565, 2.26329766849976]], [[4.758717272832287, -0.39117203749781027]], [[-3.571232644269229, 1.4353326717813957]], [[4.865090990898258, 1.059960109482322]], [[-0.476172171658666, 2.4623673872750995]], [[2.289350429861895, 2.485220862485635]], [[-3.243452691959321, 4.193708786823292]], [[-4.857433262076748, -4.623075896111473]], [[-5.0, 0.5104775606580251]], [[0.6344854692559174, -2.850375563381593]], [[5.0, 4.859189134825882]], [[4.830039423460642, -1.4669200261893622]], [[-2.042736690164386, 2.765340610980017]], [[-1.262435891765729, 2.0314158348093496]], [[0.9547858801326603, 2.535101252175557]], [[-4.357373432643415, 0.15453617814519305]], [[4.545096438682767, 4.098851128883196]]]"
6,"[-5.0, 0.978046282179357]",[-270.63748675],[29.38251325],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.01577124],6,1.3212681004793398,5.8462609543494715,[-0.3008  0.6136],-300.02,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[-1.4862600118835054, 1.0936788655520955]], [[-0.9792626030388056, 1.0931967118119408]], [[4.889123992746429, 0.6033789883876757]], [[2.3909790675472364, 2.8675418315626877]], [[-3.409851750897545, -1.5206691735330784]], [[-3.012626322556692, 0.5541947722014215]], [[-5.0, 0.8744455728739755]], [[-4.4354227966091155, 0.16069861470361424]], [[5.0, -1.5048094008448847]], [[5.0, -0.1843327134591143]], [[3.478812639033392, 2.1852068961785234]], [[-4.974212183792025, 1.7630822709073803]], [[-5.0, -3.6758084284566896]], [[4.345661138886905, -3.2513176218762925]], [[5.0, 0.1761789399665659]], [[-5.0, 4.0861347132234505]], [[2.640978958042326, -4.502481864348059]], [[-2.3552147081311956, 4.315930168487833]], [[4.939191475646661, -0.6725241974857513]], [[3.5490841256395784, 1.4501864816367802]], [[-0.7964941427861563, -0.9615965350380336]], [[-2.6735267547107657, 1.806763229637797]], [[-1.2396540957542823, 0.45404147750008517]], [[5.0, -0.39516238785911395]], [[-5.0, 0.978046282179357]], [[-5.0, 3.5648882029043514]]]"
7,"[3.22611975563529, -1.3923613687884617]",[46.80330701],[2.09330701],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.00135851],7,2.2978962787255086,7.7784154453872585,[ 2.916  -0.9864],44.71,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[1.4135887194331374, -2.6702837185167483]], [[1.3429825636681132, 1.671821035985185]], [[0.8026565819723558, 3.72328171802486]], [[-5.0, 5.0]], [[5.0, -5.0]], [[1.8770795399961793, 3.5889012747653997]], [[-0.4012825165577515, -5.0]], [[4.30754965276142, -5.0]], [[5.0, -2.1037954418809353]], [[-3.0805353212641418, 1.8346060888408458]], [[2.0810911030193644, 0.6987096297809198]], [[4.078544335414151, 1.2927184772903955]], [[0.5645087112777913, -0.6418659018217969]], [[2.3441043155176122, 0.17701883402107924]], [[3.22611975563529, -1.3923613687884617]], [[2.725808348146579, -3.4139308780826716]], [[-3.3145542453626398, -4.958559296243309]], [[1.380571793223356, -0.08839799884805633]], [[-4.981402055335921, -3.718986639914479]], [[3.225847357315493, -1.0259160081192238]], [[-0.28519288079367083, 2.2354839635865544]], [[-2.2870697588688795, -2.376981538650937]], [[4.50180002760842, 2.3422872001470565]], [[3.3858247478243246, -2.0053721571618786]], [[1.176733504958848, 5.0]], [[1.4988515111305183, 3.310686801248037]]]"
8,"[-1.9632707797943487, 2.603331434127303]",[-993.97606445],[6.02393555],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.00239173],8,2.1767071442268233,8.136353005658938,[-2.2544  2.2248],-1000.0,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[-3.9206907419445223, 4.485587838387152]], [[0.5243360690422083, 0.8565058149750859]], [[0.24538102195655132, 1.9719501495093317]], [[-2.896393602666448, 5.0]], [[-0.4195032251597526, 0.5115759017423567]], [[-5.0, 0.06165461706801231]], [[2.2004927949339677, -1.935758899226379]], [[-4.721191407773302, 4.348400342427554]], [[2.9610268201323557, -0.773325602141515]], [[-0.09162584359902609, -3.031271168366224]], [[4.354099138543924, -0.9583998724976005]], [[-0.3523176018977218, 4.2289186017471865]], [[-3.354144866053074, 0.5638304211421326]], [[-3.71299915421984, 0.6636894386410526]], [[-5.0, -3.7740908399724926]], [[-2.826850062915978, 1.5013603913165634]], [[-3.0251102741331977, 0.8762205689092061]], [[-1.2896141830307284, 3.2349368463579813]], [[-1.9632707797943487, 2.603331434127303]], [[-3.379680034958011, -3.2475418577882706]], [[5.0, 5.0]], [[-3.1908615285826936, 1.6539017095851265]], [[1.697953583646885, 5.0]], [[4.155428224272461, -3.1308391390189203]], [[-3.8579183028936934, -0.361441406686558]], [[-3.592490227585796, 0.14503822959685694]]]"
9,"[-4.10056766716696, 4.227855003555291]",[343.42764348],[39.22764348],"[array([ 1.73307532, -4.86746908]), array([-1.54435858,  0.16715689]), array([ 1.41157852, -2.72336382]), array([-3.44593335, -1.65150662]), array([-2.1937401 ,  4.87826563]), array([3.85781779, 2.99685864])]",[0.02086763],9,1.4149460743468152,9.407613497251042,[-2.5496  3.5088],304.2,"[[[1.733075324526233, -4.867469084643479], [-1.5443585799272954, 0.16715688869298084], [1.4115785196426076, -2.7233638215057363], [-3.4459333541129604, -1.6515066225610262], [-2.193740095745848, 4.878265633688443], [3.857817789624729, 2.9968586449854513]], [[3.633568730618162, 3.011080859366193]], [[-1.0309777408746725, 3.835952744971683]], [[-1.7192546247809504, -3.6983680706176867]], [[4.667050878256653, -0.5960149821697303]], [[4.5001069657996755, 4.496769427935832]], [[-3.430741042165045, 1.0214543706647592]], [[-4.04547325089955, 1.6085064929948418]], [[4.665250766306264, 3.518073143201328]], [[-4.441083087811114, -2.150697280615933]], [[4.437305935646551, 3.9928133635912495]], [[-5.0, 3.7654387345573044]], [[-4.10056766716696, 4.227855003555291]], [[0.555931415969826, 2.232491073144297]], [[3.5205273376513126, -4.5453581252350395]], [[0.185846873759634, 2.175348739199633]], [[-2.7538132956338393, 4.810110189507664]], [[-3.518863172060433, -0.07543805022717547]], [[-4.90507410791935, 1.3661339954822116]], [[4.713276932688882, 4.289459224482844]], [[-3.13810861324999, 1.8611347476324671]], [[0.36965270750001666, 2.725658396274216]], [[5.0, 1.5377553373371606]], [[-5.0, 2.6765068773403393]], [[-3.3135635721740475, 4.129821429963539]], [[1.1386283692350216, 5.0]], [[-0.7068063884891194, -2.1261654257264997]]]"
