,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[1.662975424794078, -2.0289103063781284]",[-50.8598413],[0.8701587],"[[ 0.19015018  3.78110139]
 [ 2.27881408 -1.71895404]
 [-2.54801898 -2.4399497 ]
 [-1.19419518 -1.30482344]
 [ 2.49183052 -2.25275382]
 [-0.32770882 -0.88228026]]",567955.1407217889,0,0.6948303248826383,6.29811059429737,[ 1.7992 -2.308 ],-51.73,"[[[0.19015017860439976, 3.7811013893896988], [2.2788140818443843, -1.7189540413286872], [-2.548018976062404, -2.4399497020962944], [-1.1941951770094184, -1.304823435051603], [2.491830522081843, -2.2527538213344456], [-0.3277088249108431, -0.8822802648176475]], [[5.0, -5.0]], [[1.8554199119489942, -5.0]], [[3.119034134766184, 3.349917836680465]], [[1.8433274545189837, -2.5007327738869023]], [[1.2201435708502026, -2.7290853485199325]], [[1.9683739122629191, -2.980828056564009]], [[-0.37445504956789494, 1.4988222554441153]], [[0.5125496467151465, 0.8997677033421363]], [[-1.5664436449377526, 3.1339423260978267]], [[-2.869226007092358, 5.0]], [[3.1538827534323106, -5.0]], [[1.3580894108717596, -1.1508129688383548]], [[3.579284884887233, -4.509140850479939]], [[-5.0, 2.996917972739461]], [[1.5670376776784773, 5.0]], [[-2.287534350461901, 1.6008073154405533]], [[-5.0, 5.0]], [[1.662975424794078, -2.0289103063781284]], [[-1.4326652860484677, 5.0]], [[1.618436342402705, -1.9927489675835626]], [[-0.8315350597428419, 3.5527800423297946]], [[-1.8127902033867058, -0.13266832004148763]], [[3.003408666746733, -4.135336479012626]], [[1.6780342944449052, -1.6044937250687348]], [[0.9779704854921685, -0.0562032529438516]], [[3.2663622982738554, -3.756600691007305]]]"
1,"[0.23827241025849688, -3.831156835452219]",[41.56831685],[11.59831685],"[[ 1.54415624  4.43744128]
 [-1.55097954 -1.06290575]
 [ 2.90754131 -4.50066116]
 [ 4.63696045 -1.46257353]
 [ 4.37066691 -3.28925814]
 [ 1.81329826  1.68056386]]",854051.2797295705,1,2.5086784897647263,6.177853541332231,[ 0.8744 -1.704 ],29.97,"[[[1.544156239519019, 4.437441276913468], [-1.550979542573426, -1.0629057483688156], [2.907541313808367, -4.500661160172714], [4.636960447701098, -1.4625735330172231], [4.370666913299372, -3.2892581411879873], [1.813298258309449, 1.6805638561308296]], [[-5.0, 0.677392920056882]], [[-2.6905865083091327, -3.9998186556775455]], [[2.0498299910282234, 3.8556323324106163]], [[3.8106816133795074, 2.0318901965079457]], [[-4.976305716118627, 1.5430939257032623]], [[-1.0567416986713516, 4.571168657324844]], [[-1.6385562914801926, -1.1314828370117112]], [[2.0231770529341353, 0.8665886429897741]], [[-0.2581274795755437, 1.084542217221811]], [[0.01057915275589172, -5.0]], [[0.23827241025849688, -3.831156835452219]], [[0.4099411552369471, -4.118625651157433]], [[5.0, 5.0]], [[-2.7745288827878514, 3.3856476404046587]], [[-4.008245764676605, -2.520078438666723]], [[-0.3046401494190852, -3.8083002302493383]], [[0.6501728462744851, -0.8014976182686675]], [[2.091901925389814, -1.341591636520827]], [[3.280728933557158, 5.0]], [[-4.106525782210514, 3.8666666156946015]], [[-3.2369049487183488, -0.8530589618813833]], [[-4.754081299702064, -4.1032497511088835]], [[-1.020885156090989, -3.9561271012844936]], [[3.8174554352507375, -2.7637492457827415]], [[4.94580178462519, -4.27000722167124]], [[0.23942782577506633, 4.1335048128177725]]]"
2,"[1.868691984142947, 2.003230426023152]",[-10.6037117],[41.1062883],"[[ 0.79763501 -2.46347201]
 [-1.15200484 -2.23140047]
 [-3.79014977 -4.04051058]
 [-3.57775027  0.96547158]
 [-0.07027382  1.18658435]
 [-2.69620057  0.88724352]]",335980.12705411966,2,3.307490865650288,9.609450347732759,[2.604  3.1328],-51.71,"[[[0.79763501319254, -2.4634720117406395], [-1.1520048442452868, -2.231400466790424], [-3.790149768709914, -4.040510583046589], [-3.5777502656302875, 0.9654715752724732], [-0.07027381815284972, 1.1865843459929035], [-2.6962005688933264, 0.8872435243131482]], [[3.019204911667929, -1.3203980542077511]], [[0.5594777421302489, 2.5011376332208455]], [[-0.3652922991030801, 1.9637413985052496]], [[1.8568193768276178, 1.7827209826365393]], [[4.606205519439809, 4.0495578701944215]], [[2.905230633719472, 2.6182260790506593]], [[3.270065940809396, 5.0]], [[1.894481695038996, -0.19309841438939124]], [[-5.0, 5.0]], [[-4.935841874458905, -1.9491756579554562]], [[-0.992013006657963, -0.2550678077349526]], [[5.0, 1.8288187638989026]], [[0.7499073562612875, 3.7606934481302847]], [[1.868691984142947, 2.003230426023152]], [[-2.1978428332364204, -5.0]], [[-2.85043118321066, -1.8634976895103896]], [[2.200114728088293, 3.2676241805808903]], [[5.0, -5.0]], [[-1.3801001934129853, 5.0]], [[-2.521850195608246, -3.2150694018884227]], [[2.8670781815859376, 4.189091996318618]], [[-5.0, 2.6257282599791973]], [[5.0, 5.0]], [[-5.0, -3.396574580714393]], [[0.04356767089257146, -0.8437860152547549]], [[-5.0, -0.4089482427200172]]]"
3,"[-4.16165128330904, -4.088837272858121]",[-266.23383435],[13.71616565],"[[ 4.1671115  -0.13822376]
 [-4.62724295 -0.85793637]
 [ 2.24132646 -4.54012245]
 [-3.11003465  0.7026056 ]
 [-3.08442372 -0.49182773]
 [-4.94020497 -2.06968943]]",406462.33536765736,3,2.307066962129816,8.672237705118565,[-3.6176 -3.96  ],-279.95,"[[[4.167111502380381, -0.13822375867101222], [-4.627242947225193, -0.857936373962561], [2.2413264637017996, -4.540122454239538], [-3.110034646417649, 0.7026056010970816], [-3.0844237187915624, -0.49182773133452784], [-4.940204969170125, -2.0696894267667574]], [[2.5020822575738046, -1.1867561065814094]], [[0.9633441751821226, -4.59106199317564]], [[-1.7912912986981746, -4.8235636438138565]], [[-2.8919799736157765, 0.04460516426804631]], [[3.073940330354839, -3.236838006530615]], [[2.25660587310496, -1.1176630569985622]], [[-1.159944390391321, 4.042461117069646]], [[-0.03263069050592029, -1.458111582614999]], [[1.7055723426965657, 2.231466397744299]], [[-4.4722527169250075, -3.9841381944255376]], [[-3.828272868506048, -3.711136087442119]], [[5.0, 5.0]], [[0.030622688400116616, -2.0662480822705054]], [[4.833564009293671, 3.2943024626883752]], [[-5.0, -3.8396411626076117]], [[-2.6756367045965055, -1.5838031676567876]], [[-4.150221673990048, -4.4675180223087105]], [[5.0, -5.0]], [[-0.6882011762908924, -1.8714115848280488]], [[4.582810981661336, 0.9193918502234499]], [[2.0465933377293215, 4.482048363259646]], [[2.1499245286013764, -2.4107061149231477]], [[-4.16165128330904, -4.088837272858121]], [[5.0, -1.321039726403399]], [[1.4833006994856608, 0.6758829868716926]], [[-1.9359492766304347, 2.239012409572465]]]"
4,"[0.6186337904742907, 1.2009516554699635]",[936.78764828],[4.79764828],"[[ 4.04151268 -2.42345922]
 [-3.79422255  0.03763043]
 [-1.31788264  1.27602868]
 [ 3.10164941  2.43708952]
 [ 1.88428874  3.02694856]
 [-1.26335045  3.9298466 ]]",2021601.3637966185,4,2.2121601237324233,5.201807581171657,[1.3384 0.8832],931.99,"[[[4.041512679034618, -2.423459218165922], [-3.794222546662336, 0.037630425672520396], [-1.317882635631289, 1.2760286830847374], [3.1016494080827393, 2.437089515397912], [1.8842887375444324, 3.026948562507739], [-1.2633504545823504, 3.92984660346492]], [[1.58376091436965, 1.6947855407801047]], [[0.39494334898087047, 3.1736451525953786]], [[-1.2136254854662796, -1.4232553951607185]], [[1.0924523626786138, 3.541897179484268]], [[3.7037302547003557, -2.425177231364724]], [[0.6186337904742907, 1.2009516554699635]], [[0.49660156470907524, 0.8884757843353629]], [[4.900634746605226, -4.506357186674341]], [[0.11525628505722536, 1.5505421931978975]], [[5.0, 5.0]], [[-3.085346292292156, 2.841269121296017]], [[2.144019166640916, 0.8668276561956025]], [[5.0, -0.7475755302052193]], [[5.0, 0.07500242428163502]], [[-5.0, -5.0]], [[-5.0, -1.957099107487965]], [[3.2625680414942897, -1.251300887370629]], [[5.0, -1.4733764966104708]], [[1.9463496485350085, -3.717138915585439]], [[-5.0, 5.0]], [[3.23007013810999, -0.22986778290176674]], [[-5.0, 2.2430710728189243]], [[0.7680913081577344, 1.2224583008837027]], [[-2.1763597049366195, 2.3930243608142776]], [[2.6990892015414785, 0.6008015659428851]], [[2.5404272056427946, 3.1894059870283566]]]"
5,"[5.0, 4.138994324955666]",[140.11146621],[26.80146621],"[[-2.18095553 -2.16117683]
 [-2.44079191 -3.46720063]
 [-1.61268639 -2.02870483]
 [ 3.38755115 -1.17513438]
 [ 4.83648067 -1.64153232]
 [-3.10943981 -3.07670482]]",1237222.2593925633,5,4.517782458871119,8.153074030190613,[2.1352 3.1656],113.31,"[[[-2.180955527347658, -2.1611768317788114], [-2.4407919076304885, -3.4672006347875204], [-1.6126863875572983, -2.0287048303980915], [3.3875511459433856, -1.1751343794498483], [4.836480671931302, -1.641532315341471], [-3.1094398071305527, -3.076704817551782]], [[-2.547511007402962, 5.0]], [[-5.0, 0.9463784137688164]], [[-5.0, 1.6423261513834804]], [[-2.77690470341165, 0.7486365519478381]], [[5.0, 3.6660294305735692]], [[-5.0, 0.277367801188342]], [[-0.3401299188473692, 4.69688563808948]], [[5.0, 4.40629319880959]], [[5.0, 2.0563908502014208]], [[-2.8170830328270444, 2.9752045155402183]], [[5.0, 5.0]], [[5.0, 4.138994324955666]], [[-4.0908272852269425, 4.465172343328387]], [[5.0, -5.0]], [[-0.3589647340699036, 1.5305304501915227]], [[3.0258761220561716, 3.8915278874266477]], [[-5.0, -0.846893121288378]], [[5.0, 1.1711345854002218]], [[-0.35574516032418696, 2.266756397241693]], [[0.4297195685962233, 2.425776945474212]], [[5.0, 0.021747001756277477]], [[2.17152508421296, -3.6158904639409806]], [[-0.49560364641996923, -0.4989876438642541]], [[-4.257249370870357, 2.3796303121957383]], [[-5.0, -5.0]], [[-1.9744265319628527, 1.3843869210421724]]]"
6,"[0.22148802365132936, 0.5706348405435624]",[-298.2244187],[1.7955813],"[[ 2.05006295 -3.01360386]
 [-4.30415871  3.79445149]
 [-4.58906557 -3.46552787]
 [ 2.04197481 -3.46906443]
 [ 0.69565418 -3.45581224]
 [-2.22828949 -0.39983143]]",472092.7258997858,6,2.17767283916415,5.918488466008445,[-0.3008  0.6136],-300.02,"[[[2.050062946090324, -3.0136038567803567], [-4.304158709853095, 3.79445149336674], [-4.589065568090072, -3.4655278650966723], [2.0419748071104085, -3.4690644280350034], [0.695654178402374, -3.4558122445585724], [-2.228289487246381, -0.39983143378717667]], [[-1.703063107798528, -4.0259403186856]], [[-0.2902465348507661, -3.0212539692131424]], [[0.28097986034270106, -2.67209310461105]], [[-3.7198722947265206, 0.4395995434361488]], [[1.3763816605299093, -2.4042734434664323]], [[-2.92464914467776, 4.2288622395682545]], [[-2.0528630625334685, -0.4149532558506407]], [[-3.499860775923428, 0.32599730951907135]], [[5.0, 0.41674851728915346]], [[5.0, 0.5968980710627265]], [[4.6000239181899465, 0.1495755647247728]], [[4.844781838072937, -0.014999282140893355]], [[-5.0, 2.7426979726131067]], [[-5.0, 1.9450394473626262]], [[-5.0, 1.3313837835232398]], [[1.4686013892200267, 0.49477284890108636]], [[2.51330296491895, 0.2400937671249674]], [[-0.07579272681504004, 1.0899378666585688]], [[-5.0, 0.35891770898373054]], [[5.0, 5.0]], [[-0.3122221930141845, 4.152342642755898]], [[-3.204168455890377, -1.2575797641226818]], [[0.4046488170842204, 2.8171593952301217]], [[0.22148802365132936, 0.5706348405435624]], [[0.46798710542227184, -5.0]], [[-5.0, -1.9109984666978312]]]"
7,"[2.5312809591095338, -0.6481583483378383]",[60.36080282],[15.65080282],"[[ 3.94907919 -0.84012282]
 [-0.63085802  2.94381975]
 [ 0.24640719 -1.99106478]
 [ 0.93844358 -3.15445578]
 [ 0.05034535 -0.32491925]
 [-3.83093183 -0.98310522]]",461128.6838086038,7,1.043383734738182,6.74693263506167,[ 2.916  -0.9864],44.71,"[[[3.9490791860559273, -0.840122820459853], [-0.6308580248200482, 2.9438197468094014], [0.246407185736091, -1.9910647755142552], [0.9384435845763051, -3.1544557767009596], [0.05034535248886307, -0.32491925452290626], [-3.8309318305781925, -0.9831052176099906]], [[4.416040313833829, 4.562226229724573]], [[-0.35744921913193817, 3.08691927923531]], [[5.0, -5.0]], [[0.5997805883866152, 5.0]], [[3.7971697077843944, -4.299320163130792]], [[4.4921675500047185, -2.26607536861967]], [[2.80672248550434, -1.551675304534678]], [[2.605256177438291, 0.25311678681683064]], [[5.0, -1.5586030061149805]], [[2.853014043911566, 5.0]], [[-1.6008296209292465, -5.0]], [[-1.8035134665252956, 3.8189946224408677]], [[-5.0, 5.0]], [[1.290504186718378, 1.620902042476935]], [[1.9887077551234054, -0.2326886993205105]], [[-3.567471889383997, -4.628875641713363]], [[2.5312809591095338, -0.6481583483378383]], [[1.522910028079593, 2.9630626769693484]], [[-1.13018361631925, 0.28438538662970003]], [[-2.6808609148688456, -0.4644696597704243]], [[3.419771610939442, 2.7643829512759712]], [[0.9840535895127704, 3.4358338493923917]], [[4.396112468321713, 0.5118119513188932]], [[-2.1948748454163067, -2.3157143586261713]], [[1.5967744766266663, -5.0]], [[-0.8270629881596019, -3.221218483987921]]]"
8,"[-0.7107690815395601, 4.586094682120163]",[-968.39894645],[31.60105355],"[[ 2.0126175   3.64772316]
 [ 1.95915544 -1.62770267]
 [ 0.656236   -3.55657708]
 [ 3.00115643 -0.18124707]
 [ 4.60249089 -0.42171391]
 [-4.80781171 -1.03018837]]",360182.04925741267,8,4.13701107625606,7.349897183077793,[-2.2544  2.2248],-1000.0,"[[[2.012617503284072, 3.647723157961604], [1.9591554448158774, -1.6277026745669754], [0.6562359990545144, -3.5565770774265304], [3.001156432570623, -0.18124706504019628], [4.6024908933587625, -0.4217139104846108], [-4.807811708147504, -1.0301883707565795]], [[1.4759191654416766, -1.5945139499404475]], [[-5.0, 5.0]], [[-5.0, 0.3956497990937059]], [[-5.0, -4.6937141740429835]], [[-3.938117397229891, 4.481998938389989]], [[-0.6058288085023378, 5.0]], [[-0.79518649226536, 3.681185756596247]], [[-3.6685403194296398, -0.6504667532883986]], [[-0.7107690815395601, 4.586094682120163]], [[-0.4575256311349256, 1.3691404335401962]], [[4.808020142089248, -3.977797112656635]], [[5.0, 5.0]], [[-5.0, -2.46869992758355]], [[-3.71370347251003, -4.764893562810019]], [[2.7174498233849134, 4.438388731896346]], [[-3.992351490421504, 2.2071921037064124]], [[-0.3870090237977229, 4.4844744724434165]], [[-1.2562476700544352, 4.410738659962057]], [[-3.769993412765531, -1.8858924510453952]], [[4.292351191728593, 3.0441257671197617]], [[-5.0, 3.058346518054098]], [[-1.1230842101737124, 5.0]], [[-1.8408712472339157, -0.8413704353865119]], [[-1.1152574250898073, -5.0]], [[-2.590326253302328, 1.0217982870443147]], [[-2.3066410670057187, 0.8904681013717709]]]"
9,"[-2.833854384669003, 3.5833532902233642]",[308.0515054],[3.8515054],"[[ 4.96074455 -3.02404112]
 [-0.78136587  2.21604205]
 [ 2.69022034 -1.319519  ]
 [-2.99858325  1.65978147]
 [-4.40749268 -0.09678644]
 [ 2.06036868 -0.46532114]]",1082104.714973947,9,1.9027494541044743,9.9540588892183,[-2.5496  3.5088],304.2,"[[[4.960744551958346, -3.02404111860188], [-0.78136586847923, 2.2160420468711806], [2.6902203414339194, -1.319519001879911], [-2.998583246721168, 1.6597814686546286], [-4.407492679356347, -0.09678644390197189], [2.060368676013482, -0.4653211414986522]], [[-1.079189042600724, 1.2686613472380552]], [[-1.487939627583023, 3.3342036928740604]], [[0.1468571771930566, 3.921902456854335]], [[5.0, 2.6729119748658765]], [[-5.0, -4.362655442049728]], [[-3.4608861659529944, 3.970525532567524]], [[5.0, 5.0]], [[-2.686844430458997, 3.626902623948958]], [[-2.769968350837714, 4.813036373997323]], [[-5.0, 3.297861893351877]], [[0.33274486947818455, -5.0]], [[3.9608631336938576, 0.8842420902269668]], [[0.39536972317767827, 2.85960580335252]], [[-1.1746856055936092, -2.8241821879393667]], [[-2.528467491694395, -0.36912291541684095]], [[0.5795301315625253, 5.0]], [[-4.735487646373246, 5.0]], [[-5.0, -1.6587230238931243]], [[1.0671270795057977, 2.508592830527375]], [[3.483505623680122, -4.9301785689946644]], [[-5.0, 3.817377604728797]], [[3.5948036814237208, 4.05125662626864]], [[-1.6158721442163202, 2.474513987880096]], [[-2.833854384669003, 3.5833532902233642]], [[-4.589114032443909, 0.9970772785036147]], [[2.0102814325559017, 1.6325880433427316]]]"
