,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-2.438216483874417, -2.4892512068370403]",[-133.47644879],[1.65355121],"[[ 2.41200846 -1.12863211]
 [-0.08799154 -3.35085433]
 [ 4.91200846  3.31581234]
 [-4.85361654 -0.017521  ]
 [ 0.14638346 -2.23974322]
 [-2.35361654  4.42692345]]",21972831381.109905,0,2.5890333875434477,9.61319744996063,[-2.592  -2.6928],-135.13,"[[[2.4120084624532057, -1.1286321081923982], [-0.08799153754679434, -3.35085433041462], [4.912008462453205, 3.315812336252044], [-4.853616537546794, -0.01752099708128707], [0.14638346245320566, -2.2397432193035094], [-2.3536165375467943, 4.426923447363155]], [[3.266811682476426, 1.7627262367374712]], [[-4.640943100331317, -0.13664638798158418]], [[-0.916155782986267, 4.1166296761575385]], [[-1.6034064510793973, -4.449620128577512]], [[-5.0, 5.0]], [[-3.2928376484315955, -5.0]], [[-2.4633285685722317, -5.0]], [[-0.21020466873957538, 5.0]], [[-4.546879790142546, -5.0]], [[-3.5328314580508824, 5.0]], [[0.31848528877157345, 3.620852511272952]], [[-2.1206309016821, 0.9574876186290737]], [[-0.5379775984087178, 3.090188962921994]], [[4.921613046377823, -1.2037423201995114]], [[-2.8757322806805097, -5.0]], [[-0.31353220518983527, 0.3877829305632545]], [[4.195060511323336, 5.0]], [[-1.4194363038069149, 4.127486877185632]], [[-3.4731854539328175, -3.153969919303419]], [[-4.212880215718769, 4.931154979295125]], [[-2.976149722665615, 5.0]], [[-2.438216483874417, -2.4892512068370403]], [[2.76866262687102, 3.500620704141575]], [[-5.0, 2.426129616253496]], [[1.2889985470768357, 5.0]], [[-4.016361342433711, -4.740205798162324]]]"
1,"[-0.31428681114651674, -0.809270884750425]",[149.23294347],[0.08294347],"[[ 0.11536535  0.87897153]
 [-2.38463465 -3.56547292]
 [ 2.61536535  3.10119375]
 [-3.63463465 -0.23213958]
 [ 1.36536535 -4.30621366]
 [-1.13463465  2.36045301]]",1070499278.7524782,1,1.2613569703400744,4.38025796995396,[-0.0552 -0.3708],149.15,"[[[0.11536535109148982, 0.8789715261728954], [-2.38463464890851, -3.565472918271551], [2.61536535109149, 3.101193748395117], [-3.63463464890851, -0.23213958493821885], [1.3653653510914898, -4.3062136590122915], [-1.1346346489085102, 2.3604530076543773]], [[3.2110571281187443, 2.5798933592644335]], [[2.2249950244753878, 4.756034035065271]], [[-4.474763019671354, 4.518364601955637]], [[-0.3899476803214648, -3.916670589608475]], [[-1.7865308700189704, 3.7058557873961986]], [[5.0, -0.3257734727938042]], [[-4.073521606752259, -4.703608217324246]], [[-1.7981280410518867, -1.1896131585274559]], [[-3.557765177791535, 5.0]], [[1.2342788423638147, 5.0]], [[-0.31428681114651674, -0.809270884750425]], [[-2.801119306799749, 1.6645512437003764]], [[-2.6412117538734172, -1.52340991926196]], [[5.0, -5.0]], [[5.0, 1.483161145583651]], [[5.0, -2.7879446216524926]], [[-2.7998061963202345, 1.3712081037704134]], [[1.6658038690398367, 5.0]], [[0.6204290288534321, -5.0]], [[2.176996427630864, -5.0]], [[0.6154960793405666, 5.0]], [[-1.037246145822199, -5.0]], [[-5.0, -0.6848726188435897]], [[-2.2461965586135717, 2.5486464531472524]], [[-0.7336422312227211, -0.5867792499071232]], [[-4.025420111316467, 5.0]]]"
2,"[-2.5044944407769507, 2.0418456439756056]",[-999.52544538],[0.47455462],"[[-3.46791018  2.01726922]
 [ 1.53208982 -3.53828633]
 [-0.96791018 -0.204953  ]
 [ 4.03208982  3.12838033]
 [-4.09291018 -2.42717522]
 [ 0.90708982  0.90615811]]",38057971157.01501,2,1.0443971701905879,7.15177142153208,[-2.8482  1.1766],-1000.0,"[[[-3.4679101807572286, 2.0172692220891353], [1.5320898192427714, -3.5382863334664187], [-0.9679101807572286, -0.20495300013308704], [4.0320898192427705, 3.128380333200246], [-4.092910180757229, -2.427175222355309], [0.9070898192427714, 0.9061581109780246]], [[-5.0, -4.235076154247203]], [[-3.6893832805810702, 2.982766214153576]], [[-2.5312761985228733, -5.0]], [[0.5200702703528473, 2.1150568793166293]], [[-5.0, 2.6606802484156997]], [[-1.989339898915301, 3.508612316746303]], [[-4.801977124688402, 0.9868070362915973]], [[-3.5202754703729724, -4.908013462055725]], [[-4.404923126248843, 5.0]], [[-2.9518246719075085, 5.0]], [[-0.36429776155401417, -5.0]], [[-3.332530782719816, 5.0]], [[5.0, 5.0]], [[2.91006215733276, 5.0]], [[-2.40983238489802, 5.0]], [[-1.4255024815312713, 5.0]], [[-2.5044944407769507, 2.0418456439756056]], [[-1.7268216745449738, 4.842717035707373]], [[-2.8631843014016933, 1.894154986375828]], [[-4.347501759659411, 2.8210237585801705]], [[-3.0935200679353696, 4.837448309526609]], [[-4.554484239938454, -2.5702265535478044]], [[-2.493482308856833, 3.3527398164410074]], [[-2.5890805510911803, -4.830870409774767]], [[-4.557626529998086, -4.389326827151331]], [[-1.5178362872619409, 3.3670765334644406]]]"
3,"[-1.7444254031887587, -2.3035923237637173]",[102.0457188],[3.4257188],"[[-2.36285821e+00 -3.72733730e-03]
 [ 2.63714179e+00 -4.07780141e+00]
 [-3.61285821e+00  2.58886526e+00]
 [ 1.38714179e+00 -7.44468078e-01]
 [-1.11285821e+00 -2.22594956e+00]
 [ 3.88714179e+00  4.44071711e+00]]",2916075059.1670957,3,1.121186891931065,7.297232004989612,[-0.8052 -1.1478],98.62,"[[[-2.3628582096170403, -0.0037273372978283703], [2.6371417903829597, -4.077801411371902], [-3.6128582096170403, 2.5888652552947633], [1.3871417903829597, -0.7444680780385688], [-1.1128582096170403, -2.2259495595200507], [3.887141790382959, 4.4407171071466145]], [[-3.6591483537674083, 2.528685732656241]], [[0.27046891452206034, 5.0]], [[-3.4058868454571702, -5.0]], [[0.42519755439039225, -5.0]], [[-1.5016166462581355, 5.0]], [[-5.0, 5.0]], [[0.8487715325788656, -3.342455525388316]], [[0.166071504743023, -0.5683498190705496]], [[-4.760463526995232, -5.0]], [[5.0, -5.0]], [[-4.348443005148405, 5.0]], [[-1.7444254031887587, -2.3035923237637173]], [[-2.7841180863705755, -1.5859600014037292]], [[1.1966025955416153, 5.0]], [[-4.498169350419403, -1.6153348044488371]], [[-3.85713610640646, 0.19352628672201]], [[-1.7713609506883552, -0.435299896991336]], [[1.704678434969198, 3.6923005808717875]], [[-2.293997718543297, 4.427479910642591]], [[-2.615997891482096, 1.103658303913905]], [[-3.828804257546655, 1.9935199622486186]], [[0.3588786804391084, 4.11271751732534]], [[-0.3091891649110874, -3.90372744967737]], [[3.6558991071722087, -4.7899247473277216]], [[-3.8803628975668927, 2.8457052831860548]], [[2.0999931078825456, 5.0]]]"
4,"[0.06653400650557523, 0.21851234896320912]",[-46.53626912],[0.61373088],"[[-3.58607483 -1.82264814]
 [ 1.41392517  2.6217963 ]
 [-1.08607483  1.51068519]
 [ 3.91392517 -3.30412963]
 [-4.21107483  4.84401852]
 [ 0.78892517  0.02920371]]",1505089415.7074618,4,1.393762818898312,6.850132776019715,[-0.3306 -0.801 ],-47.15,"[[[-3.5860748331433134, -1.8226481442487867], [1.4139251668566866, 2.6217963001956592], [-1.0860748331433134, 1.5106851890845476], [3.9139251668566857, -3.304129625730267], [-4.211074833143313, 4.84401852241788], [0.7889251668566866, 0.029203707603065787]], [[1.2810606464390468, 1.7613055683050927]], [[-0.07124069413206073, 4.035855289294002]], [[-5.0, 0.5466054113078473]], [[-1.9921491767745503, 1.3048096800320015]], [[-2.548199403858542, -3.225738546125127]], [[2.102979677336549, -0.2029777433966371]], [[-2.3682399435605754, 5.0]], [[-4.8967134023903585, -4.40342087750546]], [[-1.5525307497974126, -0.8502609787695838]], [[-4.965306360376298, 3.2170928548308773]], [[-0.8320895044153875, 0.3366950608721787]], [[2.4831093935763393, 2.0942040903276276]], [[-0.6141348194624138, -5.0]], [[-3.3376386690249538, 2.4732858397961]], [[0.06653400650557523, 0.21851234896320912]], [[1.3648407654154022, 5.0]], [[-0.9424985187156484, -3.1999903686560875]], [[0.13988884667604398, -3.580419600862552]], [[-3.493555677183644, 4.213740055180009]], [[-2.8967760343130498, -0.12672806127728758]], [[-2.3820357483620453, -1.8364026681403505]], [[0.7986020298719859, 3.301953217193237]], [[-0.33874907325792886, -1.5991310935842358]], [[2.218559725390612, 5.0]], [[-0.926151811602416, -1.461083404469291]], [[-2.014118788998309, -5.0]]]"
5,"[2.884983866875625, -0.9633333977293649]",[38.0346529],[0.5146529],"[[-1.35476857 -3.96990223]
 [ 3.64523143 -0.6365689 ]
 [-2.60476857  2.69676443]
 [ 2.39523143 -2.85879112]
 [-0.10476857  0.47454221]
 [ 4.89523143  3.80787554]]",1742315545.0432956,5,0.8946247513001135,6.908537534501405,[ 2.49   -1.9692],37.52,"[[[-1.354768568712439, -3.969902232932246], [3.645231431287561, -0.636568899598914], [-2.604768568712439, 2.696764433734419], [2.395231431287561, -2.858791121821135], [-0.10476856871243889, 0.47454221151219667], [4.895231431287561, 3.8078755448455297]], [[0.7424749454596355, 2.9980845382898433]], [[-2.7570867429494097, 1.746895022504197]], [[3.171218895024115, -2.4440667881190326]], [[0.5212963438970528, 3.4358217636260693]], [[1.206618280620639, -0.8179545348705295]], [[1.2544727453359665, -5.0]], [[-1.4202479627959637, 5.0]], [[5.0, -0.3038071212427]], [[3.5943468990098695, 5.0]], [[3.0740944985827743, 0.807126232308893]], [[0.4281577443360173, -2.337820210010316]], [[3.805707694112642, 2.4865805930162748]], [[-5.0, 5.0]], [[2.712926039400874, -5.0]], [[-1.3796961778349277, 2.7222692325139666]], [[-5.0, -5.0]], [[1.9307490204817306, 5.0]], [[-1.1304186534242673, -0.9668721550383981]], [[-0.8061768296557014, 5.0]], [[-0.22569915622159348, -5.0]], [[0.2727938692734497, -0.7758499134411029]], [[1.4449764223799488, -3.504058636503789]], [[2.884983866875625, -0.9633333977293649]], [[4.475260687684374, 5.0]], [[-2.3368476999357224, -0.8257180088376534]], [[0.22317365450229776, 2.961022140212785]]]"
6,"[-2.5923217428597876, 1.0193530610485808]",[-337.352771],[88.397229],"[[-0.05703564 -1.26308647]
 [ 4.94296436 -3.48530869]
 [-4.93984814  3.18135797]
 [ 0.06015186 -0.15197536]
 [-2.43984814 -2.37419758]
 [ 2.56015186  4.29246908]]",8410699526.331043,6,3.3327658531500925,8.932770390195419,[-1.3248  2.8794],-425.75,"[[[-0.0570356382627315, -1.2630864710086174], [4.942964361737269, -3.4853086932308397], [-4.9398481382627315, 3.1813579734358264], [0.0601518617372685, -0.15197535989750666], [-2.4398481382627315, -2.3741975821197285], [2.5601518617372685, 4.292469084546939]], [[-4.567062881765434, -4.399056193457277]], [[1.2290782909257205, 4.7552156851488245]], [[-2.8506844892690975, 5.0]], [[-5.0, -5.0]], [[1.982685962513304, -5.0]], [[0.7711705688573097, 1.9049268984062355]], [[3.279689686286917, -2.4946926888339624]], [[-4.776736404215208, -3.092707494204379]], [[-4.012304969983, -1.8165654112222753]], [[-1.1083897526818458, -4.605955919965995]], [[-1.7048865776436295, -0.25734530113640036]], [[-3.056169074552705, -4.138145623104909]], [[2.986265168695354, 1.3908843908288215]], [[2.7279618947657966, 0.8796835352782998]], [[-2.950563055731292, 0.9998419356380492]], [[1.3393707247036977, -4.918835512591242]], [[-1.7999870813324257, 3.6795346817261354]], [[0.47906477330143504, -2.329319631067988]], [[-1.3386290586584013, 0.933063484886593]], [[-2.5923217428597876, 1.0193530610485808]], [[-0.7905190915339355, 2.5524727054287233]], [[-3.7766128523114846, 2.289903926337465]], [[4.073640458256051, -4.103494350723508]], [[1.0208284338516291, -4.907430410952121]], [[-0.5440533627565147, 1.5602221550864463]], [[-4.326473405699146, 1.1514210134670528]]]"
7,"[-0.9898888015291991, -1.3394632665502062]",[-219.74041233],[1.15958767],"[[-1.03770211  3.14283638]
 [ 3.96229789 -4.26457102]
 [-4.16270211 -0.93123769]
 [ 0.83729789  2.40209564]
 [-1.66270211 -2.41271917]
 [ 3.33729789  0.92061416]]",1105037472.8829873,7,2.6641988876595364,5.64891393621221,[-0.0522 -0.2904],-220.9,"[[[-1.0377021082047566, 3.1428363824634538], [3.9622978917952434, -4.264571024943954], [-4.162702108204757, -0.9312376916106215], [0.8372978917952434, 2.402095641722715], [-1.6627021082047566, -2.4127191730921025], [3.3372978917952434, 0.9206141602412332]], [[-4.6637432527335125, -0.0974050365245187]], [[-0.8178996536451566, 5.0]], [[-3.9627212316796956, -1.9906930478227929]], [[2.034898069728308, 4.795235839488097]], [[1.3593557836397132, -5.0]], [[-3.138744015217594, 5.0]], [[-0.15505221270461955, -5.0]], [[-2.6456338198261964, 1.342218104095698]], [[0.12327259794184965, -0.4425364067486559]], [[-3.7162254422888257, 5.0]], [[-0.076673915874089, 4.554819676867236]], [[-2.0799015313680624, -1.424534139239885]], [[0.5297037066234992, 5.0]], [[-1.2657548836396992, -0.8729754635624123]], [[-4.59642134916731, -4.967560842341495]], [[4.411383956086306, -4.529908072194822]], [[1.340935963887444, 1.8379872315708066]], [[-0.9898888015291991, -1.3394632665502062]], [[1.783009196405053, -3.3049602022390245]], [[-0.8335489568382161, -0.8052499514009396]], [[4.437637867912748, 0.8397680315180454]], [[-0.9668328258243966, 0.8043916283547841]], [[1.340163590473443, 0.03858413624672252]], [[-3.0343033389604877, 0.4987641223370769]], [[-3.8562107406247446, 2.0357347183429955]], [[1.6816135789528817, 2.3093365172810056]]]"
8,"[-1.004907255042897, 5.0]",[-355.18980649],[4.29019351],"[[-4.48379993 -2.54508558]
 [ 0.51620007  0.78824775]
 [-1.98379993  4.12158108]
 [ 3.01620007 -4.02656706]
 [-3.23379993 -0.69323373]
 [ 1.76620007  2.6400996 ]]",31128455171.731205,8,1.5830475873712861,6.926959031563817,[-2.9022 -2.4774],-359.48,"[[[-4.483799925919594, -2.5450855834959385], [0.5162000740804062, 0.7882477498373959], [-1.9837999259195938, 4.121581083170728], [3.0162000740804054, -4.02656706497742], [-3.2337999259195938, -0.6932337316440886], [1.7662000740804062, 2.640099601689247]], [[-0.3481835055929232, 5.0]], [[-5.0, 4.382901788149517]], [[-1.2719669108654392, 1.3198764047135163]], [[-4.264911299216262, 0.9316507030018818]], [[-2.2356080550401676, -5.0]], [[-3.754690967729128, -0.523788856109309]], [[-2.885277051121867, 5.0]], [[-1.004907255042897, 5.0]], [[-3.503411347809688, -5.0]], [[-5.0, -5.0]], [[-1.453170459304089, 5.0]], [[5.0, 5.0]], [[-0.2603634857380432, -3.9388238632501213]], [[-2.529638165558795, -0.4843060374839821]], [[1.1495713810911947, -5.0]], [[-4.771705832670902, -5.0]], [[0.07478707982051301, 5.0]], [[0.7791989117873668, 5.0]], [[2.4441943305167886, 4.5033960479779225]], [[4.689304479220988, 0.8644286965722792]], [[-0.5962656147198855, -1.8516631155097718]], [[-4.386563331739396, -5.0]], [[-1.7182238793476463, -5.0]], [[2.526073715986384, -1.383274074051001]], [[-3.963270161751114, -5.0]], [[-2.6235575288779422, 1.2045091974375657]]]"
9,"[3.6054598691312676, 5.0]",[28.78092542],[1.30092542],"[[-0.18505446 -2.58002185]
 [ 4.81494554  0.75331148]
 [-4.71630446  4.08664482]
 [ 0.28369554 -4.06150333]
 [-2.21630446 -0.72817   ]
 [ 2.78369554  2.60516333]]",3143520542.983034,9,0.5973722251180826,7.626633833734729,[2.6274 2.0286],27.48,"[[[-0.18505445813306665, -2.5800218504724666], [4.814945541866933, 0.7533114828608678], [-4.716304458133067, 4.0866448161942], [0.28369554186693335, -4.061503331953948], [-2.216304458133067, -0.7281699986206158], [2.7836955418669334, 2.605163334712719]], [[2.48045922144688, -4.261163601847027]], [[4.182143138801816, 2.215397061806309]], [[-1.684653941561943, -2.8336698034540153]], [[0.6510496936696004, -3.475763752080363]], [[1.4926163160749608, 0.3027406524431792]], [[0.2475563195947754, 5.0]], [[-1.0458374165789954, 5.0]], [[-1.2119445654279124, 1.995137508164878]], [[0.7072164739080117, 1.8137570249606212]], [[3.6054598691312676, 5.0]], [[3.970312797696512, -5.0]], [[2.0585045254686634, 5.0]], [[2.177026156909307, 1.0948016788481447]], [[-0.33772602699047927, 4.039429280090205]], [[1.058685616072058, 2.845414211280119]], [[5.0, 3.6403751327917924]], [[-2.4068204800749635, -1.9940967099076845]], [[5.0, 3.8543349463593692]], [[2.8443199614684787, 1.0940383299146328]], [[3.24134499089854, -4.819761804753365]], [[-0.601019992936897, 3.0727231061995]], [[5.0, 3.3767913220834838]], [[-5.0, 2.899655194588474]], [[-0.22650551564513297, 0.5735731962560949]], [[1.8439768169190716, 0.3553999620529025]], [[3.3284613612165908, -2.078703376500329]]]"
