,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-3.764711103614983, -5.0]",[45.00993953],[180.13993953],"[[-1.24835009 -3.02259532]
 [ 2.53942132  4.61124599]
 [ 1.84980571 -0.04500329]
 [-4.44055036  2.2769624 ]
 [-3.34455758 -1.31699681]
 [ 0.44579566  1.04914784]]",21723915732.944008,0,1.3835317267831138,8.926397514342618,[-2.592  -2.6928],-135.13,"[[[-1.2483500875532627, -3.0225953180342913], [2.539421319961548, 4.6112459897994995], [1.8498057126998901, -0.045003294944763184], [-4.440550357103348, 2.276962399482727], [-3.3445575833320618, -1.3169968128204346], [0.4457956552505493, 1.0491478443145752]], [[-0.24583300681385545, -4.587180138073469]], [[-1.31013710949886, -2.2943813772620993]], [[-3.8805570856244493, 0.12088637907274107]], [[-1.9533140813080654, 3.151919483751766]], [[-5.0, 4.621072350304467]], [[0.610791471284263, 3.255036791810106]], [[-3.2099431995715335, 1.2915700481898014]], [[4.435331767121928, 1.5467277373476929]], [[-2.4530744405732987, 0.702013928979639]], [[-4.756518528075052, -5.0]], [[-1.5048039851655002, 5.0]], [[-3.5611610673043135, 5.0]], [[5.0, -5.0]], [[-1.8056464726265813, -5.0]], [[3.5213835409989596, 5.0]], [[1.1241619072363287, -5.0]], [[-3.764711103614983, -5.0]], [[-5.0, -5.0]], [[-2.922851381675986, -5.0]], [[3.064696515695739, -5.0]], [[-0.19089223497348273, 5.0]], [[1.484153533322237, 5.0]], [[-1.8796123850262083, -2.2950779280843467]], [[-3.458829857186825, 4.583695362033796]], [[0.5290002181790785, 4.027797766632829]], [[-3.6659203180418833, 1.8695274137268398]]]"
1,"[-3.3728416976834925, 5.0]",[260.02418263],[110.87418263],"[[-3.68824314 -3.61009866]
 [ 3.94126058  0.16373813]
 [ 1.3689816  -0.05072147]
 [-0.99700302  3.47997606]
 [-2.21345305 -1.62347674]
 [ 0.08363903  4.44666564]]",1139742367.9470973,1,1.4597066475192917,4.86744884815643,[-0.0552 -0.3708],149.15,"[[[-3.688243143260479, -3.610098659992218], [3.941260576248169, 0.16373813152313232], [1.3689815998077393, -0.05072146654129028], [-0.9970030188560486, 3.4799760580062866], [-2.2134530544281006, -1.6234767436981201], [0.08363902568817139, 4.446665644645691]], [[-2.196720641180024, 5.0]], [[0.6397345814774592, -5.0]], [[-2.386720379135421, -5.0]], [[-0.1452289856605353, 4.672347123832266]], [[1.596459644400702, -4.796926816747716]], [[1.1042084542613317, -1.242704668124043]], [[-0.7618350177303289, 3.805570849708175]], [[0.37123978320393797, -5.0]], [[-4.042217904820366, 1.1822811160518905]], [[-4.324302249450278, -2.319535834893472]], [[0.8791351273648697, 5.0]], [[-1.3002973548456396, -4.89375247116377]], [[-0.46212390292286404, -5.0]], [[-3.2124593655266906, 1.4434620363707127]], [[-3.3728416976834925, 5.0]], [[-1.541878689056844, 1.7708318765752253]], [[2.7347651819516448, 4.945739241258264]], [[3.081651325736985, -1.6290586924779165]], [[2.483734176649192, -3.058495452549892]], [[-2.9327181036434373, -0.30308870234137236]], [[-2.2656049323525105, -5.0]], [[-2.6235793005743973, -5.0]], [[2.00161191508988, 5.0]], [[-2.022330530680032, -5.0]], [[1.88108542367161, -5.0]], [[-5.0, 5.0]]]"
2,"[-3.115592510889074, 0.6635373288819182]",[-999.6807322],[0.3192678],"[[-4.13282531  4.40559475]
 [ 3.48333478 -4.84224508]
 [ 2.1610558   2.49547303]
 [-0.30062824 -2.06496626]
 [-1.91444457  0.4844445 ]
 [ 0.07354796 -0.28693736]]",37276920888.20366,2,1.1623159847868878,8.735835890981091,[-2.8482  1.1766],-1000.0,"[[[-4.132825313135982, 4.405594747513533], [3.48333477973938, -4.842245075851679], [2.16105580329895, 2.495473027229309], [-0.3006282448768616, -2.0649662613868713], [-1.9144445657730103, 0.4844444990158081], [0.07354795932769775, -0.2869373559951782]], [[-0.5398146866389242, 2.5201616357106618]], [[-1.1171544183968134, 0.41766073040084806]], [[-5.0, -5.0]], [[-3.3992363474902914, -5.0]], [[-3.7389036909243876, 0.08180245635011352]], [[-3.115592510889074, 0.6635373288819182]], [[3.574735365072975, -2.453035637000384]], [[-2.443304637068974, -4.423311894375957]], [[1.1789266771029665, 4.035419036701507]], [[4.219724137409495, -4.99311124074083]], [[-1.2865456381202591, 4.149483202712197]], [[0.6448802077722713, -0.9759986449770458]], [[1.2808978032594993, -1.4388532858221827]], [[-5.0, 3.6481483574666216]], [[-1.4379081431404561, -3.3278054356817965]], [[-2.094609467312157, 4.308022206092584]], [[-0.2510236086926316, -2.314149463567022]], [[3.408885925079545, -2.7693556214806825]], [[-4.896003983824182, -0.4691176944568496]], [[-3.369844439754047, -3.9854466702250315]], [[-3.1170576182138783, 5.0]], [[-2.565067503579678, 0.4735690643566175]], [[-0.9624215649062675, -4.63369165430533]], [[-0.8760479737712599, -0.9986654195280567]], [[-1.7796800901626328, 3.831857400025269]], [[-4.35972619206253, -4.584827653970014]]]"
3,"[-1.5071696768972438, -2.165610437330558]",[100.24981066],[1.62981066],"[[ 3.19063673  4.68872892]
 [-2.58587956 -3.04689258]
 [-1.83466583  2.16382444]
 [ 2.39918947 -0.0556612 ]
 [ 0.44104099  0.86396396]
 [-0.97024053 -1.25335932]]",2864685673.2227364,3,0.19591106966978955,7.073314708115028,[-0.8052 -1.1478],98.62,"[[[3.1906367279589176, 4.688728917390108], [-2.5858795642852783, -3.0468925833702087], [-1.834665834903717, 2.163824439048767], [2.3991894721984863, -0.05566120147705078], [0.4410409927368164, 0.8639639616012573], [-0.9702405333518982, -1.253359317779541]], [[1.7913645096559263, -1.1695964733680406]], [[0.03999810911478981, -5.0]], [[-0.06268583531353351, 5.0]], [[-4.672218792984133, -5.0]], [[-1.9842522722313718, -4.542246470393432]], [[-0.19662825287577804, 0.7131745940457761]], [[-4.035759176302157, 5.0]], [[-2.1000305659791256, -1.6829362676791082]], [[-3.3568853152836113, 3.2702944118880124]], [[5.0, -5.0]], [[-5.0, 5.0]], [[-4.267734111416657, 1.4011324942361174]], [[-0.9116598068750611, -5.0]], [[1.8327872522595217, 5.0]], [[-3.521696182808631, -0.09424987691564464]], [[0.7662681128909767, 5.0]], [[0.11798536225506595, -3.299193084268336]], [[4.891083142014297, 4.348534197554738]], [[0.9956459603429959, 3.7445329945530634]], [[-1.5071696768972438, -2.165610437330558]], [[-3.9888485018249504, -0.8286797541535627]], [[0.10560231801360195, 0.7872933905267676]], [[-0.9122530377686844, -4.009387517280261]], [[-4.865609218673303, 4.797343357411225]], [[0.8807456009228948, 4.370507352773329]], [[-4.847698782606697, 3.1015763510745806]]]"
4,"[0.7877031364790184, 2.5972848435183966]",[-45.10866215],[2.04133785],"[[-1.43666466  1.33724279]
 [ 4.82136726 -2.97328487]
 [ 0.41991889  3.02989781]
 [-3.32365483 -1.39507651]
 [-4.00542624  3.81754994]
 [ 2.23204315 -0.60986102]]",1547388196.4657876,4,2.407376423849885,5.902148041211449,[-0.3306 -0.801 ],-47.15,"[[[-1.4366646576672792, 1.3372427877038717], [4.821367263793945, -2.9732848703861237], [0.41991889476776123, 3.0298978090286255], [-3.32365483045578, -1.3950765132904053], [-4.005426242947578, 3.81754994392395], [2.232043147087097, -0.6098610162734985]], [[0.3323367337033408, -3.204600740673188]], [[-3.9092176848692484, 3.910827968609064]], [[1.2510650508964927, 5.0]], [[-2.5134327244541654, 5.0]], [[-5.0, -4.3424570573231795]], [[-5.0, 1.9368063392057537]], [[-1.7703724876373799, -3.1669362574125195]], [[-1.317463074595552, -2.7141892996459758]], [[0.7877031364790184, 2.5972848435183966]], [[-4.843903019042304, -2.119795597623797]], [[0.89366233965799, 5.0]], [[-3.3679264307469174, 2.054087916938492]], [[-0.81591274381362, -5.0]], [[-4.378288878137462, 5.0]], [[-2.705612417329495, -1.3549176465281034]], [[4.203768207189238, 0.5147638656341149]], [[1.1523618412911996, -2.334445153820714]], [[2.9361100717697237, 5.0]], [[2.4750768776355816, 4.894393168557389]], [[-0.7130460177414487, 5.0]], [[2.9623430340598533, -2.510542972739218]], [[-3.6880774893957, 5.0]], [[-2.132805990296982, -0.7279859253592411]], [[-2.5126091849555885, 1.852342484686329]], [[0.0024515483177204363, -0.31607526810765]], [[-2.5629420196231956, -3.0965664131541706]]]"
5,"[4.3153642837638255, 5.0]",[40.8701348],[3.3501348],"[[-3.14322929 -2.12129587]
 [ 2.48350739  0.63331664]
 [ 2.84505427 -2.8537263 ]
 [-1.53103292  4.35404837]
 [-0.50978661 -4.80735675]
 [ 3.86359334  3.64896834]]",1716948514.2347288,5,0.9531265944224427,7.493475542638842,[ 2.49   -1.9692],37.52,"[[[-3.143229288980365, -2.1212958730757236], [2.4835073947906494, 0.6333166360855103], [2.845054268836975, -2.8537262976169586], [-1.531032919883728, 4.354048371315002], [-0.5097866058349609, -4.807356745004654], [3.863593339920044, 3.6489683389663696]], [[-1.7500888700389319, 4.37126445643405]], [[-0.3804741345875039, 4.021882727140343]], [[-1.1529086847906866, 3.346363172895939]], [[0.8711580228420926, -3.512018316932182]], [[0.05294608226204464, -0.816709215732811]], [[5.0, -5.0]], [[3.3571067548273525, 1.0806795394180237]], [[3.3240102704346923, 5.0]], [[5.0, 5.0]], [[-4.2747198263726744, 1.9350793196928002]], [[0.9468102394911644, -1.9622977883186035]], [[0.5979769537616437, 1.7589877012970565]], [[-1.6466733424398898, -4.920153870492258]], [[1.6966564774254245, 5.0]], [[-2.994950468655466, 4.15999989840358]], [[4.3153642837638255, 5.0]], [[2.5778350261829566, -0.3665994094900875]], [[-5.0, -5.0]], [[0.938373398409205, -0.5471085692106605]], [[1.081081474115845, 3.5919023478717875]], [[1.847299242482115, -3.185116980350441]], [[1.7059841149873918, 1.4361425351901034]], [[1.4765883205792234, 0.9421861407497267]], [[2.5728837670685674, 3.958117845478679]], [[-0.573726216902882, 4.685115574802771]], [[2.010930540550761, -2.312263935168903]]]"
6,"[-1.4414119998446777, 2.6478083804964854]",[-425.72208318],[0.02791682],"[[-0.91067499  4.8573692 ]
 [ 3.72159898 -3.7900009 ]
 [ 2.40894437  2.02405453]
 [-4.59940892 -1.81880891]
 [-2.77964711  0.79499364]
 [ 0.59530258 -0.35239637]]",8033218484.8738785,6,2.020856675644678,8.363435362755485,[-1.3248  2.8794],-425.75,"[[[-0.9106749854981899, 4.857369204983115], [3.721598982810974, -3.7900009006261826], [2.4089443683624268, 2.024054527282715], [-4.59940891712904, -1.818808913230896], [-2.7796471118927, 0.7949936389923096], [0.5953025817871094, -0.3523963689804077]], [[1.7993738115584568, -2.009536888416503]], [[2.5803297882505767, -1.6193146308749249]], [[-3.4636615352592566, 2.354411841582192]], [[2.7666799392064587, 0.6323179551923396]], [[-1.0978436300241998, 0.928991064062148]], [[2.5437047627274794, 2.521116319385356]], [[-3.17142414835094, 4.6973763108388935]], [[-3.0343754779915724, 2.2572710810240664]], [[-2.10357041937543, -0.5605354690062015]], [[-4.145602762710963, -5.0]], [[-5.0, 5.0]], [[-1.5117162676258047, 5.0]], [[0.828448844081952, 5.0]], [[-2.623497241441565, -5.0]], [[-4.40913607301803, 5.0]], [[-0.15431793570629776, 5.0]], [[-1.4414119998446777, 2.6478083804964854]], [[-1.0669576520122606, -4.243075697714876]], [[-3.0946864985547107, 2.790211673585512]], [[-0.25089903590653095, -5.0]], [[-0.5052309179470404, 4.789765310583229]], [[-1.5117296855947706, 4.934347575275694]], [[-0.2552355135179412, 2.324464858671024]], [[-4.627755666122912, 2.6275000893514164]], [[-5.0, -3.4725510849211543]], [[-1.8421199492085367, -4.760335755136583]]]"
7,"[-0.8577638711531882, -1.1209036480197418]",[-218.51681638],[2.38318362],"[[ 0.01527105 -4.7228127 ]
 [-2.91793227  4.28243816]
 [-0.26254982 -0.05871832]
 [ 2.98557758  0.81159532]
 [ 3.75880837 -2.2864452 ]
 [-1.67714655  1.86744511]]",1147516017.232627,7,0.3129272197781388,5.396598028651344,[-0.0522 -0.2904],-220.9,"[[[0.015271054580807686, -4.722812697291374], [-2.9179322719573975, 4.282438158988953], [-0.26254981756210327, -0.058718323707580566], [2.9855775833129883, 0.8115953207015991], [3.7588083744049072, -2.286445200443268], [-1.677146553993225, 1.8674451112747192]], [[-2.70979216288453, 4.288882167112394]], [[3.6328137790333463, 3.9705887211806328]], [[1.6146316856608325, 5.0]], [[-3.6580175754115314, -5.0]], [[-5.0, 5.0]], [[1.3162559102071123, -0.23325546643328068]], [[-1.3630222972725226, -5.0]], [[2.1234418451048542, 5.0]], [[1.4412442622162667, 3.012994299383123]], [[-3.646135943779219, 5.0]], [[0.7459162691776843, 3.406099752158434]], [[-0.8577638711531882, -1.1209036480197418]], [[-3.4232189594468863, 3.8659676149419617]], [[-2.4700667103817175, 0.2896317211424397]], [[-1.8338497246978607, -1.0935227361306785]], [[-1.5353752415169417, -2.225488638136853]], [[-0.08080065248536657, 5.0]], [[-3.5738870007303154, 5.0]], [[-3.6075767555617935, 5.0]], [[1.768382126407781, 1.565908133768282]], [[-0.8642539835934631, -0.3249129267751969]], [[1.405361921318036, 1.7997428416971044]], [[-2.5214189871262094, 0.32356968808324305]], [[-5.0, -5.0]], [[-0.4634547547354252, -1.4770357691462714]], [[-2.459400163275573, -5.0]]]"
8,"[-3.9049654104126095, -3.6345638177560744]",[-356.00417458],[3.47582542],"[[ 2.51348997  3.53605763]
 [-2.64486253 -4.37325068]
 [-1.2830478   0.10632575]
 [ 1.37537122 -2.17921376]
 [ 0.25510013  1.75484121]
 [-0.21162391 -1.00065708]]",31423756103.509007,8,1.9132360978409335,8.092673882971429,[-2.9022 -2.4774],-359.48,"[[[2.5134899746626616, 3.5360576305538416], [-2.6448625326156616, -4.373250678181648], [-1.2830477952957153, 0.10632574558258057], [1.3753712177276611, -2.179213762283325], [0.2551001310348511, 1.7548412084579468], [-0.2116239070892334, -1.000657081604004]], [[-2.008796413632322, 1.8042250730094154]], [[-3.9049654104126095, -3.6345638177560744]], [[-5.0, 2.300316505914929]], [[-3.3652989989720172, 2.4443557644038894]], [[-4.490094931714314, 2.938713021331541]], [[5.0, 1.8279978823052552]], [[-1.6104984079044862, 2.6794532338191983]], [[1.9481130947468719, -2.0182989014903487]], [[3.6297743706693546, 0.5465052241354562]], [[-5.0, -5.0]], [[-0.951807400404106, -5.0]], [[-0.7765897196825633, 5.0]], [[0.7536238275475855, 5.0]], [[-4.801926207054638, -5.0]], [[-1.2955296491583002, 5.0]], [[-2.29059995995757, -5.0]], [[-3.005968502138665, 5.0]], [[-3.5977500569044656, -0.7678751030512357]], [[-1.516792693808999, -2.248673271145685]], [[-5.0, -1.4666022049893437]], [[-5.0, 5.0]], [[-0.5484438771025749, 3.9878222301601394]], [[-5.0, 0.26120879460945506]], [[-2.260238369337525, -0.553993812359967]], [[-3.4869762381118936, -2.2889656112372525]], [[-2.741109397886932, -0.6678863771164949]]]"
9,"[3.3298239078701917, 3.8353898415582734]",[28.80984349],[1.32984349],"[[ 4.76218813 -0.05797423]
 [-3.25815707  1.43423855]
 [-0.85334241 -2.66070813]
 [ 2.47461736  3.8210547 ]
 [ 1.00987732 -4.27164838]
 [-2.00615227  2.83541739]]",3239452044.9331417,9,1.7989542449424547,6.504576021632558,[2.6274 2.0286],27.48,"[[[4.762188130989671, -0.057974234223365784], [-3.2581570744514465, 1.4342385530471802], [-0.8533424139022827, -2.6607081294059753], [2.4746173620224, 3.821054697036743], [1.009877324104309, -4.2716483771800995], [-2.0061522722244263, 2.83541738986969]], [[2.538560552940935, 3.8740234543169607]], [[-5.0, 3.906244202976818]], [[2.6704293848045118, -5.0]], [[0.6135669943196519, 5.0]], [[1.4260810550449017, 5.0]], [[1.9664881003732022, 1.0145744740689577]], [[0.08226785837154493, 1.364282256772848]], [[2.1884453629118923, -2.0949830579978967]], [[5.0, -3.4933509467470807]], [[3.221125735430906, -0.9874982643729604]], [[-0.3090701890192795, -1.4112091350401421]], [[3.985672962177586, 5.0]], [[-0.6497763656619697, 5.0]], [[5.0, 5.0]], [[0.847578852586036, 1.3208981297589613]], [[3.6709028946096858, -3.149083511399545]], [[-0.26099034072021055, 5.0]], [[-3.309567644150723, -5.0]], [[-0.20257705277440624, 3.6695440067941427]], [[-1.677209815398614, 4.5362799329686005]], [[2.2057189194914706, -4.068307704754419]], [[4.446405368567857, 5.0]], [[3.3298239078701917, 3.8353898415582734]], [[-0.058595667137060284, -5.0]], [[1.0512666421645025, 2.909056398714528]], [[-0.28105255977818294, 2.4780377176166626]]]"
