,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
18,"[-1.1041057845075393, 1.0642279958747136]",[-643.44215875],[4.31784125],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",17095298193.933409,18,1.346911531470344,8.617236344334282,[-2.3862 -2.9802],-647.76,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-3.7761726255018138, 2.9882700490794143]], [[0.7015293246408346, 1.719984550107169]], [[-1.601452400622521, 5.0]], [[-5.0, -5.0]], [[-0.9678640809915969, -5.0]], [[-2.8791430643338862, -5.0]], [[-5.0, 5.0]], [[1.3160433410292143, 1.8999303516011352]], [[-5.0, 1.1285664433913545]], [[-3.3569847625201317, -2.061629451809509]], [[-2.0798870699989873, -5.0]], [[-3.9967167975784355, 4.818668570744833]], [[-4.260476183080767, -1.2300974233797266]], [[-3.5560477515105173, -4.998460042624121]], [[-3.647727178705027, -2.3023655862853847]], [[3.1793759048430186, -1.6111848739305201]], [[-0.13265340195516903, -5.0]], [[-2.7046195240423954, -3.067000293713961]], [[0.7558794761368537, 4.348577873465546]], [[-2.1318002010023216, 0.2303066431795731]], [[-2.272373730116922, -5.0]], [[-1.1041057845075393, 1.0642279958747136]], [[-0.9815416953450731, 1.2196068434827092]], [[-1.0954522636785446, 5.0]], [[-4.589167066715062, 2.603932897236988]], [[-2.705751937131417, -1.7148476197706422]]]"
19,"[-0.37700568289586706, 1.1076906842346845]",[1.93601623],[3.41601623],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",650525560.692552,19,0.3611600177554246,7.264071750669135,[1.3506 1.5126],-1.48,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[1.2728470145776853, -4.222697496903666]], [[0.13607100511015513, -0.4971201952721747]], [[-1.4863432660679687, -2.028504882322126]], [[3.4725391456361336, -3.5574856387515466]], [[-3.3159817700326335, 2.9263699593112653]], [[2.8274436074038474, -4.787587907459266]], [[0.6025249528361691, 5.0]], [[-0.370242837484336, 3.3867139662953307]], [[-2.782648912053652, -2.802111318493743]], [[4.107130638059804, 1.0073977366834475]], [[2.7996986213204442, 5.0]], [[3.334122536020237, -1.5592238430345926]], [[-2.456251515954935, 5.0]], [[-1.709204019267692, 5.0]], [[3.315354311642729, 5.0]], [[-0.2927468759042496, -5.0]], [[1.8459079908820362, 5.0]], [[-1.3432256930694038, 5.0]], [[2.1773342312928605, 2.4344133746951813]], [[-1.50869366380028, 2.982163784762621]], [[0.6128235468763872, -0.793915277300136]], [[-0.5490190361827487, 0.8421676794802694]], [[1.5000059441896476, 2.192483542192374]], [[-0.37700568289586706, 1.1076906842346845]], [[2.349925313459796, 5.0]], [[-1.0537708623697573, 0.5419688348177786]]]"
20,"[-2.182990361403816, -1.6487059082408981]",[-6.49557963],[6.72442037],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",10402873318.070395,20,0.50269010525595,7.2995557858820606,[-1.8156 -1.3056],-13.22,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[2.0586141123813726, -4.597537619447813]], [[-3.6783241843634573, -5.0]], [[-4.012542946273437, 5.0]], [[0.1426978129594907, 5.0]], [[-0.4306099692403181, 1.7364456679520688]], [[4.661744623878256, 0.28202973152451705]], [[-0.3709692011859511, 1.8255094935885374]], [[-2.6977689123599773, -5.0]], [[0.510690077369933, 1.6814266974688241]], [[-3.76690949825036, -2.0203802393629844]], [[-2.440705741347432, 5.0]], [[-4.365369805220284, 2.0159706703373907]], [[-3.3848506526740705, -3.6314371791100983]], [[-1.2735647639168286, -1.312997097672303]], [[3.3158344190876923, 5.0]], [[-0.6579275501049998, -5.0]], [[0.5213197521353772, 0.9588887023343577]], [[-3.131669555763024, 2.89086088664554]], [[-1.8036219441782717, 2.3069151890235986]], [[-5.0, 3.009961781585707]], [[1.1695285660840318, 3.0358784089416364]], [[2.7377921632286437, -3.6484188056990083]], [[0.6820825552142669, -0.18885998332201304]], [[2.310008820644203, 1.6287765574455513]], [[-0.9507889824259212, -4.58843045256576]], [[-4.550384545862995, -4.193028493147615]]]"
21,"[1.066501533565606, -2.2123149599106804]",[-44.14954967],[0.49045033],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",550362716.6000346,21,2.9783760949855775,6.538336456324527,[ 1.6752 -1.3308],-44.64,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.9695422768081935, -5.0]], [[1.8417122344515244, 5.0]], [[1.394472011962697, -5.0]], [[-1.4992569778776164, 5.0]], [[0.6160076136275764, -5.0]], [[3.479904730081748, 5.0]], [[3.52043981436151, -5.0]], [[0.22258674732769484, 5.0]], [[-1.4295018760037637, 0.5066611437800081]], [[1.8830036760791677, 1.6454856134164297]], [[3.0197282770080056, 4.940520739597699]], [[1.066501533565606, -2.2123149599106804]], [[-3.585379413410758, -0.4523881752488215]], [[-2.4189440791389463, 5.0]], [[3.1948370844415113, 4.047827281044983]], [[-0.4309976924121082, -1.4046597311284943]], [[-0.9864930682220245, 0.3692167321633298]], [[2.718752508736122, 5.0]], [[-2.8972192594289115, -3.278859495456199]], [[2.0209257784138144, -0.43331213582733774]], [[-2.0202811015004043, -2.535657643393218]], [[1.0522408266291252, 1.432246610538872]], [[1.8452039798743236, -5.0]], [[-0.0750219796413288, -5.0]], [[-0.22788656189509207, 5.0]], [[4.053645093012226, 5.0]]]"
22,"[-1.5420758895294373, 4.176290979289247]",[-169.98443268],[3.11556732],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",37354418104.55447,22,1.4391975927551948,8.039268828991716,[-2.9304 -0.4188],-173.1,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[1.625135934183799, 1.889694873725471]], [[1.088377670061217, 1.4101776449715078]], [[-3.528646573686392, -2.3676973463270716]], [[-0.21093867427185178, 5.0]], [[-4.196826169146702, -5.0]], [[-1.575681774103345, -5.0]], [[-2.8347532873162877, 5.0]], [[-1.715010784029837, 5.0]], [[-4.4039965580428255, 5.0]], [[-0.3760464281286908, -5.0]], [[-5.0, 5.0]], [[-2.978381691530419, -5.0]], [[2.7705663169619674, 0.8656410562534154]], [[-1.9328937405889757, -4.063837248975351]], [[-5.0, -5.0]], [[-1.6866227582276871, -3.731609079975992]], [[-1.5420758895294373, 4.176290979289247]], [[-3.8780598716033317, 5.0]], [[-4.101742012202987, -1.0296516738461243]], [[-1.2588246467695403, 5.0]], [[-3.6883815850004145, -5.0]], [[-0.3419843344777411, 1.9663730531522796]], [[-2.959755957007515, -1.5826756973084082]], [[-4.607846501225334, 2.430335531147188]], [[-2.7938734165245114, 2.661305895524379]], [[-3.680497626959045, 2.096789662176906]]]"
23,"[-0.9360554767690186, 4.000921457389046]",[64.98279627],[35.08279627],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",1552574238.2465982,23,1.2812242525052469,7.7588175863015545,[2.1714 1.0638],29.9,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.738854193718776, 2.053801676624172]], [[0.8423873853108581, 4.221159216150713]], [[1.601774797530814, -5.0]], [[3.9810651144294718, -5.0]], [[-3.8414784800328445, -5.0]], [[5.0, -0.8242293559918822]], [[0.02875873921641558, 3.391688742414439]], [[2.7018306898117928, 1.1101463237668139]], [[1.7756854189650702, -1.7462304591760558]], [[2.8111238842614887, 4.269882376440264]], [[2.015263344581795, 2.754412532353934]], [[-0.2509244360330398, -2.519244002686216]], [[4.041376696982826, 5.0]], [[-1.2850706844272206, -5.0]], [[-0.6119273550450263, 5.0]], [[0.5461183234312584, -0.14868066459543183]], [[-1.8779467480615644, -2.9008398234188535]], [[-5.0, -5.0]], [[4.193663930212686, -3.879733859568819]], [[-2.6141318083185925, 2.6852849945835406]], [[1.2702752881863963, 1.8595536020987806]], [[3.1415436780984485, -0.7799458653999368]], [[0.28487693646296763, -0.5598859185160555]], [[3.3143742129551175, 3.865257758510974]], [[-2.971096709901096, 0.19297237434955794]], [[-3.3228476264951126, 1.728836080106948]]]"
24,"[1.8529547348221576, -1.5742952266917702]",[384.42542031],[0.12542031],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",1258198031.597709,24,2.842772540380597,7.089189967243249,[ 2.178  -1.0158],384.3,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[2.79359629757344, 4.365408606916324]], [[-0.782367094599123, -5.0]], [[-1.0981642909568148, 5.0]], [[3.576181719137745, -5.0]], [[-0.3309165124640736, 5.0]], [[2.4942835170948054, -1.5795197363367859]], [[0.19909042723675158, 0.2990402878659822]], [[1.4700079678067914, 0.03359338338107808]], [[-0.04412423600664488, -1.3435887455806037]], [[-5.0, 4.661441232490071]], [[4.154446132779812, 4.209624705862218]], [[-5.0, 5.0]], [[1.9922503715782298, 0.882745190632916]], [[1.7785439801731773, 3.8862669138493025]], [[-0.40405455546227503, 4.449340019073358]], [[5.0, -0.900777640388585]], [[-3.237651313426865, 5.0]], [[3.015032932502574, -0.15551215699379528]], [[0.750586969817894, -5.0]], [[1.6156127498035713, -2.562989736616387]], [[-2.93922968231001, -5.0]], [[5.0, 5.0]], [[3.8375138332055623, -0.8237691463975326]], [[-2.4413863108411196, 5.0]], [[3.6300836091881616, 5.0]], [[1.8529547348221576, -1.5742952266917702]]]"
25,"[-0.6636628153407663, 2.3883494764892927]",[178.1110164],[2.9310164],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",713084802.5416989,25,1.3120079170924313,7.843239420896859,[1.0332 2.88  ],175.18,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.996297756457683, -3.7638395823619413]], [[-0.8490582458112592, 1.9563338405318766]], [[2.108216807905459, 1.857334526089851]], [[-1.5937900144816197, 4.5580016817393005]], [[0.9288195616421032, 4.687812025361394]], [[2.026808495894963, -1.823097884516797]], [[-1.658199060647304, -1.1181508795714088]], [[0.8238885188433395, 4.214321779406118]], [[-2.2768248433784186, 3.2284566596999427]], [[1.8737702378573096, 5.0]], [[-0.6636628153407663, 2.3883494764892927]], [[-1.2327036415852999, 4.31155603352593]], [[-2.8933236569222123, 4.825073378873196]], [[-5.0, 5.0]], [[5.0, -5.0]], [[0.47628276290436383, -5.0]], [[3.89869138329763, -5.0]], [[-2.94142688178296, -2.5016249047727195]], [[1.5160624787266817, 3.3747622724642836]], [[-3.461331405977618, 5.0]], [[0.07198909221225584, 0.8314364413284515]], [[-0.2544758036997951, -5.0]], [[-0.05236977588868339, 5.0]], [[2.804303290424129, 5.0]], [[2.9509786604264776, -0.2674315398165884]], [[-2.011583864599885, 5.0]]]"
26,"[-0.7406544873457032, -2.8041960255280904]",[-115.36239328],[3.20760672],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",830103752.616904,26,2.2157587558394725,6.128592622919219,[-1.2000e-03 -2.0352e+00],-118.57,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-4.993214543127105, -2.473437862071006]], [[-3.0188026643953743, 1.0162965423956614]], [[1.094922999037107, -5.0]], [[3.7597263376692873, 5.0]], [[0.24803575890275276, 5.0]], [[-3.6265402071154824, 5.0]], [[-0.8207907664870024, -5.0]], [[2.0665106355458316, 5.0]], [[0.03972123810287876, -1.7417472754448065]], [[1.9454317517146238, 3.0929927545315317]], [[-2.4873327715377473, -5.0]], [[-1.587219052963956, -0.414240784754913]], [[-1.7652189398351514, 4.062474413746717]], [[5.0, -3.4032918079651617]], [[-1.500595160123612, -3.3754637436181882]], [[-4.356369171671779, 5.0]], [[-0.7406544873457032, -2.8041960255280904]], [[3.283935460404999, -1.9143169497291106]], [[-2.28861224230812, 5.0]], [[2.938075880161114, -2.4668888776341316]], [[4.245797293736144, 4.727127532419734]], [[-2.801072843345256, -5.0]], [[0.6890480798586658, -2.3477134849406656]], [[-3.322212741385415, 0.08661902494710096]], [[-3.990982190382372, 1.0525751799995917]], [[-2.618824892355111, 2.6239007260002003]]]"
27,"[-2.629351967299738, 1.759736976333027]",[-88.9295876],[13.3004124],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",18248670968.127335,27,2.129237053820986,8.131921893944517,[-2.0742  2.2014],-102.23,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[3.586783594591685, -4.528348021776546]], [[1.5281633571824467, 1.9855920399546068]], [[-3.8174864057065903, -0.695883288773349]], [[-1.509669080686227, -3.1693802426554925]], [[-3.0165046330075507, 2.4670572208672463]], [[-0.6767905562674369, -4.255894747554243]], [[-4.373622361135401, -1.7351908999627572]], [[-2.6068720633348894, 5.0]], [[-2.629351967299738, 1.759736976333027]], [[-0.6499270138211335, 3.1355743546835697]], [[-2.175000802122451, 2.4613520669732294]], [[0.8571296491618794, 4.643879466897648]], [[2.14980759001227, 4.80374106151613]], [[1.066158128222499, -1.2806274677845453]], [[1.373171557861979, 1.5913171018205683]], [[-4.5718656201889525, 5.0]], [[-3.162698573276552, -5.0]], [[-3.829020688320879, -5.0]], [[-5.0, 4.400842015218195]], [[-1.2010040674742095, 1.2232837597432107]], [[-4.755464128571529, 2.2820069734261272]], [[-1.1191754754356544, -5.0]], [[-4.846902627253705, 0.6897468007399024]], [[-3.425724044610338, 5.0]], [[-0.8099750804332864, -3.434014243869057]], [[-2.159416625076469, -4.1574321974090775]]]"
28,"[-3.229592399723695, -2.1704586861634896]",[-169.0981774],[7.1218226],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",4468779537.244593,28,1.1433988514522695,7.299571563855638,[-1.2498 -2.3094],-176.22,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[0.7831259546221004, 1.5828696145426382]], [[-3.4122305781886526, 5.0]], [[-5.0, 5.0]], [[-2.1360002588186244, 5.0]], [[0.6829845868481641, 5.0]], [[-1.2417062834801198, -5.0]], [[-4.555574533617116, 5.0]], [[-4.432606470401901, -2.4781635598216587]], [[-0.8635886974142577, -2.4232019462890455]], [[0.06518937494362952, 3.8958978300624447]], [[-1.2436875118854556, -1.9741552334889096]], [[-5.0, 2.2524864241929774]], [[-3.0774107152266095, -5.0]], [[-2.349132200588812, -3.608006534219427]], [[0.5540422170909661, -0.695636340825272]], [[-5.0, -5.0]], [[-4.627340839104177, 3.6840731433896012]], [[-4.33361485054713, -0.17100874020247822]], [[-4.095567747983918, 1.9084245393481578]], [[0.270132955402216, 5.0]], [[-3.229592399723695, -2.1704586861634896]], [[-1.5243144799423607, 0.7957259240740382]], [[-0.4512408279062493, -0.5959283046856255]], [[-0.6473638880710958, 5.0]], [[1.4515804075222007, 5.0]], [[0.9934951405582476, 0.6598699028108544]]]"
29,"[0.8572460914569746, 3.9009520855312636]",[-570.24149292],[1.91850708],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",1015304622.163039,29,1.2628094062428883,7.583245214694013,[0.3084 2.6292],-572.16,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-3.1385928483460948, 2.132972448567653]], [[2.216575574388008, -4.601347482459802]], [[-1.4532001011438545, -1.5290709919473449]], [[-4.776043295311833, 1.60447376722839]], [[-2.4865380013481273, 5.0]], [[1.029939968173694, 5.0]], [[-1.874812805721148, 2.2288760222347093]], [[-0.7985278883322691, 4.760796253849929]], [[-2.9210667357463294, 5.0]], [[-0.0015230649715397403, 0.4145877071996012]], [[4.822488605891822, -3.7353276202799632]], [[1.9714719795091253, 5.0]], [[-0.11618484488097004, -5.0]], [[-0.6064862239058187, 1.1915516626588636]], [[0.21562779049251268, 3.4286248566998383]], [[1.6052381290068691, 1.2723072682173884]], [[-3.8238213052957297, 5.0]], [[-2.3251133690480454, 3.768748991542016]], [[-1.7382784530056512, 5.0]], [[3.1534161761930335, 5.0]], [[0.8572460914569746, 3.9009520855312636]], [[-3.005004101323377, -5.0]], [[-0.23862492928423598, 2.1702175872803253]], [[-1.1914182731772534, 1.7810267953651397]], [[0.633337992045762, -3.2311019164556987]], [[1.0952262896138771, 4.1449291157733565]]]"
30,"[0.33920853751578717, 5.0]",[139.35593841],[23.19593841],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",3618359502.315115,30,1.508561902634359,7.775778528040656,[-0.6486  2.52  ],116.16,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-4.165655574197262, 0.23108256452272258]], [[0.030612878448166028, -5.0]], [[-2.9306013998666387, 5.0]], [[-3.29497632978125, -5.0]], [[-4.2306629053646505, 5.0]], [[-0.12727882400428714, 0.488405476447239]], [[-2.8679287921047663, 1.9832893678165353]], [[-3.5507749175300343, 4.016244609528144]], [[0.33920853751578717, 5.0]], [[-1.7820141918950043, -5.0]], [[0.10546549624332734, 3.352594522200295]], [[-1.7390382415962866, 2.029190533145787]], [[-2.8893157058795462, 0.5277662079483038]], [[0.9421367844699926, 5.0]], [[-1.61673291169861, -0.8468340428559809]], [[0.23154990112159105, 3.0233408014906367]], [[2.8993521645666585, 5.0]], [[4.7936936050260925, 1.678948646728724]], [[3.2565958544249813, -0.4418625866646533]], [[0.7245661523724101, 4.960231396993247]], [[-0.5188902153339946, 5.0]], [[-1.2632168437493638, 5.0]], [[-2.4189170360678944, 5.0]], [[-0.9917299785239602, -5.0]], [[-3.380341465858068, 5.0]], [[-4.464032318913575, 5.0]]]"
31,"[0.16359263339961197, -1.134186798757706]",[288.02756005],[3.23756005],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",491094473.1082387,31,1.5971977495669722,6.501978360213468,[ 1.272  -0.0042],284.79,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[0.2958180413182854, 3.2874572163806235]], [[3.271539578649673, -4.109454750099854]], [[-1.0931590555608963, 2.0602007586680706]], [[-3.292320204164448, 1.6139746568908144]], [[-3.8184081836760964, 0.11738676850083785]], [[1.264483522312661, 1.9793717318841075]], [[-1.446622766720661, -5.0]], [[2.615434410006051, 1.474352248259251]], [[5.0, -4.859347922436892]], [[-1.2964426600454901, 3.215657641919939]], [[-1.3372695448946037, 3.1078830714700594]], [[-4.056214948802918, 3.9184546539606804]], [[0.059327510370061357, 3.01068146293169]], [[-1.087047170958518, 4.084622097314981]], [[0.6031045910952494, -3.4059207034663155]], [[-0.46497601653061865, -0.5362828176219346]], [[2.1233221629279653, 5.0]], [[3.392104020135673, 5.0]], [[0.16359263339961197, -1.134186798757706]], [[-2.4307629870428507, 0.6737394941813474]], [[3.2365826300226033, -1.7647265802499899]], [[1.7650561271655378, -1.115839651256385]], [[-2.2383055180508773, 3.898836585520698]], [[-3.975978361104464, -1.5680831704472666]], [[1.1294257451697869, -2.052059086671359]], [[-0.390296612420724, -5.0]]]"
32,"[2.3246302279122144, -2.198101525883802]",[10.91013777],[3.15013777],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",2296103332.263945,32,2.977374492507001,7.491988995449914,[ 2.6898 -1.7748],7.76,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[3.6100624695803045, -5.0]], [[-3.4287563641040353, -2.9352730359163304]], [[1.0693534654914627, -0.28129209851763903]], [[-1.5457277260485043, 3.5927021609304224]], [[0.9271792597879754, -0.24903318853272463]], [[2.465707505946237, 4.561546577808506]], [[-0.6128794613783641, -3.6013165421293385]], [[3.257260742933773, 2.2936272643885633]], [[-1.6443509591998273, -2.8761956715496106]], [[3.260231891687013, -4.017376944371977]], [[3.038564522868406, 1.6759649226156432]], [[0.5874114934572561, -3.88541576508408]], [[3.8126677334769825, 2.445922591337604]], [[1.7605341779791752, -5.0]], [[-2.7575684900748607, 5.0]], [[4.572867515735699, 0.2822341219079212]], [[-1.50682643478764, 0.9899674903826603]], [[-0.18618287994937388, 5.0]], [[1.051773503688238, -5.0]], [[1.246086209066093, 0.6436279362563161]], [[-0.11924362808943081, 1.1058204936605425]], [[3.999615958396866, 1.3546940076761502]], [[-0.880068788105293, 2.102797651396544]], [[1.0340562420298105, 4.556713962820561]], [[3.1473143088129976, -5.0]], [[2.3246302279122144, -2.198101525883802]]]"
33,"[-2.2102582599544305, -0.4254353030070071]",[-380.66715485],[1.54284515],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",9122230710.985598,33,2.2484686547133985,6.533272452820472,[-1.608  0.525],-382.21,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-4.367385878482698, -1.098769264693015]], [[-0.8751182145564317, 4.0553287023168165]], [[-0.19884758691400994, -4.90942659567992]], [[-5.0, 5.0]], [[-3.2480727617984098, 2.0475560641782997]], [[3.527025645867018, 1.955330647878994]], [[-3.8272841984059305, 0.8307498301620357]], [[-1.8059500717929475, 2.5946525527139226]], [[1.4117076166796603, -4.328885068955196]], [[-3.59725267202289, 0.27015249248538814]], [[-1.3889704392614108, -4.581783333087706]], [[-3.5052400889416218, -5.0]], [[5.0, 5.0]], [[4.027708495784405, 2.301764101051475]], [[2.8219768863107877, 5.0]], [[-2.1617194260165133, 5.0]], [[-4.11309767087951, 5.0]], [[-5.0, 4.055117215829583]], [[-1.1172180647882684, -1.237165540403092]], [[-5.0, -5.0]], [[-0.36319384444247776, 3.2383555267418673]], [[-1.5290462847343884, -2.5338308298968766]], [[-2.1005304029238845, -5.0]], [[-2.2102582599544305, -0.4254353030070071]], [[-4.830878100038814, 4.584113569988624]], [[-2.449674114335044, -2.781195215700256]]]"
