,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-1.332283379226744, 1.4727911613495097]",[-133.19179757],[1.93820243],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",22015208188.970703,0,2.3932368277587504,10.300868627100826,[-2.592  -2.6928],-135.13,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[0.7802710019198758, 3.3933834570527246]], [[-1.3717489255372868, 5.0]], [[-1.2222975936657339, -5.0]], [[-4.00144708290147, -5.0]], [[-3.274574568687734, -5.0]], [[-5.0, 5.0]], [[2.795398987898735, 3.7141695445441965]], [[-3.5803223631061556, 0.10452394022240329]], [[-0.22490094218245016, -3.1907984386837263]], [[-1.811838115615389, -1.1963441339258178]], [[-5.0, -5.0]], [[-2.2437557126802625, -1.5330033365896718]], [[-5.0, 2.8603982576596367]], [[-5.0, 0.18714834343052195]], [[-4.667669116079453, -3.876118198396937]], [[-1.332283379226744, 1.4727911613495097]], [[-2.9446734687046803, -3.735707489121124]], [[-0.5033216207143847, 5.0]], [[-5.0, -2.0364755222584]], [[-4.395002854500045, -2.937464843480871]], [[-1.5181471783390144, 3.3539662214435206]], [[2.1921604813522677, -5.0]], [[-2.601227695645708, 5.0]], [[5.0, -5.0]], [[-2.456360433687843, -5.0]], [[5.0, -0.3989664457797724]]]"
1,"[0.41396379686554347, 0.7089130086632393]",[149.9899442],[0.8399442],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",1106336654.532672,1,0.41828955975980386,6.8886214241822845,[-0.0552 -0.3708],149.15,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[1.1327856832917973, 0.20798591134724223]], [[-3.023131734270651, -1.3901892714407456]], [[-5.0, -5.0]], [[1.3700702907256102, 5.0]], [[-1.9535928864320011, -0.04978484813863732]], [[0.916658114697954, 2.6335681435326213]], [[-2.459504926198155, 5.0]], [[-1.5163406516444207, 5.0]], [[-2.0154925584283157, 5.0]], [[-0.7266228371908733, -1.1707378212188442]], [[-2.492643728278777, 0.3400088427671387]], [[-3.9248050164578623, 5.0]], [[-0.7636366974627092, 3.6163261079190656]], [[-2.3537737531315486, 3.0162026087326588]], [[-2.758243411529492, 1.0100044193744384]], [[0.9314138383953715, 5.0]], [[0.7645804230959155, 2.1790804951473213]], [[-0.218012352923916, -0.4199567054539988]], [[-3.512193387910952, 5.0]], [[0.09837671851515761, -4.235414552419826]], [[-4.388781029352127, 4.319839006254142]], [[-0.5297160090590456, 0.24154357855987652]], [[2.555928592454137, 3.3849600282438264]], [[0.41396379686554347, 0.7089130086632393]], [[-1.0179987130088464, -3.1899170915641886]], [[-0.475341860642161, -5.0]]]"
2,"[-1.7127439019506363, 5.0]",[-991.78188076],[8.21811924],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",37560068777.868675,2,3.1654872780202945,8.59983221027746,[-2.8482  1.1766],-1000.0,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[-5.0, -5.0]], [[-3.970316177651663, 5.0]], [[-3.846624421570524, -5.0]], [[-1.7127439019506363, 5.0]], [[-2.1645203118288663, 5.0]], [[-5.0, 5.0]], [[3.198377176203266, 2.746474970896955]], [[1.66502254121598, -0.6580301587112336]], [[-2.220909369822104, -2.3635423530381763]], [[-4.119422356505145, 4.7654546443891235]], [[-3.1901371147967685, -3.954319042259776]], [[-1.0543406753599844, 5.0]], [[-4.587410639490437, 5.0]], [[-2.788288472074456, 2.817933350232985]], [[-5.0, -0.8477006416644853]], [[-4.056895540509832, -1.4337630277996525]], [[-3.9005980371398077, 1.5309440684157694]], [[0.549512151746546, -1.682810407671016]], [[-3.1088768750938467, 3.3058050994270776]], [[-4.582671824618286, -5.0]], [[0.10402368930933648, -3.6061749749325744]], [[-3.3789433804117857, -0.8015183452311153]], [[-1.835290775820566, 0.6654072853361546]], [[-0.8175030268180021, 1.8499505705015833]], [[3.637336890228296, 1.7895065675614772]], [[-4.921920710591233, 1.9119257607892954]]]"
3,"[-3.466320446754081, 0.5995202166151912]",[105.71596425],[7.09596425],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",2916639647.0863237,3,1.4659667252198634,7.964674419791191,[-0.8052 -1.1478],98.62,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[-4.238894312851437, 3.9727552263897614]], [[-3.2026631273930684, -2.537599727908079]], [[-2.4686684539461234, -2.0904931053965914]], [[-3.8863839203204877, -1.2719529000270855]], [[0.38107823570953947, 0.8866228766544726]], [[1.0933326553154155, 0.7183577722245647]], [[-1.0511500175020676, 2.6314764903467975]], [[-5.0, 5.0]], [[2.5897886308781644, 4.691042731998418]], [[0.6868331061878149, 5.0]], [[0.2114275549306943, 5.0]], [[0.7481199902906344, -5.0]], [[5.0, 5.0]], [[-0.7353062882410472, -5.0]], [[-5.0, 3.047104415488895]], [[-0.8630254852989516, -0.9399147581569712]], [[-1.2425148373351127, -2.9581502159971014]], [[0.9146464704229187, 2.8556218924240078]], [[-3.466320446754081, 0.5995202166151912]], [[-3.4003248670019195, 2.7858891006353126]], [[4.939600457501249, -5.0]], [[-3.704795986593087, 5.0]], [[-2.174663212887711, 5.0]], [[-4.673072697716037, 5.0]], [[-5.0, -5.0]], [[-1.9811652343087798, 1.1091483220771154]]]"
4,"[-0.8954729997156313, -1.5449695473811949]",[-46.38609691],[0.76390309],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",1577419799.743685,4,0.8791082193235777,7.396689757891699,[-0.3306 -0.801 ],-47.15,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[-4.6463103302110635, 0.2892860589663515]], [[-4.470417093640781, 4.754619737814782]], [[1.9850991243867275, -4.565736752328263]], [[-3.6203535159586635, -1.2421751437987025]], [[1.124493317189809, 0.6875403234193475]], [[-2.4308725717775492, -2.3583689231482543]], [[-4.112302176169047, 3.9482755950444477]], [[-4.324697140840539, -0.2430846402327383]], [[-4.550589197448886, -4.62934861745526]], [[-2.3564785294707735, -1.6795432400951322]], [[-4.036088706657587, 0.072956395370111]], [[1.3916147938412844, 5.0]], [[-0.55130854514955, -3.808160406712682]], [[-0.8954729997156313, -1.5449695473811949]], [[3.1058570277203876, 4.163566206886719]], [[-1.5602158812274094, 0.5136871092700999]], [[-1.7095248275407031, -2.3605705486443846]], [[0.5493127773698019, -5.0]], [[0.6763371635674971, 3.3381054255687097]], [[3.0110722759184707, -4.149789100610435]], [[2.496970274062315, -1.103947323641592]], [[1.29168240235181, 3.9012276330199276]], [[-0.4097953137843273, 3.7731883426225536]], [[-2.8650991305639533, 5.0]], [[2.188404606888051, 4.693088609302482]], [[-1.1508017417829348, -5.0]]]"
5,"[1.5818318431515832, -2.759475962923782]",[42.39657404],[4.87657404],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",1628816243.2184627,5,2.7292275371799315,7.190075025213262,[ 2.49   -1.9692],37.52,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[5.0, 0.3661378692830968]], [[1.073681739101355, -4.566789853766133]], [[0.019343390077501105, 2.0502359663402547]], [[-5.0, 4.611331950044315]], [[3.2232123043048873, 5.0]], [[-0.5079592104666747, -5.0]], [[1.077477194339094, 5.0]], [[-2.1466187495906204, 5.0]], [[2.428289261783378, -5.0]], [[1.5818318431515832, -2.759475962923782]], [[0.8456784706681155, 2.828316875340267]], [[3.3919819972589433, 0.3896233614532978]], [[-2.6983111517813363, 5.0]], [[3.918258707554776, 3.1461542920783674]], [[2.1571377365815962, 2.869696801240355]], [[0.07892603353701055, -0.34977189954949495]], [[0.1940153890660536, 0.25214899924914047]], [[-1.3342489372412998, 5.0]], [[-0.5327108080031753, -0.8185007693668531]], [[-4.323878703211874, -3.309499466159153]], [[-3.173134724832661, 0.6251415825717671]], [[-1.108430197365098, 0.048798271846900984]], [[-0.20534369760404036, -1.3927638432916845]], [[2.740621580547343, -0.9198937006334843]], [[2.371501460649752, -2.6494984176326892]], [[1.5605988902315497, 0.1492597859102543]]]"
6,"[-2.4802747366829916, 1.728868237932448]",[-421.36272393],[4.38727607],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",8149686319.108922,6,1.0354965883809497,8.853867202197593,[-1.3248  2.8794],-425.75,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[-1.15421759030122, -3.1510376485114184]], [[-3.4666008937198445, 2.902021844837562]], [[-2.9310548826554883, 1.6585038902251963]], [[0.9357674668144877, 0.6433290634066493]], [[-5.0, 4.450104676144533]], [[-3.1763259691409007, -0.35300099934585233]], [[-4.448767529482279, 5.0]], [[-4.03032876800887, 5.0]], [[-4.622437707091729, -5.0]], [[-1.7643698008403512, 5.0]], [[-0.8397470428139583, 5.0]], [[-2.3373783162773636, 5.0]], [[-0.3735081484895265, -5.0]], [[-3.1593415515398897, 5.0]], [[-0.09776531980273942, 5.0]], [[-1.3316670468638108, 5.0]], [[2.4025614574506777, -5.0]], [[-2.140745756766936, 4.025963691348351]], [[1.2259916066469807, -5.0]], [[-2.62294222043309, -4.786996173545227]], [[-3.668818740650596, 5.0]], [[-1.6043738818032474, 1.953926171338086]], [[-2.4802747366829916, 1.728868237932448]], [[-2.0128875575004437, 2.585813922200234]], [[-0.9847860810909279, 2.938894893882418]], [[4.1540339779022535, 4.503734300124817]]]"
7,"[-1.3300940495037066, -1.1847231413976491]",[-219.18603656],[1.71396344],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",1104923043.523026,7,0.39586460372220444,6.824226822179409,[-0.0522 -0.2904],-220.9,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[-2.503076769661141, 3.41956722040743]], [[1.0491446763266254, 5.0]], [[-4.036592289016402, -4.648259217743421]], [[-3.08361744368555, -0.3061296018848552]], [[1.0082609079829987, 1.1764908117910533]], [[-2.1408900353233804, 3.2940326220753082]], [[1.429689405309327, -1.047487975521239]], [[-1.3300940495037066, -1.1847231413976491]], [[-5.0, 5.0]], [[-0.6637600608041457, -1.2772420746556241]], [[0.3418664354938734, 2.3634325073956255]], [[-5.0, -5.0]], [[3.6144234046949375, 5.0]], [[2.8103582730780277, -3.7945909254595236]], [[4.180001310452596, 1.659148285023095]], [[-2.8602938033303262, 4.843360230228505]], [[3.2459198848515474, 1.7088524786420392]], [[-4.342493286468189, 2.3120729727022944]], [[-0.473971122069913, -0.34999561763584097]], [[2.051783265061826, -2.4934362565388293]], [[-1.3704789208718573, 2.527271783141157]], [[-5.0, -2.977141750203401]], [[1.1897102329371247, 1.8276559550636606]], [[-1.314299804298149, 1.9431837932330351]], [[-2.1191499898361306, -0.5011841093892501]], [[-3.3959661366942964, 3.6775778768645804]]]"
8,"[-0.9447410543499839, 5.0]",[-348.40346007],[11.07653993],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",31328333400.144844,8,2.6980227467420304,10.35309032189569,[-2.9022 -2.4774],-359.48,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[0.4874703770101632, -0.24121858318360123]], [[-3.58573478568907, 3.265381222474852]], [[4.759922258835299, 2.614941542810324]], [[-2.2507489840532897, 5.0]], [[-5.0, -5.0]], [[-5.0, 5.0]], [[-2.658268951803734, 1.5574765873369916]], [[-1.0027304221093998, 0.661087806688896]], [[-3.7153365120748325, -5.0]], [[-0.9447410543499839, 5.0]], [[-3.1347744128930835, -5.0]], [[-0.360333831232551, -1.3316843378093624]], [[-2.94179539379038, 0.9153580427074974]], [[0.42484467566735606, 0.569619677054364]], [[0.13636282475178785, 4.758034150105553]], [[-4.343051519289383, 2.8117063214126747]], [[-2.2872970847847096, 4.734846446799171]], [[-2.55571846289417, 3.4165629187874362]], [[-0.03309225672185434, -3.432423415425557]], [[-3.5768549586350296, 0.43809616701037424]], [[4.5143314602673605, -0.6676344217212149]], [[1.5456022766045843, -4.833007419832457]], [[-1.4771258876111593, 3.308872635691108]], [[2.9449775219574725, -4.452128345681791]], [[-2.0121752776790434, 4.216730326929285]], [[-4.835610652558664, -0.5596132319165951]]]"
9,"[1.7280576903241163, 1.215450493571329]",[31.41176023],[3.93176023],"[array([-1.91455992, -4.98815563]), array([ 0.33929176, -0.23172301]), array([1.72805769, 1.21545049]), array([4.25845419, 5.        ]), array([ 3.67451077, -4.42798368]), array([-0.30555602,  3.06214271])]",3373437816.6077995,9,1.2124474049534453,8.358484280695356,[2.6274 2.0286],27.48,"[[[-1.914559922632019, -4.988155627199505], [0.33929175565046044, -0.23172300503725296], [1.7280576903241163, 1.215450493571329], [4.258454191715321, 5.0], [3.674510773763021, -4.427983678272768], [-0.30555602195397347, 3.0621427091992928]], [[1.426953344802001, 0.7541116288115363]], [[0.7426545782995323, 5.0]], [[-4.847890069412433, 1.0655691023114593]], [[-0.8108259147497296, -4.1342535804551535]], [[-3.3986724017569245, 1.4975970715655724]], [[2.589968455604488, 5.0]], [[1.4278982344688145, -5.0]], [[5.0, 0.5579342892327963]], [[4.045836345466854, 2.714153628423321]], [[5.0, 1.3184795982241133]], [[-1.4088086548939707, -1.9506578990381138]], [[4.252953521496103, -0.6938236518441148]], [[0.05502439893876313, 5.0]], [[2.0616513187058096, 5.0]], [[1.3820205926882507, 5.0]], [[-0.870260488391049, 5.0]], [[-1.8205040422619603, 5.0]], [[2.5210821240714454, 0.2760312859908835]], [[-1.9784403629755354, 4.345121375030795]], [[3.2444040499611058, 5.0]], [[-1.9047234243170363, 4.257519097386931]], [[0.683013267562249, 2.5872321390811375]], [[-0.7630743706986869, 1.921583166650356]], [[0.5156360887913829, -0.8768802040819574]], [[0.3966944984023968, 4.8969190961605005]], [[-0.03819377646950088, 3.115253740182654]]]"
