,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
10,"[2.512184216424212, -2.917331406437277]",[288.3792007],[1.9192007],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",90390.75105949065,10,2.39980843241889,7.948859992854197,[-3.73763854  0.40270801],286.46,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[4.5822224907568, 4.160050137050501]], [[-4.585294947537493, 0.13610607613813386]], [[-3.8625483562247487, -1.5033448222644656]], [[4.554245818789003, 0.7953441096718166]], [[0.4246288735733565, -1.3267401392329405]], [[1.4273545575584303, -3.0537761749639882]], [[2.57855898693352, -2.6930425165586773]], [[1.964111412362648, -2.381032553628753]], [[2.512184216424212, -2.917331406437277]], [[0.5406865941045639, -0.9393992554950731]], [[1.9917212106736417, -3.2760796693902363]], [[4.20865619156115, -2.2862157500169427]], [[2.635842330805979, -3.3777324587364657]], [[1.2895718420841644, -2.5249076051090174]], [[4.33547200833529, 1.6456065298713012]], [[4.069813684746743, -1.8196403158896552]], [[1.339067773965671, -3.45592091177087]], [[4.062414379871607, 1.5404192425589922]], [[2.6819630496665887, -2.8547071564571445]], [[3.8318777951041154, -2.5099624905291926]], [[3.517813518722463, -2.410265036291142]], [[1.252707797775164, -1.039764446206796]], [[3.526469961930247, -2.794129550171981]], [[-2.2761704176072106, 4.583039491136811]], [[3.9640030339897394, -3.1943797318379827]], [[3.3127616921265184, -1.8475321446237187]]]"
11,"[-1.345621787138341, -1.0418396176254443]",[113.43762737],[0.01762737],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",16745.391114692287,11,0.7442680881451542,5.720395832383813,[-1.74345991 -0.73526958],113.42,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-1.3872696946647882, 0.6220334423831965]], [[-4.266680927753135, -1.9363914343147712]], [[1.0535817078926897, -2.555666340669748]], [[-0.10658968660123413, -3.3780212960363256]], [[-0.9584972742476294, -3.1020620322213577]], [[0.3044150992443271, 0.8071661754480353]], [[-4.37547859280229, 2.1947372546199926]], [[1.1303566836525185, -1.5381310505078294]], [[0.9240113542386421, -2.6953271193454027]], [[0.11661001559800833, 0.427889197987592]], [[-0.050655709396465236, 0.89089727560184]], [[-2.346921411036748, -1.595292949070593]], [[-2.018174968653545, -1.2010606794148353]], [[-1.1309703651429994, -1.1680113075760228]], [[-1.0231520557539744, -0.975344058725343]], [[-0.7286176134459758, -1.1583042692035297]], [[-2.9042548050418215, -2.162894624331183]], [[0.8617401116780438, 1.1959644222993429]], [[1.1346394825054156, 0.8575514214160554]], [[1.529738610623168, 3.9855356496966436]], [[-3.530072469413377, -1.3078989585833696]], [[2.485610372987444, 3.970519281216063]], [[2.0686093578121447, 4.5645225535729415]], [[-0.5683038249104845, 0.27447881238290694]], [[-1.345621787138341, -1.0418396176254443]], [[2.039471892493669, 3.29263897503837]]]"
12,"[0.7238083418679754, -3.2997566505824203]",[-195.85998678],[1.32182011e-05],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",32288.86541986501,12,0.3176154489975739,4.130601996002354,[ 0.77068669 -3.3268768 ],-195.86,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[4.207989702732938, -0.5072843944982814]], [[4.309486671368523, -2.1880718053033474]], [[2.4322390982719275, -3.147199992400471]], [[-1.9889741865357125, -1.0706542699412425]], [[0.5121491744114519, -3.1413708235375726]], [[-2.199925466227706, -2.0893312623101714]], [[0.5732274341423074, -2.6524472881859698]], [[3.738172612197395, -2.305848713929414]], [[4.680568254685294, -1.9401448658103322]], [[-2.486677319823529, -1.446613208421443]], [[0.7238083418679754, -3.2997566505824203]], [[0.645697808086321, 0.8240904380641966]], [[-0.8721974237587129, -1.2285506014700975]], [[-3.285516144204058, -3.9540740079278014]], [[-0.1782460106639167, -3.3823611357529164]], [[-3.328558876889185, -1.0614990886542253]], [[-0.15601824980274775, 0.2447632984916478]], [[-3.894401152726443, -1.3781093441131336]], [[5.0, 3.9661491128840267]], [[-4.8182440907142094, 5.0]], [[-1.7480246891805282, 1.148390216941279]], [[-2.896168839915552, 1.9330412472256384]], [[-5.0, -2.266938404434417]], [[-5.0, -0.8735855067913497]], [[-0.44574625604371637, 3.752438131509188]], [[-0.08731263766875913, 4.456395386238614]]]"
13,"[-0.16118173225954938, 0.26432767506563126]",[-4.80384751],[0.95615249],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",140.88980000927074,13,0.759297251045347,5.078806872567851,[ 3.40695488 -1.41106153],-5.76,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-4.717572401936763, -0.2422344098358061]], [[3.264963787976655, -2.502319535194307]], [[3.77956539230435, -2.0848266595085283]], [[-0.16118173225954938, 0.26432767506563126]], [[-0.561279268529759, -3.4805803759328184]], [[2.1715989267565723, 0.36150621967068985]], [[-0.6001126266152851, 0.08642165660922359]], [[0.29514596648193964, -0.061458454217178944]], [[-0.921582146335119, 4.7134110839171175]], [[-0.6007385429715553, 0.31561515818840863]], [[2.992730749602307, -1.8774787302755431]], [[0.2657277029207181, 1.3534573612741632]], [[-1.1683185664390001, 1.417248537238522]], [[1.4084103429363526, 1.4957338952499684]], [[5.0, 3.3411403908336683]], [[4.894383749211352, -4.031794658528393]], [[5.0, -2.118614032274323]], [[5.0, -4.748850262123746]], [[-0.5625306862406494, -2.6201687905409266]], [[-5.0, 3.1149626965601374]], [[1.374307022189567, -5.0]], [[2.648467382481554, -3.734586440927333]], [[-5.0, -5.0]], [[-5.0, -2.5053467312110165]], [[0.39552252602309895, 2.1455117252042806]], [[-5.0, -3.322982353028429]]]"
14,"[-2.03035546538831, 0.7927605785137216]",[-498.43177731],[0.21822269],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",235400.48162011677,14,0.9610749167119894,5.946240704581565,[-1.17877277  1.16756505],-498.65,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.5373542389264205, -1.0575519660593047]], [[2.9673563941433487, 1.5081830772430895]], [[-2.4850920115475774, -4.5402182105818]], [[1.1783503341406913, 4.667695269622762]], [[2.4378471505327943, -0.40457904043424114]], [[-1.6427709263470902, -1.5625186649968308]], [[3.202546232717889, 1.359917151361597]], [[-2.03035546538831, 0.7927605785137216]], [[0.8492593822870337, -5.0]], [[-2.2746203217188024, -0.6421824471711152]], [[0.8822891795186732, -1.7829144829321197]], [[0.5018255810279447, -3.1697182830139026]], [[4.112536437950364, 2.3716774131868017]], [[-2.140013095406223, 2.801876522470996]], [[-3.9493662350286756, -5.0]], [[-5.0, 1.7677711980295578]], [[-3.811296015743586, 0.84655852767689]], [[-1.971074594755526, 0.0739031250470497]], [[-2.5491522334619097, -1.29388684132539]], [[2.9392597898072355, 0.5768805533040051]], [[-1.6480492048388562, -4.281580083129041]], [[0.6783597473579942, -2.622378976416637]], [[-1.7580560837752548, 1.0861852075131362]], [[0.9112150079903663, -3.614858773502473]], [[-1.708295669128153, -5.0]], [[-0.22337625380899828, -1.479504615009237]]]"
15,"[1.8154051729278664, -0.7683693661325501]",[-42.81912884],[0.04087116],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",872.2772154308564,15,0.5429285197215737,4.117525190497513,[ 2.42464789 -1.05639188],-42.86,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-0.3259021097031418, -0.8043871240559426]], [[-1.4110736912183723, -1.0456887944309339]], [[0.0730598083925269, -4.913274763045351]], [[-4.264666799167768, 1.7112641828335926]], [[-3.6460191956912076, -1.3491470844366058]], [[1.9137803784259315, -1.1629901712173596]], [[0.6143644759203587, 0.8295320893206424]], [[-2.0528653818523543, -2.138675813976684]], [[4.05044338850035, -1.237320451630278]], [[-1.5285609979046497, 0.8447231250577969]], [[1.8189173536748042, -2.050393413146085]], [[-3.799156877543572, -0.9534208369621878]], [[1.8154051729278664, -0.7683693661325501]], [[1.6909287994755997, -0.978277004448794]], [[3.1082033851984896, 4.748203078457809]], [[-3.538196379756259, -0.7848924754613836]], [[3.6451790180549817, -2.6894253536240487]], [[2.7853370749662276, 4.172795048521771]], [[1.8736173970078205, -0.8714846531683502]], [[3.1933780377378524, 3.917262772924515]], [[-3.9678170322061663, -1.3172648454927183]], [[-4.067169875031929, -0.7813414500881362]], [[3.4476087074586625, 4.182326372646418]], [[4.202989685361587, -2.589032641724729]], [[3.42739590866064, 3.4363867596873963]], [[2.909707145015845, 3.301249336981674]]]"
16,"[2.6437924190527453, -4.449113131891771]",[29.4402477],[1.8702477],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",1997.359550104649,16,1.8707281226711234,5.200364178341083,[3.24520197 0.21819749],27.57,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[1.0033414939008596, 0.5470583876171458]], [[1.7129319430994914, -1.9197856126166677]], [[0.8067219669547798, -4.2344654645548605]], [[0.9555329585934057, -2.3003850876907532]], [[2.370192520517385, -1.909066283538471]], [[2.1308818294313383, -3.974848929097269]], [[0.6696562435665859, -2.8381758706924534]], [[1.6087803448596283, 4.4630480457842765]], [[2.7018844557436896, -2.4060195203548886]], [[2.469348901229301, 2.711213084001553]], [[0.9595964968535367, -3.1666775573960715]], [[1.7314860340718523, -1.2083820054676067]], [[1.9183739183649287, 3.8328172003181202]], [[-0.4494879094356208, 0.4929094958596623]], [[-1.4776732685912197, -0.3966431731052709]], [[1.7892525521822977, -0.7553989493195229]], [[-0.06962971622528703, 1.086126830443708]], [[2.4312569026767026, -4.238251587332839]], [[2.2572057669044496, -4.4027717533947035]], [[-1.8492043439673551, 0.07919156991138206]], [[0.0040717941183656, 0.3235685468654283]], [[1.6001066265259272, -0.9008897382425911]], [[2.2471617662861907, -0.6836093333054114]], [[2.6437924190527453, -4.449113131891771]], [[1.3520653339499618, -0.5572099085992687]], [[2.9141825756675956, -4.232280154000257]]]"
17,"[-1.8621446212201045, 2.9429617534733916]",[14.79891317],[2.02891317],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",947.6647717279201,17,1.4037192105285394,5.416214102188746,[0.16348621 1.94616095],12.77,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.557755901520146, 4.613674224209383]], [[0.5043761169450871, -2.9213692756068714]], [[1.0121515643711891, -3.3172224492437]], [[-1.3089106585732582, -4.3062288276919904]], [[3.5611568818689707, 0.6855746753484774]], [[-3.9168544995653276, -3.045577834071522]], [[4.2230475103618375, 3.2056202864953747]], [[-0.18653604094230222, 0.7894562914622965]], [[0.569752816006677, 0.8954746972167564]], [[0.7877294186655267, -2.580012167156744]], [[4.237236746086986, -2.4620429496767184]], [[-0.16738906731998984, -1.3576089561473796]], [[-0.8218862257740552, 3.3781820640641076]], [[-1.6121452382404853, 3.0475605200091813]], [[-4.437078348484491, -1.5379106515062444]], [[2.9742475724331348, -1.653438212243794]], [[-3.972185697402287, -3.164937259109776]], [[4.681642680344682, 2.2417888781527173]], [[-2.860835077845365, -0.4469148218520065]], [[-0.5224046431546683, -2.668508814271782]], [[-4.562982405375362, 1.2439792719424831]], [[-1.5131366731480511, 0.7511670436109043]], [[-1.140193488472027, -0.2260419734344354]], [[-1.8621446212201045, 2.9429617534733916]], [[-2.0289495477787964, 3.038191967277748]], [[-4.28215513729272, -1.6571122092033945]]]"
18,"[-2.803044673135769, 0.677915567110182]",[-822.74763575],[2.32236425],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",650826.2099488248,18,2.7364539370178584,8.371648276846836,[-3.94847737  1.06274158],-825.07,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-2.069535303745867, 0.27649117449509525]], [[-2.9442172949516596, 0.0705570296289302]], [[-2.803044673135769, 0.677915567110182]], [[-3.118202749477051, 1.8586828246407456]], [[-5.0, 1.9772188189888136]], [[-2.116493998343495, 1.7978989183576524]], [[-2.7928967690329873, 3.3232039713394865]], [[3.319496910111774, -3.402565530381192]], [[5.0, -2.8322152689644513]], [[3.893777636792359, -0.5611120577684924]], [[2.5685474966613064, -2.2507994813424173]], [[-4.653901552210691, -1.236848538302098]], [[5.0, 5.0]], [[3.9940601406979455, 5.0]], [[-5.0, -2.746891676018787]], [[4.243780814004553, 4.274598412802437]], [[2.6151228882453124, 4.484071538052469]], [[-5.0, 5.0]], [[1.8173750043004966, -4.763822346167368]], [[0.3632740957370124, -4.817347356275924]], [[3.633823445133454, -5.0]], [[4.398736788791158, 4.839668457367365]], [[1.8800383763076214, 0.6141924088652351]], [[-2.742390256534244, -0.9998740480313638]], [[3.2836376837453933, 0.6349170383455467]], [[-3.0435446409125033, 0.47381745667922537]]]"
19,"[1.1818176984655526, -1.3081053346751226]",[1002.16765999],[2.16765999],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",1029643.1575409167,19,2.5287753884397737,8.114729180142692,[-3.84360037  0.60864542],1000.0,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-0.4903631125904048, 0.47873438781948263]], [[2.1400521488655126, -2.169750820227467]], [[-0.03649804328643434, 0.641567081154535]], [[-2.395220461447522, -2.2232232411257677]], [[4.262697409451931, -1.986608621069657]], [[-0.7409017248134284, 1.2602305161392109]], [[3.8947004486543557, -2.268244272813026]], [[3.709121552540104, -1.701577655535571]], [[-0.5541654405303634, -1.4795385404769694]], [[-0.46282091583418844, -1.9736634521936618]], [[1.1488813903585795, -0.9956315996592392]], [[3.317371815320913, 2.3751419484027037]], [[0.332674786582266, -1.1723507267968165]], [[1.342131982473611, -0.6875522913271871]], [[1.1818176984655526, -1.3081053346751226]], [[2.639773361548179, 2.010376040743531]], [[1.3024472175843664, -1.14396081264818]], [[-0.8120849041823928, -1.0595832373662397]], [[0.6478366004733488, -1.5467121994914463]], [[3.589021812223513, 1.8313245597202743]], [[3.8014567172042155, 4.786983654958481]], [[2.3340252573345963, 2.540254942407448]], [[2.9291434667208645, -0.550780092675847]], [[0.6196212304332814, -3.839891191180409]], [[2.029534546024813, 1.481562139846572]], [[4.207284116314543, 2.721742444948798]]]"
20,"[2.8717949372075364, -0.49774155569015327]",[-143.06897273],[0.05102727],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",16384.292303486745,20,1.6143865647377766,5.096984052884082,[ 3.27531374 -0.24766721],-143.12,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-4.319842071361358, -3.7066019538648733]], [[-0.3801055509405808, 0.6041403348360832]], [[4.621539852257376, 0.09424525997509962]], [[-2.5122664249100577, 0.7219518966757962]], [[-4.835902785609724, -4.20226358482317]], [[-0.6685347638107512, 0.17646451741435298]], [[4.201599690686412, -0.08450848924173766]], [[3.866383801150539, 0.14915814213105055]], [[-0.407426910262542, 0.9972270868031917]], [[0.9247739768479412, -1.463353904171171]], [[2.8717949372075364, -0.49774155569015327]], [[-3.823079066838165, -3.1562108776102007]], [[-3.4668787991763157, -3.97334258565361]], [[2.078335469860157, -0.4860044225263275]], [[4.278032549786061, 0.7567398438576834]], [[3.0130550002307057, -0.12274122472966498]], [[2.814977471037556, -0.7960985372951017]], [[-2.5771603091805426, -3.722975223728031]], [[-2.52982993579606, -4.4562922124180755]], [[0.5276647937952769, 1.3899012053590067]], [[-2.404571004445809, -0.2121636529428428]], [[-0.8090810096956826, 1.4625830796832338]], [[0.9820684271139524, -0.7685653626345514]], [[-5.0, 5.0]], [[-0.3520568434142732, 3.765298856989037]], [[5.0, -2.6777227979891145]]]"
21,"[1.6151460989120812, -3.005006852955305]",[-212.52007825],[2.06992175],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",40540.58247207038,21,2.5674039215045537,7.404857134106095,[-3.47157051 -3.30663997],-214.59,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[0.25271417527037104, 0.4616212790908177]], [[-2.2237715657456976, 0.7251206445878551]], [[4.7245182551667355, -0.036426950780784395]], [[0.3059474744565936, 0.5613057833721484]], [[-0.12685803558707612, -2.0626363128230607]], [[1.6151460989120812, -3.005006852955305]], [[-0.8928000011168815, 2.102207130546879]], [[1.6512739935645355, -3.6788490065876585]], [[-5.0, 5.0]], [[-3.405749667067066, -2.3232375971475117]], [[-4.338559354447622, -1.0776052845197082]], [[-4.849004830384057, -2.0071128869194097]], [[-3.664066138823307, -0.7646765503578462]], [[2.046758084290212, -2.5150663338171357]], [[-4.479240662061104, -0.06590626536053733]], [[3.494891752559632, 5.0]], [[2.122690643393817, 5.0]], [[2.686295087952622, 3.827627261399154]], [[1.963761048589563, -2.996162865189938]], [[1.6677931365442682, -2.2693506984702716]], [[-4.161366871075972, -0.704613939487337]], [[2.479975785841644, -2.230071121856736]], [[1.4306323673126515, -0.6571071245311289]], [[2.5831918516836376, -1.236943417389457]], [[-3.800585379255774, -1.518463118567431]], [[-4.241121864163526, -2.080930312714491]]]"
22,"[3.956469960604823, -4.174578691836351]",[274.25220922],[1.54220922],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",81900.68658779786,22,0.6994909368066957,4.482330022185874,[-0.22137316 -0.11666731],272.71,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-0.5289094295565118, 1.9290955809635069]], [[2.6254757148456243, -1.7476899946156275]], [[-4.629937430886776, 2.5663032128386245]], [[-1.2722975694361867, 0.19543610398941352]], [[-4.253303832513861, 1.9205083994347483]], [[-4.016832779472646, 2.250679286313762]], [[-3.888456987831404, 1.681207775553978]], [[-1.4008765131626164, 0.9508315537798435]], [[-1.8514371613439027, 2.3940547966898023]], [[-4.059047933801256, -0.12623157320035977]], [[-3.5466533065934365, 2.292671121772694]], [[-3.5177129255351756, 3.2128221833103834]], [[4.291587208334935, 4.681028566128383]], [[-5.0, -1.4362228696928494]], [[3.1539763166299104, 0.19698612254959838]], [[-4.9335843373592505, 0.8484693202219262]], [[5.0, -3.440041420468356]], [[-2.5363516457821196, 1.2794723544497812]], [[3.956469960604823, -4.174578691836351]], [[4.62574656658622, -4.568087874576804]], [[3.575609544607765, -3.785647515328395]], [[0.5304785848227425, 5.0]], [[-2.782925994857743, -4.857581747151864]], [[3.44230862168516, -4.301078542569545]], [[5.0, 2.0629022674799025]], [[-3.8827163509658864, 0.7449500796659714]]]"
23,"[-3.4583462125483537, 2.2365395717389784]",[-60.07405781],[0.18594219],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",2264.5113412888672,23,2.411356162169965,7.851750237759181,[-2.83144101  2.1194293 ],-60.26,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[4.001294112929806, -2.0321935232365007]], [[1.2332168217279622, -2.981838937083321]], [[-3.9639667325113117, 0.43660548341534433]], [[4.7726615153045255, -1.4788858288502302]], [[2.9595588754142015, -2.107363367467804]], [[-3.860522265234375, 0.18639684183858807]], [[-3.9715931356265424, -0.2984970807712286]], [[0.4631779416510835, -3.2912390305880175]], [[-0.9579003663614583, 0.890844508610829]], [[-3.726559789879907, -0.44389725795430424]], [[-3.5066086326751167, 0.6217400241120252]], [[1.9265509290394363, 0.4683259204632668]], [[3.8738439377846987, -2.9398227826105088]], [[-1.638028283479401, 1.238234602971442]], [[2.0946848365669513, -1.8858212411523008]], [[-2.0953232274413622, 0.7129887633968898]], [[1.2494808552307575, -0.832952437512976]], [[-2.362421033283459, 1.4257569028224482]], [[-2.0842422692123503, 2.0621227723616866]], [[-1.4648854019428341, 2.4348575702667583]], [[-2.7304140325900663, 2.2837915798648045]], [[-2.411568345304992, 2.878784308775293]], [[-3.4583462125483537, 2.2365395717389784]], [[-3.0781299604409744, 1.9487171007131816]], [[1.363889183173046, -4.210615463414267]], [[-4.012687057361973, 3.0636302752821822]]]"
24,"[-2.3601488884640354, -2.7055009260537837]",[-32.91017086],[2.33982914],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",566.9136252062442,24,2.111976407477182,5.402611008792945,[3.38861291 0.41712955],-35.25,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[0.8951009399611497, -2.931197712568024]], [[-2.2450714522780766, 1.217592691655548]], [[1.471109682866021, 3.150813668583945]], [[0.050758186721871185, 2.6032354626539864]], [[0.37189175215396547, -0.14753254686536982]], [[-3.3317752218569425, 3.8243882470192467]], [[-0.7401064986237662, 3.611971392857543]], [[2.713112818733543, 1.9083077631253014]], [[4.56864483962958, -5.0]], [[-2.6437465675922653, 2.06225442019073]], [[-3.6339283371828635, 1.620947069910695]], [[2.1133540977142427, -0.4917312409540037]], [[5.0, 3.937057952772781]], [[5.0, 1.4596408101103517]], [[-5.0, -3.7833443726946645]], [[-1.1524676821334414, 4.458250669471966]], [[-5.0, -2.8417632532813415]], [[5.0, 2.198878029878084]], [[-2.3601488884640354, -2.7055009260537837]], [[-2.6024686450782157, 3.4022446361769183]], [[-5.0, -0.2895404889216352]], [[1.0792322790019306, 1.7414594868046565]], [[-3.660226382271008, -3.1690961889206983]], [[5.0, 0.2794025696831548]], [[-4.1355553663784415, -2.411584993536866]], [[-0.9983250050882725, -2.4898146838588993]]]"
