,xopt,yopt,regret,doe,normalized_regret,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-2.8908050947850197, 2.28955557327339]",[310.74452838],[0.12452838],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.00167847],0,0.67616964267129,8.051330829606833,[-3.58617067  2.49428077],310.62,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[1.1536382509579486, 3.7270801959692577]], [[1.2935291253287384, -0.734901754526606]], [[3.6687607462290406, 1.4071155666638966]], [[-4.200719070527535, 4.874281774755895]], [[-3.013524157359165, 1.6541947355316289]], [[-0.3904483850007688, 3.203018618494877]], [[2.492507897483412, -3.106323589225682]], [[-0.22847940308426823, 2.403477290037986]], [[-4.300810708539343, -3.807563698917571]], [[3.7536265565455427, -2.879210366446821]], [[1.4462893105994246, -2.06104189369686]], [[-3.100082404919926, -3.0585415469373984]], [[3.1946537639285775, 3.6456257883938825]], [[1.163315478270879, 2.469457566330395]], [[1.3044175339570636, -2.1334436514119166]], [[4.948617346119881, -2.315651003888034]], [[-2.945001031870069, -4.411065647281764]], [[3.9630275814285096, -4.326128427961189]], [[-2.8908050947850197, 2.28955557327339]], [[-1.5219104344898997, 3.594899715938972]], [[-2.5489473281717023, 2.4828963385397356]], [[2.6166722959619246, 1.6424901635530993]], [[3.0552756806223265, -2.1757417389263454]], [[2.575973648836634, 3.3547903268714814]], [[-1.770738060499812, 2.3578098950510804]], [[0.2955157536186699, -2.1207441591019154]]]"
1,"[4.316675322385211, 0.3969302670481324]",[41.83708168],[1.05708168],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.01562513],1,1.6655287908857532,7.993524663429703,[-2.51487651 -1.78747656],40.78,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-2.19069108455102, -3.4028368740048776]], [[1.482070761726165, -3.225973027125531]], [[2.0951760936514034, 1.8721591293201627]], [[4.316675322385211, 0.3969302670481324]], [[-4.991041154550409, 0.5602086841300195]], [[-1.0507928826999449, 0.21034754387092222]], [[2.7017978019271918, -0.16163346822184108]], [[4.001163802552515, 0.25752908677448716]], [[5.0, 1.7054304115320091]], [[-0.440169470038246, -3.418776400103012]], [[5.0, 0.1070584296766604]], [[1.1471746879206857, 2.1009368773660446]], [[1.7264334528831493, 1.346816896453709]], [[-1.066184967442142, -2.9779519485162727]], [[1.548688955239278, 1.6856471519017895]], [[1.5476367536048694, -3.8740248036935983]], [[-2.937789909288994, -2.754112436783412]], [[3.690126768089537, 0.5842229642526039]], [[0.10654764590716778, -4.302523141551998]], [[-5.0, 4.024265168533376]], [[3.1323018365797606, -3.552674557043028]], [[4.512719483781893, -2.053199037036233]], [[-1.8104083037231218, -0.8873361480984042]], [[-3.063538052305905, -1.193539317413263]], [[-0.7426291417500495, -0.9130068195484583]], [[2.403200005359345, -4.972752696552658]]]"
2,"[1.0759571298056771, -2.05955388724893]",[-1.59884883],[0.00115117],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[1.6519045e-05],2,0.20877027171351123,6.9747286253173755,[ 1.12844842 -2.01250113],-1.6,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-0.42951066721827047, -3.133605806441161]], [[-3.79422478509312, -1.214889467152597]], [[-4.354851117433411, 1.842691726689825]], [[-4.143330212897078, 3.8067844151470145]], [[-3.966460724261791, 2.2570431579120047]], [[1.22084788285816, -3.901240782902297]], [[1.350741998063647, -1.3886496405886317]], [[1.0759571298056771, -2.05955388724893]], [[-2.553899781274995, -2.9973402526494306]], [[-3.6145476929433458, -3.3158775327218493]], [[0.7999937061684115, -2.578412524297254]], [[-2.4937736094089886, -5.0]], [[-0.6762195123924978, -5.0]], [[-2.4291380967124323, 0.06660548672396506]], [[-2.8495298159641607, -3.1519589245738584]], [[-2.8851403250921925, -0.715250712028236]], [[-3.140976227052277, -4.727412161993505]], [[-3.2148166524963937, -2.5754328005903266]], [[-4.2980111560920395, 5.0]], [[3.791882757366377, -4.541158092775645]], [[-2.9643340292993012, -5.0]], [[1.1407130174474305, -2.117430388186997]], [[1.8330992298588962, -2.280630095625853]], [[-3.8599275829569013, 3.231401831187869]], [[1.9207010026564668, -3.452731861665077]], [[0.6515812836445066, -4.170511555773632]]]"
3,"[3.44921778714498, -0.8164924860579208]",[-370.78591008],[0.05408992],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.00067594],3,0.5988954887210539,8.048035636734216,[ 3.11464116 -0.80875318],-370.84,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-0.2719809403943364, 1.421565723282793]], [[3.44921778714498, -0.8164924860579208]], [[0.21075522882728207, -1.4647261059030985]], [[2.8005635009504983, 0.14278363723607337]], [[-1.6439013989824016, -4.314058558475877]], [[-1.3698963202606964, 4.619260368193157]], [[3.8919381689037014, -4.80478381446327]], [[4.281953109040509, 3.486558474859066]], [[-3.250765785449789, -2.768777570368033]], [[1.884602937676043, 1.788406277955412]], [[-5.0, 2.3205816090357696]], [[-3.79966351104569, -1.1885758925390648]], [[3.4332948792509193, 2.758878213002079]], [[3.7870863196832665, -4.468495533556937]], [[5.0, -1.0211967978515422]], [[3.946475722951559, 0.20293306472921332]], [[-1.6204234905895167, -1.24293665468761]], [[3.4092237234195273, -1.9898205017352077]], [[-1.345359155270164, -5.0]], [[3.5721130605625655, 4.622598305041479]], [[0.16747325614054656, 2.1884598996256592]], [[-0.5921166445073072, 0.6345121398302743]], [[3.9058768917042928, -3.3852190071322856]], [[3.2368802454217014, -4.003959098019031]], [[-3.865828116650261, 0.15516440696298875]], [[-1.9924690777531942, -5.0]]]"
4,"[-0.0012320679066693012, -4.702889777765053]",[-29.53839717],[3.02160283],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.04442592],4,1.0645823202625908,7.769002834034318,[ 1.05007547 -3.25449816],-32.56,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[4.664890107520614, -3.978934750817179]], [[2.1537156497577463, -0.8050253300087098]], [[-4.370950583835871, -1.102825786025714]], [[3.772893538056132, 1.483674398226442]], [[-1.8154136756435328, 2.4237290710543014]], [[-2.600489674567007, 1.2832948530620023]], [[-0.838608969128508, 0.644352967965446]], [[-5.0, -4.929166434861919]], [[-0.9750408601775911, 5.0]], [[-2.366401847219791, -0.8839969114210359]], [[-1.3585022352012104, -1.3081761364421605]], [[5.0, 5.0]], [[-5.0, 5.0]], [[1.1041993411842408, 3.632987363336806]], [[-3.612968324023276, 4.856026493281739]], [[2.8704251356940595, -2.7954999712544653]], [[-0.9538245585931532, -5.0]], [[-1.8450208165947237, -5.0]], [[-3.259908439330717, 2.621622806332882]], [[-0.0012320679066693012, -4.702889777765053]], [[-0.8180075719307024, -3.573038173713688]], [[-0.9299072846103904, -0.4693016880902545]], [[0.05262783594049503, -5.0]], [[-1.4586754533277608, 1.293933261169107]], [[-2.962513204344943, 1.7178132618908497]], [[-3.0044953072522187, 1.0450217913213533]]]"
5,"[3.9125780375558112, 2.7551159238109104]",[516.22955103],[0.82955103],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.01118136],5,2.9581402737446028,8.07319403415331,[-3.47257317 -0.72865779],515.4,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[2.1653156519931094, 4.060155928991649]], [[-0.48971137587993335, 1.5740545517419593]], [[-1.5524974660672297, 1.6853987406953326]], [[3.65033698820986, 2.7492176052935964]], [[3.7228528922122273, 4.016602353005335]], [[-0.6523632652153568, -0.8521489186333375]], [[-2.680367015147322, -5.0]], [[-2.8575393144597294, -2.998870070297776]], [[-0.6060407160756562, 3.8899505311581852]], [[3.58361382327777, 3.440432731835564]], [[4.069039886169087, 2.955217582537876]], [[0.8677999572334592, 0.08661486622912297]], [[1.862300086765637, -5.0]], [[4.2889394232939715, 5.0]], [[3.9125780375558112, 2.7551159238109104]], [[0.6530078441999325, -2.0904872208763425]], [[4.4706004059817035, 1.7100770876724563]], [[1.4023431945152838, -0.34210067478265155]], [[-3.362104137426576, -5.0]], [[0.25147199192761377, 5.0]], [[0.6179661576885797, 3.5260839495037843]], [[-3.835308302330708, -3.9162324129804285]], [[-4.813269374787647, -5.0]], [[-3.5050855213165777, -2.7474823320116535]], [[2.928354850300096, 1.0175278193568615]], [[-1.7932214462348934, -5.0]]]"
6,"[-4.009837094480817, 3.7184073120703975]",[987.38354704],[1.15354704],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.01679303],6,1.3271704183593402,10.022008458005796,[-3.60340225 -3.56066289],986.23,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-4.409847265954148, 4.4170859090887085]], [[3.709783268582238, 2.8279099140502835]], [[-2.4287336193853246, 2.0084694797952154]], [[1.3780482547064763, 4.181867672123979]], [[-0.17222575093964004, 2.6838382811715333]], [[-4.554465120057217, 3.9996340622194215]], [[-0.40030405504324434, 3.418253554825802]], [[-2.4878030114210685, 2.066518624366031]], [[-4.009837094480817, 3.7184073120703975]], [[-4.198255952108659, 3.4324052673775536]], [[0.9145041156293279, 4.983195080288565]], [[-3.575678339045784, 3.3569562851643204]], [[-0.9246475488069605, 0.8434212919121307]], [[-0.2266739448754517, 0.5936717460726852]], [[-1.7693156383090414, 0.48948518852101397]], [[2.6740209170345537, -2.1961213972636204]], [[4.186688369082324, 1.5484998972318573]], [[5.0, 2.1364582045846663]], [[3.576145113121802, 0.3888485029629546]], [[2.407958948789078, -0.4549103605461618]], [[2.8957103548431076, 1.2535229970767057]], [[-0.7922696138839904, -2.923095690883104]], [[-1.568197774780346, -2.2183146429939526]], [[-0.857385559571589, -4.0861111269794606]], [[-0.0811119427516869, -3.955926800993048]], [[-1.2065647632520378, -4.829553759661829]]]"
7,"[2.908983779644713, 2.86605069707075]",[125.59082264],[1.51082264],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.02289058],7,3.0773059849476883,8.027954738735616,[-3.52272698 -0.56982016],124.08,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-2.1383634653773274, -3.481466857845165]], [[-3.6438107730884353, 4.126362284143107]], [[4.089073204986171, 3.4791302857634823]], [[-0.5110265065169448, -2.2972805472957027]], [[3.096644797009021, -2.529008836919977]], [[1.1047873180296162, 1.3805227019177804]], [[0.7290528725434655, -3.205359093321295]], [[-1.041366062241228, 0.7556929278808467]], [[3.5245477650220964, 2.9068126686527926]], [[-2.1977089807155332, -5.0]], [[-1.9290621335883982, -2.659685185286136]], [[0.517686165830448, -2.390184618847553]], [[-0.8770332964430074, 2.1505950478855835]], [[3.43085032153472, 3.3095705692355257]], [[3.255190084780537, 4.646455574185165]], [[-0.5172968148220717, -3.3662272595539404]], [[4.005410789662161, 2.4569249935205293]], [[3.741407880356666, 4.000724517457856]], [[3.2395041081732465, 4.052310088377973]], [[1.0168083174599252, -2.747566306389063]], [[2.908983779644713, 2.86605069707075]], [[-1.157768423469383, 1.6020017948443293]], [[-2.551721354340912, -3.8285053041925967]], [[1.5933823510327147, -3.533894134083762]], [[0.5511321926179206, -1.8323276363715517]], [[1.9848176380589038, 3.409396048533308]]]"
8,"[-3.9451408744274032, 1.598866859127492]",[-467.32084975],[0.98915025],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.01231242],8,1.938671151791337,6.834304460465031,[-2.88663302  1.04807323],-468.31,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[4.32880144182723, 1.6638094157444925]], [[0.47397857237131363, -0.6020097420401167]], [[-3.9116537674545535, 4.341710649536806]], [[1.5754461279911312, 2.2008662569231734]], [[-0.6856584073562757, -3.5358111723370156]], [[-0.923196230149006, -1.898078681539445]], [[2.4983919485966486, -1.2060528942513526]], [[5.0, -2.726121611789411]], [[-4.59180863273755, -3.619474719705704]], [[-5.0, 2.8231402386809696]], [[2.621490645013811, -2.7220361232586643]], [[-0.6703106387224023, -2.5329635747009775]], [[-4.530789784565201, -2.714054801448131]], [[2.4367209501140503, -0.5014258568648403]], [[-4.743147394197536, -2.8266442861396404]], [[-4.374711414867271, -3.1350805656302025]], [[-4.264415115742723, -2.2350196489315817]], [[-0.11291710833307385, -3.6280048647625276]], [[2.1692273543846587, -1.1244630355055405]], [[2.354716495210109, -1.0162465666696936]], [[-3.9451408744274032, 1.598866859127492]], [[2.8399040959224866, -0.593132223905782]], [[-3.7879929027017334, 2.1547591214252795]], [[-4.335437554483657, -4.751561959793135]], [[1.7321839675842117, -0.30657412235089126]], [[-4.021288668433856, 1.8836821468468548]]]"
9,"[3.016994139752892, 4.412723352299502]",[-60.01894501],[0.60105499],"[array([-4.25806219,  2.41833884]), array([3.23198686, 3.76860101]), array([ 3.56686023, -1.2014028 ]), array([ 1.21453579, -2.20269574]), array([-0.29802243,  1.54181193]), array([-2.28203852, -3.43664988])]",[0.00880682],9,0.6017891781039589,9.241916291362095,[3.78616363 3.53399854],-60.62,"[[[-4.258062189235025, 2.418338842430976], [3.231986859040628, 3.7686010125270446], [3.5668602308098727, -1.2014027955190132], [1.2145357884070194, -2.2026957422582183], [-0.29802243073316337, 1.5418119269471289], [-2.282038521085214, -3.4366498768109164]], [[-0.6038111492623441, -4.6017660000472596]], [[1.8049904278543392, 5.0]], [[0.9151985343889351, 3.148423587963803]], [[-0.4570158447627473, 2.1411654044793407]], [[5.0, 3.5523426520426207]], [[-1.5310693925402052, 1.9632923020250237]], [[1.7712871147557259, -1.0518195213974124]], [[-3.4915791653299775, -2.5533321798320108]], [[-4.854934215307192, 5.0]], [[-4.013210747461021, 1.5403384398039655]], [[3.3626414025209956, 2.426095494699368]], [[0.6804864322082927, -2.0612543775574927]], [[-4.172975489427186, 0.11010586638544483]], [[3.116595633321972, -4.899978763712618]], [[0.010173725249007386, 1.498505611702438]], [[3.7119306602130515, -3.0852252713199406]], [[-2.0398413239914697, -1.1782857680097356]], [[2.0913876148462527, 0.374836113294328]], [[-1.2002084596268707, -4.315985121828485]], [[2.3370645776808425, 2.768425144149043]], [[0.2241825065954541, 3.6771464466253123]], [[-2.557679150596599, 4.259236974235058]], [[-3.2432517027301726, -3.7411067842846735]], [[-4.780612009635792, 1.9530268215873017]], [[3.016994139752892, 4.412723352299502]], [[-0.3849662068725, -1.898724083672312]]]"
