,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-2.1238783186556165, 1.1676642688123815]",[312.26051175],[1.64051175],"[[-2.53040315 -3.4136157 ]
 [-0.85921331  1.470664  ]
 [ 2.27118617  2.41154384]
 [ 1.24641625  4.81806784]
 [-4.2639261  -3.21999391]
 [ 4.2821375  -0.61653476]]",105830.97345169754,0,2.9127457367639806,8.460936521176038,[-3.58617067  2.49428077],310.62,"[[[-2.530403145539333, -3.413615703020528], [-0.8592133145880867, 1.4706639998929347], [2.2711861695651736, 2.4115438382135634], [1.246416250705228, 4.818067841979028], [-4.263926101341557, -3.21999391476953], [4.2821375045306596, -0.6165347561477263]], [[-2.1238783186556165, 1.1676642688123815]], [[0.6515090439834816, -4.741664134630862]], [[2.514777896440555, 0.12098573691249825]], [[4.161513790306433, 1.4070368278930614]], [[-1.0518059047701978, 2.9678170882441197]], [[0.3361449401321635, -4.729130452294757]], [[3.3406897636907367, 3.8555652261226143]], [[3.958635376910401, 4.068860796602388]], [[-3.8803683577668084, -3.3363181502159716]], [[-0.33234006975389807, 1.1761825785217788]], [[1.0369437806224324, 2.5421301258592797]], [[4.140566225691821, 1.3104197624494756]], [[-0.760400787962353, -2.8368440099605285]], [[-2.1925829922310105, -2.5686402555134724]], [[-3.6852555541735867, -1.0673259716043064]], [[2.7441723230286703, 0.03234830977927919]], [[2.7205434459793656, 3.8841908328573695]], [[-2.0243507378752583, 1.2620738798356677]], [[2.912325665794671, -0.03473095721868319]], [[-2.0591533681756578, 0.7706414358478642]], [[-0.7882439694793273, 0.6017471730409417]], [[2.7458628546152206, 0.7521093711364032]], [[4.329108534181474, 0.6371238150565841]], [[-0.754723379800363, -3.7344843785380992]], [[-0.6474389603085411, -3.625894651617338]], [[-2.237293101362345, 0.48433481089855845]]]"
1,"[1.579971762393054, 3.602610146521082]",[42.27719691],[1.49719691],"[[-3.12014781  0.42871664]
 [ 1.57997176  3.60261015]
 [-1.46141809 -2.36561364]
 [ 1.77662082 -1.03160617]
 [ 4.46577479  2.97488612]
 [-4.75211754 -4.6212259 ]]",3000.367754223308,1,1.2016726302632625,8.450419564073297,[-2.51487651 -1.78747656],40.78,"[[[-3.1201478103979037, 0.4287166444800139], [1.579971762393054, 3.602610146521082], [-1.4614180918206605, -2.365613637066277], [1.7766208229558806, -1.0316061739597533], [4.465774786365474, 2.9748861232660637], [-4.752117537472773, -4.621225895863907]], [[1.40989507453893, 3.5904988614059996]], [[-4.926130091489529, 0.6611563603363725]], [[-2.5935411471168925, 2.857310867773182]], [[0.9152392293605787, 0.3367097069510889]], [[-4.207704514970269, 4.71134488894198]], [[-2.0053033246244203, -2.2392089482486432]], [[3.295607934831773, -2.0789718852328187]], [[-1.031665207224407, -1.7009711257863909]], [[-1.6267082796165637, 3.7610988289886067]], [[4.971193156977354, 4.074962194936845]], [[3.042272033724763, -2.592455066804577]], [[2.124321894594147, -2.760056259572497]], [[-4.648156895015158, 3.121428405005425]], [[-4.811686825337429, -3.015003694579392]], [[2.4612908846129624, 1.9973574583305789]], [[1.0126738746672677, 2.1124571248719457]], [[-0.804529260075476, -3.815917033231151]], [[-4.549425431964849, 1.863976447001265]], [[0.8109459685297558, -3.939746400082184]], [[4.161562260686046, -0.3671417366220331]], [[-4.821426528375852, -3.7243928065428435]], [[-4.254124702662323, 2.465033437764624]], [[4.642285324039322, -5.0]], [[-0.13223618534268253, -0.4966409037333993]], [[-4.030125359452777, 1.2828055469358064]], [[-1.709071790746816, -0.2508180074612212]]]"
2,"[-3.6894063580886773, -4.7508683401356215]",[-0.29165626],[1.30834374],"[[ 3.98138798 -2.82540716]
 [-0.4716112  -0.33884375]
 [ 0.15379543  4.90237844]
 [-4.33027773 -4.94008479]
 [ 1.92846682  0.70831116]
 [-2.7634211   3.14313192]]",261.00993006064465,2,2.3154523958930016,6.98323047962726,[ 1.12844842 -2.01250113],-1.6,"[[[3.981387981266039, -2.825407156903288], [-0.4716112001186987, -0.3388437534353006], [0.15379542946394675, 4.902378443543407], [-4.330277730090845, -4.940084789489743], [1.9284668225812958, 0.7083111556037869], [-2.763421097960029, 3.1431319235503494]], [[-4.000879807702484, -1.518912085363152]], [[-4.378777918130159, -2.088144400551212]], [[-4.557529996895532, -5.0]], [[-2.211305928968831, 1.2852820371583251]], [[3.753475470799627, 3.518117947043588]], [[-4.091980319547133, -5.0]], [[-3.5203214686220323, 5.0]], [[5.0, -5.0]], [[-5.0, 1.7651051872652768]], [[3.05652378094784, -2.949587955592907]], [[-4.188010732664352, -3.931808280316069]], [[-1.9247961773750395, 2.560226466887924]], [[-3.307247283270377, -2.3330721933162546]], [[-3.6894063580886773, -4.7508683401356215]], [[-1.836315215194953, -1.9572898344744882]], [[-1.5998261081476353, -2.683619771378397]], [[5.0, -2.0021463907925248]], [[5.0, -3.40297565649323]], [[-2.643186078753802, -4.911489470055751]], [[1.977990514922007, -2.5002159670027555]], [[-0.07316720933091592, 2.861705252914407]], [[-4.6762708413049765, -2.8759380897731073]], [[1.0386296961177313, 2.276421158773633]], [[-2.553278030713312, -3.272235858950546]], [[-5.0, 4.387946989738141]], [[-1.2537948780539843, -3.465756679750987]]]"
3,"[3.3639453557722043, -0.7415609101567392]",[-370.71789757],[0.12210243],"[[ 2.57598533  2.98289436]
 [ 1.0235212  -3.2635518 ]
 [-0.81960299  0.26200817]
 [-1.74694542 -3.43261261]
 [ 3.40020459 -0.67361412]
 [-4.3775607   3.61379387]]",126353.83484310818,3,0.31592568559907896,8.70011558138209,[ 3.11464116 -0.80875318],-370.84,"[[[2.575985325537623, 2.9828943597934154], [1.0235212020243267, -3.2635518042381895], [-0.8196029909433893, 0.26200817189604564], [-1.7469454238387128, -3.432612612180555], [3.4002045900437867, -0.6736141222301484], [-4.377560698846998, 3.6137938705609134]], [[4.96760584213545, 2.883368071920657]], [[-2.1587110243951524, 4.610352121563215]], [[4.038616520846393, -2.2162793555315052]], [[2.121393251432017, 4.720474580797124]], [[-1.4314460705877705, -0.5464725469223133]], [[-1.8473845763722632, -3.06198539566833]], [[3.309850269907094, -4.620523262714153]], [[0.7906703055005478, 2.062776250733661]], [[1.2440627251162109, -3.1452128346705073]], [[-3.2711206148016068, -3.762840659149676]], [[-3.5662934625164624, 0.7498205109415423]], [[-3.0066691899755362, 4.179713459851832]], [[-0.06144101473928831, -2.4648917429042525]], [[0.313586742499023, -3.0187843313447833]], [[3.5525665544998803, 2.627278279092463]], [[-3.964679849530593, 1.568604256817028]], [[4.477479483366796, -1.26827033253528]], [[3.7836311325027423, -2.153816422997765]], [[-2.76298382362631, -0.09160530233614797]], [[2.4599957681496587, 4.635118012051094]], [[4.396181782880002, -1.903969885543577]], [[3.3639453557722043, -0.7415609101567392]], [[-2.556495456494909, -3.796076878214825]], [[2.6986747579553336, 4.0844089639441075]], [[-3.813363708059666, -4.600331080012676]], [[-2.463723174239869, 0.45107321640520065]]]"
4,"[1.519020166839832, -2.445691897991095]",[-31.08238408],[1.47761592],"[[ 4.41818223 -3.74520434]
 [-3.70670336 -1.51264551]
 [ 2.05400849  2.25287878]
 [ 0.27011301  0.54606559]
 [-2.47846162 -2.0478965 ]
 [-1.01024935  4.11630818]]",421.33080433637775,4,3.403665039871911,7.653347272040994,[ 1.05007547 -3.25449816],-32.56,"[[[4.418182229842726, -3.745204340404099], [-3.706703357513323, -1.512645511015986], [2.054008486009705, 2.2528787756157564], [0.27011300506099456, 0.5460655874165514], [-2.478461616893855, -2.0478964989655095], [-1.0102493472270382, 4.116308183516232]], [[3.5599176965612713, 3.7647618871311614]], [[-4.093930564995216, -2.3696832757301713]], [[1.9589612859268541, 0.7447700065902403]], [[2.738954878158414, 3.039795788094354]], [[2.359539443708847, -0.1342072242784775]], [[1.809056924754447, -1.3174470777612324]], [[1.757233865927168, 1.409758831999104]], [[-3.4445989112525477, -4.318678533699528]], [[1.6542502084538464, 0.20212379805451045]], [[-2.2645759926919142, -4.375692374412442]], [[2.8337880605915355, -4.574332304665098]], [[-2.0510052706389414, 0.7810911984035607]], [[-1.9389316944022323, 3.130894873248871]], [[2.5997886248849382, -4.352254950669969]], [[-1.8150923759271975, -4.980132946840402]], [[2.540858833120539, 5.0]], [[-3.821327928782823, 1.9423175402513837]], [[2.844570402504765, 0.7085604328681068]], [[-3.840529316076884, -4.000189988389536]], [[2.058796269026632, -2.6766688886133982]], [[2.193289682072728, 1.1234660569542227]], [[1.4364046242137714, 1.1316971607679902]], [[1.9462780752433335, -2.0579672158520457]], [[1.519020166839832, -2.445691897991095]], [[1.5631668294006653, -3.151429370723111]], [[-2.585728931930659, 2.392715978405757]]]"
5,"[-4.32766120198415, -1.0131771156547325]",[515.52437638],[0.12437638],"[[-3.4319515   0.95925144]
 [ 3.30526289  3.16978093]
 [-0.76966992 -2.24010661]
 [ 4.75542264 -4.74272427]
 [-2.14267496  4.96194975]
 [ 0.65105799 -0.34115633]]",280678.3690069999,5,1.6883979701630876,9.154924615706909,[-3.47257317 -0.72865779],515.4,"[[[-3.431951497039427, 0.9592514432323815], [3.305262894631243, 3.169780929970793], [-0.7696699177860191, -2.2401066104654968], [4.755422640711831, -4.742724269214683], [-2.1426749573729547, 4.9619497499237895], [0.6510579940979326, -0.34115633484116437]], [[1.6917581803148285, 2.3830817989289916]], [[2.9724230927709336, 3.77967531751375]], [[0.829230771246573, 3.428277784199768]], [[5.0, 4.3826353859178635]], [[-4.6077725880865525, 0.38510160274958355]], [[3.786832672775016, 2.9184485932763753]], [[1.6370556269923222, -1.5525411527840773]], [[-4.32766120198415, -1.0131771156547325]], [[0.5488889251106253, -2.9819071583283345]], [[3.5855535203171196, -3.53142279535998]], [[-2.4932914109848565, -3.801243303174829]], [[3.6674093663560132, -1.1486909839449033]], [[0.34319191616205735, 3.7293317003304765]], [[5.0, -3.2596982609066925]], [[5.0, 0.6238880506979411]], [[-5.0, -1.3377961523102777]], [[5.0, 1.43401585514592]], [[-1.5453537218542694, -3.402570224556884]], [[-5.0, 1.5339635164086889]], [[-5.0, -1.767616920570807]], [[-5.0, 4.103101247738924]], [[-5.0, 3.7374931956690483]], [[5.0, -2.1069296276222644]], [[-5.0, -2.970817494064564]], [[-5.0, -0.5302026312223755]], [[2.161390351466983, -3.3547438585438303]]]"
6,"[4.819072151294359, -2.4377339254889145]",[988.33674874],[2.10674874],"[[ 1.80493657 -1.1439758 ]
 [-1.02807883 -2.17810222]
 [-1.88015155  4.41396055]
 [ 4.54481154  0.49362068]
 [ 0.73442475 -4.40645574]
 [-4.73190162  2.9029893 ]]",1004346.1137245771,6,2.9229718960124798,9.101131967269353,[-3.60340225 -3.56066289],986.23,"[[[1.8049365661725645, -1.1439758049013116], [-1.0280788276990953, -2.178102220739488], [-1.8801515484520226, 4.41396054635411], [4.544811535069952, 0.4936206827194489], [0.7344247456480479, -4.406455738672077], [-4.731901622325824, 2.9029892991530613]], [[0.8191166986983722, 2.801149870326686]], [[-1.824982815648073, 1.6731197754124771]], [[-1.8248855727135673, -1.8363036655641407]], [[1.6195543089471869, 0.21491778613086243]], [[1.7270336319294177, -0.43563472494270705]], [[-3.368619842271129, -1.9804113882000518]], [[1.5319540437133174, 0.16825465503384907]], [[-0.9577855589652119, -2.6639466326961885]], [[-1.809546773766618, 0.2387528707619149]], [[-5.0, 2.2974352746549274]], [[-5.0, 3.2956561083705482]], [[-4.893614249454912, 0.9969846340875205]], [[2.0765093605999327, -4.972293576017299]], [[-1.2148780448045295, -3.964525109820644]], [[3.111511050885912, -3.9632420550083016]], [[4.819072151294359, -2.4377339254889145]], [[-4.890805298421258, -4.251828060383269]], [[0.153550678300348, -3.8440159028579646]], [[-0.24561051287150698, 0.4369591703186775]], [[5.0, -1.9714837907602523]], [[-3.481335228980121, 0.32456819850704577]], [[-1.4445442071612125, -0.12447877553421505]], [[3.261909592195778, -2.4836699137304676]], [[0.5916701533176648, -4.123075077203196]], [[-2.06592436465224, 0.5706712596461113]], [[3.241383929477473, -4.3807086672508575]]]"
7,"[-4.516643957288015, -0.09488383089477206]",[124.38408081],[0.30408081],"[[-4.78410106 -0.15357672]
 [ 4.45753498 -4.15012112]
 [-2.09902806  2.53915272]
 [-0.80453154  4.85237496]
 [ 1.9339175   1.49340816]
 [ 0.31185541 -3.25972464]]",19772.074956456065,7,1.3282782776794413,8.746607099667571,[-3.52272698 -0.56982016],124.08,"[[[-4.784101057104322, -0.1535767156175707], [4.457534975794394, -4.15012112207358], [-2.0990280583755956, 2.5391527178640825], [-0.8045315428335256, 4.8523749599586665], [1.9339175046287869, 1.493408161846177], [0.31185540582661897, -3.259724643416719]], [[2.4641906267331595, 1.118771477070154]], [[2.1094004518962803, 3.754075816342281]], [[2.415483829915994, -0.729348905801093]], [[-3.7110756266585567, 0.30095387047379046]], [[-4.814047342362116, -0.053204114145269]], [[3.3667690607963623, 3.6884366302066622]], [[-5.0, 1.86604847888358]], [[4.276579170987868, 4.334251770255467]], [[2.2930362063491967, -3.9208746384712216]], [[-1.0751222020681412, -3.3847226557185524]], [[-0.19989038215816254, -2.100035638743284]], [[3.184432487450147, 4.928768503352991]], [[-1.743307285654251, -2.1632022183774873]], [[5.0, 3.501748002307723]], [[3.482313743509071, 2.902461131357903]], [[3.8541618031153955, 3.8977102764019005]], [[0.27165230320303774, -1.8956201508464523]], [[0.06868870616601704, -0.7974677109520897]], [[-5.0, -0.4791767516076573]], [[-4.635231054600689, 0.32196876164563626]], [[0.5080461863577667, -1.9043234142468848]], [[0.34748235596739613, -2.5402430685267223]], [[2.88670644688505, 2.986512728284052]], [[3.028375217885743, 2.4680900742949468]], [[-4.516643957288015, -0.09488383089477206]], [[-2.144876378567364, -3.0323744322910215]]]"
8,"[-3.0509996538306803, 1.7603872168103516]",[-466.72010071],[1.58989929],"[[ 2.4733735   3.85641353]
 [-2.91750059  2.926648  ]
 [ 4.32243026 -2.87822513]
 [-0.08515559 -0.52180075]
 [-4.86719242 -3.85789782]
 [ 1.43334244  0.26005551]]",206573.99484912583,8,1.8788283509736157,8.208922712867258,[-2.88663302  1.04807323],-468.31,"[[[2.4733735019070995, 3.856413534347798], [-2.9175005903050097, 2.9266479967484225], [4.322430261308986, -2.8782251281990847], [-0.08515558718001248, -0.52180074783276], [-4.867192416131853, -3.857897824181582], [1.4333424396045817, 0.2600555053257292]], [[-4.677600834328531, -3.863179899909296]], [[-4.111508919834927, -3.878951384350783]], [[-2.437651520723282, 1.3727752376610427]], [[4.574741351398263, 0.005889954734266879]], [[2.1208386445135017, 0.20486628838979257]], [[-2.4290043489691397, 1.5789063928232356]], [[-2.723804363984881, 1.728337599173202]], [[-4.573024621959989, -4.531493098880086]], [[-2.4224852030437076, 1.8294686737452779]], [[-2.819607771104598, 1.6077757730154691]], [[-2.6650032579361276, 1.6622091183849368]], [[-4.515259535740848, -3.5991920795034478]], [[4.231643064191212, 4.762755006943568]], [[-2.0603146968453045, 1.4584534693885227]], [[1.669228105557803, 0.6130575086285646]], [[4.403233448531646, -1.386667214293679]], [[4.998125820756811, 0.2504549735459106]], [[-3.0509996538306803, 1.7603872168103516]], [[-1.4605366101921773, 1.5442999936944506]], [[-0.18224953786446463, 3.6048296214093902]], [[3.292840820294887, 3.5868162010267084]], [[-4.224606227031059, -3.4296377073450888]], [[-1.506751043484251, 1.1513064125278238]], [[-1.149447231951852, 1.0871362192872405]], [[4.152118376277086, -0.23782232921710308]], [[3.9467310913626066, 0.13402990196360978]]]"
9,"[3.9638164143601085, 3.19698187450244]",[-60.61201942],[0.00798058],"[[ 2.15297988e+00 -5.32815828e-01]
 [-2.22003015e+00 -1.69342406e+00]
 [-4.33685065e+00  4.50566992e+00]
 [-3.60408999e-03  2.90863625e+00]
 [ 8.10525428e-01 -4.99642959e+00]
 [ 3.99350413e+00  2.18800242e-01]]",2303.102210663391,9,3.32167575862744,9.03452416434568,[3.78616363 3.53399854],-60.62,"[[[2.1529798752247133, -0.5328158281971778], [-2.220030152119436, -1.6934240645078216], [-4.336850645008104, 4.5056699201827435], [-0.0036040899883342803, 2.9086362527363354], [0.810525428481526, -4.996429593280496], [3.99350412695642, 0.2188002418948436]], [[1.5443184027138617, 2.8697833453734525]], [[-2.0853990551095896, 2.795418716625874]], [[0.537470486500739, 0.28315903245930524]], [[2.8168125690806534, -3.706691477005667]], [[5.0, 1.8946187033336015]], [[-1.3095314024030318, 1.5924570609057769]], [[5.0, 2.524508333486902]], [[2.1372934026961197, 4.322693058473311]], [[-2.024408241075585, 2.683704299847358]], [[1.7338012043482989, 3.3339722074915676]], [[4.9846626915178875, 0.8935907993030618]], [[0.3987678052467043, 1.8908254708855157]], [[-2.430719456369947, 3.486207370709074]], [[-3.974784331955514, -4.979843346933544]], [[1.677538761458002, 4.576819973548251]], [[-2.4149750501442306, 2.0046770488890333]], [[2.7056097924034965, -5.0]], [[1.866164496333416, 2.719234636652159]], [[4.309738731611383, 0.5642115644917842]], [[0.045253863348741326, 0.675151064307145]], [[3.3894038752743647, 1.5373445646193669]], [[-3.951657336586738, 3.1632604798613975]], [[5.0, -4.104630080308042]], [[3.6307880995866415, 3.909138103378412]], [[3.9638164143601085, 3.19698187450244]], [[0.8971254197330215, -3.359000909265368]]]"
