,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-2.225313051122714, 1.266970815749856]",[311.80490722],[1.18490722],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",105930.44855683684,0,1.9216393124673214,7.591579059231939,[-3.58617067  2.49428077],310.62,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[-1.8615490814703266, -4.984236604487729]], [[3.3720049228221596, -5.0]], [[-3.201741047313429, -4.340084780816155]], [[-2.570888697358393, -4.8421150678260965]], [[5.0, -1.0087595143776051]], [[0.4354355837290716, -5.0]], [[-1.2061102795027532, 5.0]], [[-5.0, -5.0]], [[-2.9254988846399135, -2.1491115071483318]], [[1.6815901513762932, -1.4567293980541651]], [[2.033633831909133, 0.26543775046492685]], [[1.7183583776887212, 5.0]], [[-0.8578946330249405, -5.0]], [[2.2159637218105783, -3.0039680209264317]], [[5.0, 5.0]], [[1.4521050145138341, -3.054184822293798]], [[-2.96112665426046, -5.0]], [[-2.576288607783153, 2.1177106104529244]], [[-3.3564921182040726, 1.5447713336080506]], [[-1.897806249830301, 2.051305358546439]], [[-2.4247202201210096, 2.9003717276003345]], [[2.692746446736373, -2.456936208775295]], [[-2.225313051122714, 1.266970815749856]], [[-1.0296247132683536, 0.9191489805754355]], [[1.985912516238745, -4.391212703741095]], [[-1.0271218080989257, -1.4924451659204345]]]"
1,"[3.847541054592944, 0.22125790953393573]",[42.65708342],[1.87708342],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",3122.4831255588188,1,2.4644480054006053,6.947565769084637,[-2.51487651 -1.78747656],40.78,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[1.8382750692668113, -3.820102122545297]], [[5.0, 1.6012535340397311]], [[1.9768719940456254, 0.32830484811718463]], [[-0.6348177230118732, -4.764896792426647]], [[-1.0353907380661909, 3.186587192912043]], [[0.8344364847444515, 4.978643099280665]], [[2.2537367664907553, -3.3959406306412276]], [[-2.385470085913929, -3.6739786522742905]], [[-3.2358336086130923, 0.8823033831594508]], [[3.847541054592944, 0.22125790953393573]], [[3.673750107851349, 3.384208034753223]], [[1.5847063290778634, 2.2857139401778466]], [[1.2754794475050775, -0.8528806518593885]], [[-2.8341580993658124, -1.1722811334302938]], [[2.5273371537481557, 2.1000104533730157]], [[-3.4376286187169294, -3.624210042623264]], [[3.0394139931062636, 0.9177590796411159]], [[0.2657884360936069, 3.83683940991376]], [[3.5640248961801793, 0.12184839484540645]], [[0.3066174179724751, 4.016852892177041]], [[-0.5380522772425916, 5.0]], [[-0.7263034704554265, -5.0]], [[0.5420489204265602, 5.0]], [[3.933607743017178, -2.7623188204383866]], [[3.995938616610383, 1.6258829691220253]], [[3.2014042605118207, 0.4110647973858869]]]"
2,"[0.10456641285347798, -2.010149731712503]",[-1.3153323],[0.2846677],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",261.46586025267476,2,1.849823282948691,8.443721764847275,[ 1.12844842 -2.01250113],-1.6,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[1.9323495566104, -5.0]], [[5.0, 3.7696461416346527]], [[3.695357397559164, -2.97401383725886]], [[0.24961827739689646, -2.7019542918657513]], [[-0.24130391657842498, -0.6588128691196751]], [[-0.48950662390698907, -1.8526485038420244]], [[-1.560713765192319, -2.1127641709309968]], [[3.167556576505482, 1.324224634589773]], [[1.7349050358510327, -4.302071847546653]], [[1.516370336467336, -3.4461064990305283]], [[-0.7224383708177902, 1.6110391785624671]], [[2.558758978996766, 4.29309707610831]], [[0.10456641285347798, -2.010149731712503]], [[-1.3161490534308424, -3.2754893453557568]], [[1.2698579997258408, -2.333454956606131]], [[1.120249136039866, -2.8610579400771026]], [[-1.1383973682798467, 1.5422620921289316]], [[-1.9670875336434865, 3.6730304008595196]], [[3.471755432418184, -1.3136049506956822]], [[-3.76557347050952, 4.9251490280487715]], [[1.8303916380120113, -2.567626403323567]], [[4.943119873332645, 2.2734485052368933]], [[-2.275421883491056, 0.7028762824811743]], [[-1.0272969381991903, -4.037146986283686]], [[-3.8726609214409535, -3.1637385639347375]], [[-5.0, 1.1235862082105446]]]"
3,"[2.941942563191378, -0.7570262750235989]",[-370.839707],[0.000293],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",126683.01203376758,3,0.3595202495321172,9.326515068216063,[ 3.11464116 -0.80875318],-370.84,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[-4.354224130036297, -0.38937005582071293]], [[-3.547566010717179, -0.6636866595871325]], [[1.9452999209489839, -1.1669516744768602]], [[2.361259827209066, -5.0]], [[-0.1364870490126595, -2.3697913903865855]], [[4.890533513713471, -4.137561360154862]], [[3.111065781593431, -0.616946460417747]], [[2.8616579222394325, 0.2529668642695649]], [[3.1096251275523197, -1.2414620177457842]], [[-2.5167909172809626, -4.776414556207219]], [[-0.03741242760147065, 1.5903091584131752]], [[-0.22538485793779228, 0.9058374652164374]], [[0.48781651449391383, 1.8365172843766575]], [[2.941942563191378, -0.7570262750235989]], [[-0.4151882114711049, 2.3840850935275353]], [[3.740172368255519, -0.4126587146160015]], [[-4.081882689067369, -1.3399310422405444]], [[-3.824651214036551, 0.3336383810360838]], [[-1.1287342199783454, -5.0]], [[3.5654866832664287, 2.7537704015275954]], [[0.14143440358725107, 1.3447279022761658]], [[-0.5781493083766922, 1.567113948025755]], [[0.7003120230340116, 0.6678773976935395]], [[3.9770026172262676, 2.4355915489716744]], [[-1.1820089926251796, -4.549763632630565]], [[3.981452084328236, 3.1073171377677897]]]"
4,"[-5.0, 3.282232437690299]",[-30.64902349],[1.91097651],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",434.51171905089274,4,1.4644761885265236,9.292007361531896,[ 1.05007547 -3.25449816],-32.56,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[-4.386238817900294, 2.4169769095802804]], [[-2.8362629965592987, 3.0880399131706557]], [[-2.891578827495878, 3.5230728611328077]], [[-5.0, 5.0]], [[-4.7539031974504775, -0.02460061468633614]], [[-5.0, 3.282232437690299]], [[-1.7922080930400237, -0.16586668676435176]], [[-5.0, 0.6839381411092358]], [[-5.0, -0.5305421836923921]], [[5.0, 4.10475932456648]], [[5.0, -0.013477026506836843]], [[-0.18084407151469278, -1.203963406401595]], [[-4.995594605209921, -0.2846635911675312]], [[-3.787882716308499, -0.3104084074091401]], [[-0.8444599090791837, -0.018732441717302397]], [[-4.666658610153137, -0.45507347555091543]], [[0.25458496876786524, -0.6367744982428968]], [[-3.24980281187648, 3.093385922807427]], [[-4.239914459243468, 0.847221452687497]], [[-2.3309249984999894, -0.11471232703763211]], [[-2.2697787260568165, 3.4923184637728624]], [[0.9951057011098242, -1.3347476161915515]], [[-5.0, -2.005398536731992]], [[-2.1850756215767646, -0.7203494309849116]], [[-2.184333843822804, 0.586297698149945]], [[1.157494688531173, 0.1291465037822297]]]"
5,"[-0.7208809797219379, 0.5808264866801754]",[516.80915322],[1.40915322],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",280601.3406268382,5,3.8526366546117186,7.325849308280937,[-3.47257317 -0.72865779],515.4,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[3.2488034922066373, 2.0502175975458505]], [[-1.6345268428941973, -3.473071672450084]], [[-1.8180166901945898, 4.664963379342875]], [[-1.0580989064422488, 3.3344189273169094]], [[3.1642133429514963, 3.1758677076812503]], [[5.0, -2.271050405439377]], [[-5.0, -2.101965870874919]], [[5.0, 0.21488849657136289]], [[5.0, 3.4973747466353124]], [[5.0, -2.6144695033899645]], [[-2.6364347584737016, 2.9600898762715087]], [[3.2858293057159296, -2.438338847675816]], [[-2.2505153514187057, -2.8733112945026975]], [[1.1000881554898265, 3.3764080449457285]], [[-0.6515066076415157, 2.7529399412506903]], [[-0.5408773251490218, 1.8739936775528903]], [[2.9484561046192552, 3.8865287233896297]], [[-0.9181611560863078, 0.622905679647596]], [[-0.5542887945426692, 0.11509329597986363]], [[-1.3334582526645078, 2.5296564108794173]], [[4.517720884548117, -2.455660737974713]], [[-0.8571605132876867, -0.06603057717125013]], [[-0.7186284941309325, 3.7415883754233543]], [[-1.832145368414741, -2.35246627968029]], [[-0.7208809797219379, 0.5808264866801754]], [[3.5426778411171496, 3.881451916073782]]]"
6,"[-3.193406659827419, -4.080445015840306]",[986.55520262],[0.32520262],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",1002913.9050389001,6,2.262171709224312,8.863678237354874,[-3.60340225 -3.56066289],986.23,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[-3.193406659827419, -4.080445015840306]], [[-2.2757181383138247, 3.474064577592257]], [[4.233565241303568, -2.7459511591253505]], [[4.309505357119555, -0.45567528225654014]], [[4.135514046879594, -4.829159492389001]], [[-4.180537882190772, -4.526385479190681]], [[-3.8890747740372724, 2.4378369369577415]], [[-2.8073793805433866, -1.7289290639836405]], [[-3.159273463601806, -4.110405086133237]], [[4.452393275482709, -1.9709453331077658]], [[3.9138796556085227, -0.562085614734005]], [[1.8112476370804014, -0.2875472404628132]], [[4.218435528920457, -2.6509446286868057]], [[0.5145500679272171, -1.6239042273565154]], [[-3.1783706167937296, -1.629803223185788]], [[3.9534272235010803, -2.9236633923711466]], [[4.469123719893858, 0.0732568583289239]], [[-3.093871663315924, -3.824049753417913]], [[2.8743589354510632, -0.31932773105867596]], [[-1.940269609109916, -1.9281586338287293]], [[4.188030226477512, -3.3591896049627312]], [[-0.03320596098623052, 1.5233961436133503]], [[3.040272918528175, -1.4924168276920786]], [[0.5406491432596868, 1.8515260802850066]], [[2.693079282983586, -1.6896513990632922]], [[0.9757542596557953, 1.1770939161569423]]]"
7,"[-4.0457403461873716, -0.44373633015907116]",[124.15607057],[0.07607057],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",19551.06718396589,7,3.9896478809002933,7.316763722822311,[-3.52272698 -0.56982016],124.08,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[-2.1354664489871364, -3.8210859195875093]], [[-1.1747728692083506, 1.3591655323279976]], [[-2.9498668130981684, -4.080913929241772]], [[-3.893875967904088, -1.697446525757862]], [[-3.006068724296954, 3.4589826949888156]], [[-4.736938999106426, 3.4050692814914854]], [[-1.4157686914258336, 0.9725458251010771]], [[0.37472016435380767, 1.1217234666376295]], [[3.544158252650934, 1.6914328119737123]], [[-1.1727817027500003, 0.9098099354361435]], [[-4.404180923512341, -0.7106771542404667]], [[-0.43865317450531843, -3.413095756838821]], [[-2.225018407543153, -3.9980576215176007]], [[-4.557844238850235, 3.1204270440574224]], [[-4.891122588430706, 3.0206455483066494]], [[-1.4224969380216426, 1.4247156097428684]], [[-4.239364102314274, -0.3717933879040086]], [[-4.0457403461873716, -0.44373633015907116]], [[0.666479692864811, 0.9209314683469237]], [[3.1497288203539124, 2.188548204366377]], [[-4.997658174897545, 1.1637376305399385]], [[0.3805629999290311, 0.7482506328997885]], [[-0.9199900635461566, 1.681654382302712]], [[0.0658072623252118, 0.850190732144259]], [[4.741578115399548, -4.502624998442389]], [[4.49584435148937, -4.237883428018066]]]"
8,"[-1.8696000936983241, -2.320293986833895]",[-467.56391514],[0.74608486],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",207032.3559850177,8,3.276152703943795,6.301820109537232,[-2.88663302  1.04807323],-468.31,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[2.2761407526802198, -2.0346842135466554]], [[-4.142413557224728, -2.093889945579679]], [[-3.5801946292847093, -1.7162451218983212]], [[5.0, 1.842975473220097]], [[-4.4179551099721595, -0.12194706831693405]], [[-0.24201021065572237, 5.0]], [[-1.4853520832459686, -2.0982780615806402]], [[1.635925009642861, -1.8264710386523886]], [[4.058920489206045, -1.9560581025489587]], [[-1.8696000936983241, -2.320293986833895]], [[-2.258963104934395, -3.239269541805431]], [[-0.7975693308111156, -4.780726299473032]], [[4.353254270346898, 1.3990358901061803]], [[2.3517567485059523, -1.1029989604003667]], [[1.6397134904536292, 3.5778976056716214]], [[4.833296589598447, 4.1104017685194805]], [[2.3764552143410267, -3.959178628721202]], [[0.36804286336477965, -4.036032595321583]], [[4.93915105068513, -0.1182848057760637]], [[2.875391732841942, -1.3565515672351705]], [[-0.29013633481978296, 3.6216629782470444]], [[-0.9053049227337848, -2.595598741017829]], [[1.120305564573716, -1.0714780603760399]], [[0.8010171207896118, -3.7397111502494162]], [[-1.6282537072648453, -2.534940108293522]], [[1.0607557922789845, -4.258313295862156]]]"
9,"[0.07467865504670539, -2.5158211721887382]",[-58.59866992],[2.02133008],"[array([0.38950572, 1.05763874]), array([-4.98967912,  3.80685902]), array([-1.76216423, -4.87491682]), array([ 2.76696206, -0.90026304]), array([-0.40056144, -3.05364234]), array([3.35280076, 1.9326086 ])]",2246.0114392401233,9,1.6589916004504726,10.074413110914696,[3.78616363 3.53399854],-60.62,"[[[0.389505723850359, 1.057638743222011], [-4.989679124810924, 3.806859023925645], [-1.762164225024737, -4.874916818190594], [2.766962061187498, -0.9002630437064756], [-0.40056144053998644, -3.0536423372224846], [3.3528007625409053, 1.932608596932397]], [[0.5412866993787748, -2.68862191210254]], [[-0.35052824090752704, -2.2900509775251257]], [[-3.5451436641439447, 1.2447944629640482]], [[4.386771395110034, 5.0]], [[-0.9587106450480825, 2.790095592181963]], [[1.4524564142530503, -1.7414752226421215]], [[2.6052728440301482, -4.117904325478062]], [[0.8636153002163871, -3.908817132633696]], [[-1.1940901788809386, 0.4913017989399364]], [[4.209804248424896, -0.2892685132417978]], [[0.48372263932148035, -1.2342527163417087]], [[2.5158785519443416, -4.831489994072467]], [[3.6574388625429535, -3.4703389276225094]], [[2.042103818252288, -4.147528962244058]], [[-4.148685934294423, -1.6812275617535732]], [[2.6027665832398252, -4.774661475357732]], [[2.2646357363867877, -3.6707224612275815]], [[0.003990283260979424, 0.23775207379963603]], [[-0.704670431229253, -0.5976797670847136]], [[2.2579877183720862, -4.186455887162394]], [[0.8547883262102361, 0.30670487339824526]], [[5.0, 0.029599357842223832]], [[0.07467865504670539, -2.5158211721887382]], [[-1.303081030156729, -2.6159998981031003]], [[5.0, -0.4359714633285308]], [[4.95281365621248, -4.302348426171066]]]"
