,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
10,"[2.370421063306761, -2.1129662246076633]",[1764.31010525],[1748.55010525],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",1880322850204361.8,10,1.6794743446542948,6.689535689282845,[ 3.0976 -2.0624],15.76,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[1.2512082659200618, 0.4516396436129867]], [[-0.6622834151008125, -4.28352431427811]], [[0.35429085648139425, -3.3329358701698935]], [[3.954013951869882, 2.585909511820457]], [[-0.2209211224051667, -3.5190102865799147]], [[2.9413232867091277, -2.646781882928171]], [[-0.6591784365703263, 5.0]], [[5.0, -1.8234531025872551]], [[-2.1411690945927377, 0.6167965411062413]], [[-4.98283730480676, 0.047638714790115576]], [[-2.124274671919042, -1.3941209534886303]], [[4.1610926505081665, -2.8186644817732165]], [[-3.201986935911298, 5.0]], [[-2.547275414545293, 0.9723342129238306]], [[5.0, 0.0013932557016617783]], [[-2.378932435206333, 0.42483220932069693]], [[1.7682347429506302, -2.118662173581115]], [[-0.24947914882971864, -1.233814913182966]], [[2.370421063306761, -2.1129662246076633]], [[-1.975415881853188, 4.741042443623903]], [[5.0, -5.0]], [[-2.9509261614450506, 1.6433867834946085]], [[-4.38891267661106, 5.0]], [[-4.145202046252213, -1.0827994251213093]], [[-4.733797139741403, 4.725318101927819]], [[2.9460066387153594, -0.5249312469643774]]]"
11,"[-3.170072535000701, -0.9963453165158844]",[24774.26504128],[24736.91504128],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",7.10563871658007e+18,11,0.4800458404060304,8.755805491585635,[-3.6352 -0.8776],37.35,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[3.017823653573818, -3.6895982370795593]], [[2.9331015533352, 1.3779069480037618]], [[3.109750894563909, 3.769619970149084]], [[2.7067664500287147, -1.1140909954245273]], [[-2.0474032328964062, -1.7606861455946308]], [[-0.428108388848253, 0.6112724179323288]], [[3.9532051713724083, -1.8931731265102345]], [[-1.7259889627655007, 2.0108591308792265]], [[0.30941047250373827, -5.0]], [[-5.0, 1.8403478769563435]], [[1.216071547216435, 4.280266216995687]], [[-4.00016722772437, 5.0]], [[5.0, -5.0]], [[1.5294143428298093, -5.0]], [[-1.7189029711288848, -5.0]], [[-5.0, -5.0]], [[-2.002545534888759, 5.0]], [[-0.8929173855453969, -3.7308058725388245]], [[-5.0, -1.716490930156063]], [[-3.4344341671808905, -5.0]], [[-3.887065758047008, 2.3397468062295568]], [[-3.0468989094581267, 5.0]], [[-4.406463927763522, -4.095642649492276]], [[2.539029277296375, -5.0]], [[-5.0, 5.0]], [[-2.7895949855024584, -3.4659675075209555]]]"
12,"[-5.0, 1.941991654986605]",[-81.49432984],[228.13567016],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",528171353570392.8,12,3.128773239943082,8.582070221382333,[-3.5128  2.1136],-309.63,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[-2.5907735208832703, -0.4480430878356447]], [[-3.648010449437741, 3.043766230322156]], [[5.0, 2.3788586955917266]], [[-5.0, 5.0]], [[5.0, 3.341273754822078]], [[5.0, -2.6705287533656348]], [[-5.0, 3.5051487657085887]], [[5.0, -5.0]], [[-5.0, 2.2886057833656257]], [[-5.0, 1.206926382781254]], [[5.0, 3.581316072361372]], [[5.0, 2.883054380154245]], [[-5.0, 1.941991654986605]], [[-0.3928929217152347, 4.253864355325953]], [[5.0, -0.021537712928722103]], [[-5.0, 2.0814009947383743]], [[5.0, 1.090441981779586]], [[-5.0, 2.6582110513291757]], [[-2.087770272713402, 0.8761578502854395]], [[-5.0, 0.46135645579064527]], [[4.2277152964580775, 4.1078657254161275]], [[1.238754422764666, -4.478869147760223]], [[-0.04917126637178093, 2.5285654260872414]], [[-1.3667126550817974, 4.577307731817324]], [[-2.218619724092876, 4.008010985967381]], [[1.7310863504816654, -0.4725469119558836]]]"
13,"[-1.1914441789509262, 3.6453885869961646]",[1460.38741223],[2460.38741223],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",939029748756635.5,13,0.43408481085332923,8.751083537196143,[3.408 3.596],-1000.0,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[0.5859468914440509, 4.010151862429202]], [[5.0, 5.0]], [[-5.0, 2.840620750161854]], [[5.0, 2.6788423719670575]], [[-5.0, 3.693191027417145]], [[-3.812215096914261, 3.9042939732250885]], [[2.1578236160338484, 2.5130337992996705]], [[-1.4406925932653583, 4.859717021253452]], [[3.6251042631948196, 1.7361476960807118]], [[-2.3230008811629803, 4.677391207591469]], [[4.313151051307915, 2.9958433684521673]], [[-0.10457253098235025, 3.464555921888629]], [[2.385787943662705, 3.2959843149855423]], [[-1.5830424116560549, 1.4402996704569908]], [[2.9079437478808163, 2.3874560757191627]], [[-2.331765976607438, 3.7491238164576277]], [[-2.864064567834521, 4.995116102975302]], [[-4.217924875938525, 4.849268971931153]], [[-1.1914441789509262, 3.6453885869961646]], [[2.652365845209763, 1.9590170816719468]], [[-2.631413178624041, 3.3938465056915774]], [[4.54557150546767, 2.464653819845174]], [[-0.19121807253319875, -5.0]], [[3.794971232561976, 2.921033243355662]], [[-0.3739500958451911, 0.7137970398888536]], [[2.685605766458317, 1.877745488040743]]]"
14,"[5.0, 2.8585222066387677]",[128.53434256],[70.53434256],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",7.464862408297895e+19,14,3.137052770182094,9.345134441827717,[-2.964  3.652],58.0,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[-5.0, 0.06520109141305071]], [[-5.0, 5.0]], [[5.0, 4.454389135208415]], [[5.0, 1.2859692950626602]], [[5.0, -5.0]], [[5.0, 2.8585222066387677]], [[5.0, -2.722592193384361]], [[-5.0, 3.1545980295602103]], [[5.0, 5.0]], [[-5.0, 4.055558710982166]], [[-5.0, 1.0373379818770596]], [[-5.0, 4.718734511853596]], [[5.0, 0.9131780403372082]], [[-5.0, 2.503205445040587]], [[4.988109030281214, -3.202801149786173]], [[-0.7873583735547287, 2.4976005214669863]], [[0.8970405157904335, -1.3074229162527684]], [[-3.58343705156034, -1.1653986032203765]], [[3.941888773665294, -3.0219038795308584]], [[5.0, 2.1555530425302716]], [[5.0, 4.0462021781128925]], [[-1.2152262583974007, -3.3148138521578243]], [[5.0, -0.250441170081929]], [[-5.0, 0.6458113576935457]], [[5.0, 3.312786379000567]], [[1.0322355415617137, -1.2542793858910373]]]"
15,"[-5.0, 3.580831792087292]",[470.26216939],[375.88216939],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",919853842713520.4,15,3.1517471296260124,9.320264046954518,[-3.0432  3.5576],94.38,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[-2.1355239687296255, 1.7763871302026688]], [[-3.2684624266801077, 2.1814457507016796]], [[-3.082485930720953, 0.6505898022213064]], [[5.0, -5.0]], [[0.43160898314594326, -1.5588102294521269]], [[2.065938866608812, -5.0]], [[-2.481521960120982, 5.0]], [[-1.8289571329284031, 4.0280652463750535]], [[2.6180386206298496, 4.60801872270076]], [[1.1562778219070964, 2.724122627278239]], [[-4.296694640480742, 3.1987439691302972]], [[-2.549471251515603, 4.309225857498924]], [[-4.321747745828255, -2.623998684915442]], [[3.4722323816297784, -0.24872644183067333]], [[-2.3232355934401516, 1.215169407528783]], [[4.029346396016411, 2.9716769231126423]], [[-4.561812942449579, 2.4778903230652993]], [[5.0, 3.4801376056773137]], [[-5.0, 3.844636378219043]], [[-5.0, -4.305474706783172]], [[-5.0, 3.580831792087292]], [[0.7248678906891524, 0.6923349265302834]], [[3.6300794695772627, -1.5775883976569438]], [[-0.06385316037886746, 1.0699527043646304]], [[1.6022652011208827, 1.388767686613427]], [[3.959393742727567, -4.524067730214721]]]"
16,"[-0.3713541558238065, 1.885849494073888]",[1253.25403719],[1279.91403719],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",467650746841987.56,16,1.3478283718224866,5.918925493706726,[0.976  1.9216],-26.66,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[5.0, 1.800020507813893]], [[-5.0, 1.5259951853225204]], [[4.94855946001967, 1.3736734088548292]], [[-5.0, 5.0]], [[-2.7354400783959854, -2.3969538174812994]], [[-1.0723039944871875, 0.08244023468117025]], [[1.9540460616873088, 1.6895400096683202]], [[5.0, 3.0219812158595802]], [[4.187720979818341, -2.2313919458612927]], [[3.187619600194667, -0.6885007948382063]], [[-3.4888853992477626, -5.0]], [[1.6769184086537345, -0.6223826198655917]], [[-4.719821004648808, 3.3313220589671264]], [[-0.7856573883634885, 4.313506645908664]], [[4.1560092958195085, -0.377010376468899]], [[-4.79032154478589, -0.338531776951573]], [[3.391367852463617, -2.8439390353842664]], [[0.31011050157588343, 2.631754296700534]], [[-2.516148322441175, 0.9924575573530731]], [[-3.534318802539695, -0.7934573950511682]], [[2.7305261433536634, 3.7669799889921016]], [[3.5795355397557103, 1.034935746121758]], [[1.6619068613339048, -1.201832877825304]], [[1.691161528338391, 2.9373128463935974]], [[1.7905110158776347, -2.7237068148409724]], [[-5.0, 2.55666452399632]]]"
17,"[5.0, -2.787032179192496]",[-780.09828934],[61.61171066],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",577920540575339.1,17,1.7422376050255488,8.880320252758258,[-2.24  -2.784],-841.71,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[2.091209252118764, -1.2527101579479858]], [[5.0, -2.787032179192496]], [[-5.0, 0.3722506777147574]], [[-1.487749080640712, -2.965120102290613]], [[1.281174422097408, -2.5707722019218577]], [[3.0734192816009154, -3.1453482337506142]], [[-5.0, -4.197815924003476]], [[-5.0, 5.0]], [[5.0, -5.0]], [[-1.3027729575946447, -2.476775430072172]], [[5.0, -1.4054646470186072]], [[0.011509647845265081, -3.095051442402821]], [[0.2566453572493552, -3.709356018180694]], [[2.260471755085096, -2.775632853163396]], [[-2.36539569166563, 2.9983941463284967]], [[-4.319169190565601, -1.0298859981432793]], [[4.425795178368631, -3.553779802887223]], [[-1.984078046033627, 5.0]], [[-4.701943137655628, -1.1419682404453162]], [[0.8403701367786952, 5.0]], [[-2.129131971460532, -5.0]], [[5.0, 2.9422454825583984]], [[-5.0, 2.4847295634968254]], [[-1.4737306954796692, 1.5053609253570812]], [[-3.9149386773336046, 3.5451830424352124]], [[3.8023214896890316, 4.523264564256419]]]"
18,"[-5.0, 1.1243167545268005]",[1719.38981835],[1684.61981835],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",5.3425617300983683e+20,18,3.620698942984564,9.314954082939147,[-3.876   2.7952],34.77,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[4.568928770965211, 3.289283164412718]], [[-2.1806940299381905, 5.0]], [[2.230857440688809, -1.3649628060505323]], [[-5.0, -0.049734177284891386]], [[-5.0, 3.7494640365285283]], [[5.0, 1.4786487633332523]], [[-5.0, -1.3811678683029205]], [[-5.0, 1.1243167545268005]], [[-5.0, 4.58644556209062]], [[5.0, 5.0]], [[-2.603683612483951, 0.6499957179594105]], [[0.08265172377935157, 4.508548066490472]], [[5.0, 4.465911931667495]], [[-5.0, 2.5307894062021297]], [[-0.5844419543874105, 2.8662862995307576]], [[-2.3719780690547845, -0.07818315082941008]], [[-2.8527231764429968, 2.163724713717094]], [[1.647398283736929, 5.0]], [[-3.3561642706312282, 4.392495474412196]], [[4.1694133986974835, 4.2634678592532556]], [[-0.4541906041106164, 1.8656446351194815]], [[1.894139245837632, -4.646993661445669]], [[-5.0, -2.2818055005397415]], [[-5.0, 1.928453107986253]], [[-5.0, -0.6159909194144901]], [[-5.0, -0.8080144987630953]]]"
19,"[4.481456637912262, -1.424659694838818]",[-366.67146213],[187.14853787],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",1.7451503701372536e+16,19,2.501645242603968,6.83089582623069,[-0.7032 -1.412 ],-553.82,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[-2.0161438997632084, 3.0943725916091633]], [[-2.836571465848292, -2.5756261462539127]], [[1.6984778558293234, -2.4747266512068027]], [[1.354318235366532, 1.206679238001186]], [[3.233418332941578, 4.675859647380093]], [[0.059081543727424676, -0.193065933655526]], [[0.5656050388865933, -4.815744854879027]], [[-2.504109720317604, -3.162266456537799]], [[4.481456637912262, -1.424659694838818]], [[-4.70676753869136, 1.5695044278568933]], [[1.7647742816062655, 4.164838311441008]], [[5.0, -5.0]], [[-3.534439100077683, -0.44695399154618265]], [[1.3574619744193743, 1.0709844612556576]], [[1.5712528416588019, -0.9919800842277405]], [[0.9944400952629365, -4.226411509444294]], [[0.3013870287615379, 2.5519235364994675]], [[-1.2461055179408598, -5.0]], [[-3.4644274793769783, -5.0]], [[5.0, 1.4330626087236686]], [[3.409270105957441, -1.0209136328528983]], [[-1.3518131373616173, -1.7951522204669295]], [[2.5716967233260264, -1.318903129616587]], [[-0.7135800330787522, -1.4453976250082006]], [[5.0, -1.4965741813941777]], [[-1.4590478760462757, -2.5406972983865774]]]"
20,"[2.9489532261044027, 0.49399071616930373]",[4459.32450405],[4805.71450405],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",4059004960724548.0,20,2.2704874180726464,6.947229106161211,[ 0.828  -2.5672],-346.39,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[0.7329618321122578, 1.011384392994903]], [[4.379290801599055, 4.7899536683975406]], [[-5.0, 5.0]], [[-1.9124455072277868, -0.2590586921595496]], [[4.07260381927681, -5.0]], [[2.5235580854309605, 5.0]], [[1.5038199080083483, -5.0]], [[1.021273147470927, 5.0]], [[1.9003707074575193, -1.3127483297582005]], [[0.053160418542308074, -5.0]], [[-2.4316776034825778, 5.0]], [[-0.8123230828837924, 2.674845556547406]], [[5.0, 1.7837080277807837]], [[-5.0, 0.7756268128816859]], [[0.4513101765741261, -0.6200719596476956]], [[-2.095127137231758, -5.0]], [[-3.709131072251016, 3.9202439102738786]], [[2.9489532261044027, 0.49399071616930373]], [[0.4971796356133267, -4.67248357849573]], [[4.376730728804431, 1.6917846425475973]], [[-2.02997880213053, -4.020327792895859]], [[3.5470660294921053, 0.6275204131815211]], [[-0.7319002349829972, -3.6722939072879224]], [[5.0, 4.283994091890735]], [[1.577253073639029, 1.1010184144409463]], [[-0.004723769002424009, -3.729895276276379]]]"
21,"[3.3351622623280877, 0.3679796233527529]",[5930.71891906],[6769.51891906],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",840253619300680.2,21,0.822546918968601,7.02839552179481,[ 3.3064 -3.0744],-838.8,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[1.316301004583539, -1.1619437778336215]], [[1.395834025464839, 0.6306300937269584]], [[3.674911357094487, 4.8451089302954955]], [[-0.8070279767611428, 0.9107574704506227]], [[-2.1400723202875405, 0.7650677611211272]], [[5.0, -3.3325608331766734]], [[-5.0, 4.97418191748557]], [[0.5598575006027534, -0.24115684566407997]], [[2.68553468118253, 5.0]], [[4.618780607375957, 5.0]], [[2.2701827835108124, -5.0]], [[3.3351622623280877, 0.3679796233527529]], [[-1.337590078502695, 0.9990717986805571]], [[5.0, 5.0]], [[4.231046096520671, -5.0]], [[2.9182488570215335, 0.8988183282038009]], [[2.373801041127395, 1.1142503885245467]], [[4.828569967693297, 5.0]], [[1.9200992892920343, 1.428561212384583]], [[-4.391107704259741, 5.0]], [[0.6036215729697574, -4.03005169060366]], [[3.2412304871587487, 3.3120001974804296]], [[-0.6427430472105495, -4.345338596028886]], [[4.0004791909292, 3.296937928883999]], [[3.6122121201374355, 0.8928373449106184]], [[-1.7987248027628748, 1.1402615117436772]]]"
22,"[-1.216679221626949, 3.7673020600262563]",[356.96886635],[314.37886635],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",961498909702058.0,22,1.9606186615330958,7.642649590950466,[0.576  3.6024],42.59,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[1.110952144943512, 0.4814703988186849]], [[4.530062708916701, 4.882870273564643]], [[1.2384479272401094, 0.41595827246513295]], [[0.09872750447194178, 4.762952402029505]], [[-5.0, 4.005033434469964]], [[5.0, 3.235260292187658]], [[2.7995963741259757, 3.199644873771657]], [[3.4014298229517683, 1.3029332337226005]], [[4.233063432922995, 2.3825101184470268]], [[4.845082792969586, -5.0]], [[-3.855379413544965, 4.4023594343650485]], [[1.7677178245147704, -2.58944509694632]], [[-3.463383040493669, -0.1271762960198517]], [[-5.0, 5.0]], [[-1.216679221626949, 3.7673020600262563]], [[3.4034358301988057, -2.3055423689923336]], [[-4.141362991907947, 1.6099893581259916]], [[2.3589923180817243, -1.8368290032660894]], [[3.3097372233801075, -0.3329259443631427]], [[-4.237317658606604, -4.672886976797307]], [[-1.4969876991606954, -3.405265620868436]], [[3.951825521412438, 0.3449570242841542]], [[-0.559032934079422, -1.8605554542170721]], [[-2.7000083791012726, 2.1713621004754495]], [[0.6947835695233193, 4.2058826641272]], [[3.3634061836191993, 4.198195940359751]]]"
23,"[1.6957548353520433, -3.408993050143095]",[4050.64702901],[3986.33702901],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",3.3169576928820444e+16,23,1.8820110579422673,5.8486194272612915,[-0.1736 -0.5656],64.31,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[-2.6930508022746835, 3.7090545314879826]], [[-1.9582983777726417, -1.3132049352591069]], [[-1.2690359615521842, 3.5645940050050946]], [[1.6957548353520433, -3.408993050143095]], [[-3.7143912037869384, -3.6261626382300207]], [[1.4287658357713615, 0.10695768635983786]], [[5.0, 0.7947411425103006]], [[3.08108931053069, -2.3613388234126003]], [[-5.0, 2.391972704294025]], [[-0.6206525309482028, 5.0]], [[2.295957634413071, 2.2049670210267625]], [[-5.0, 5.0]], [[3.1503000867197213, -5.0]], [[1.0221584280444005, -1.9376128735578408]], [[5.0, -0.8595408252592425]], [[-5.0, 3.66565212583799]], [[5.0, 5.0]], [[1.9211524715520527, -5.0]], [[-2.53491515579402, 2.697556128024027]], [[-0.498184445114593, 0.17429965739768122]], [[-2.2687616645230335, 1.6036788000181785]], [[-0.5144833575142105, -0.9014272160304155]], [[2.0855548103693566, -2.9129872370915573]], [[2.5924612066703707, -1.4729928045909892]], [[-2.8759531584602755, 5.0]], [[-2.472777953340453, 4.4863369272767075]]]"
24,"[2.1934158535012127, -1.5873515193527543]",[243.04873936],[272.57873936],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",5.80116195647289e+18,24,0.6907366477247172,6.100097394039965,[2.0104 0.7688],-29.53,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[1.5729009122480544, -2.8219370191918145]], [[3.3080464234915126, 4.237505640021904]], [[-1.994088873659985, -2.973196090310034]], [[0.10148562789661493, -3.8434485851040305]], [[2.2856852640755863, 0.2110625151583093]], [[4.876378199253184, -3.286748301731309]], [[-2.3092996839891726, 0.22843621999493036]], [[3.1644922947273755, -2.772773902676379]], [[0.5804343990205397, 3.2706684072967187]], [[2.728898430798967, 1.963050331655461]], [[4.837282071370421, 0.8869466322725903]], [[-3.761968923548913, 2.886352536027444]], [[0.34751144843166387, -0.4358312654165795]], [[-1.7876622135667293, 4.661551259334981]], [[5.0, 2.3890204202346146]], [[0.8020661865650948, 5.0]], [[2.61850652089324, -3.200142116188162]], [[0.5568754018205047, 4.237340102058807]], [[5.0, -4.633560226215611]], [[5.0, 5.0]], [[2.1934158535012127, -1.5873515193527543]], [[2.902814946188575, 1.0540968555718329]], [[5.0, -0.5760530707048641]], [[-5.0, 4.313911045571549]], [[2.253862528970619, -2.3312691685438063]], [[5.0, -1.8378646872288826]]]"
25,"[-1.9366557905273654, -0.21954205278253666]",[172.28716496],[284.80716496],"[array([3.82993797, 3.69797044]), array([-3.58048274, -1.6711218 ]), array([-3.17007254, -0.99634532]), array([1.36891696, 0.51264257]), array([-0.37135416,  1.88584949]), array([ 2.78810256, -3.71311058])]",157779578697731.66,25,1.324047255908965,6.6466178311634865,[2.2704 1.4824],-112.52,"[[[3.8299379717074213, 3.6979704420162935], [-3.5804827418739738, -1.6711217986216127], [-3.170072535000701, -0.9963453165158844], [1.3689169609652918, 0.5126425735201581], [-0.3713541558238065, 1.885849494073888], [2.7881025644715773, -3.7131105778280165]], [[5.0, 1.7299859468809624]], [[-5.0, 5.0]], [[5.0, -0.1730368986831236]], [[-5.0, 3.20868916791599]], [[4.4590128268749805, 3.6495749485006606]], [[-5.0, -5.0]], [[-5.0, -1.5619814153796852]], [[-0.5689270809816491, 0.38649182726291664]], [[-0.7631578308803977, -0.12436331461224558]], [[5.0, 3.2975300472391433]], [[-5.0, -1.3901836686902704]], [[0.7964811656199621, 0.9642359457848827]], [[-3.4935876900424057, -0.6180008022355682]], [[2.2888624166789064, 1.8572116344933596]], [[1.0758784474338934, 0.7438249300340712]], [[1.7782261233566892, 1.4179183709528225]], [[3.107316111508027, 4.782302354624852]], [[0.8999300667984125, 3.25828192231336]], [[-5.0, -2.7561888561793806]], [[2.1407866325624356, 2.091983169123006]], [[-1.9366557905273654, -0.21954205278253666]], [[-1.6402483979548725, -5.0]], [[-4.5342950471996195, 0.9441061254759474]], [[2.1384617165081243, -0.18050678535864062]], [[-1.652602043033718, -1.005795100986843]], [[-2.290569015569845, -2.847793850130634]]]"
