,xopt,yopt,regret,doe,normalized_regret,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-1.9679368854909733, -2.374488836213682]",[14544.57349459],[14249.39349459],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[3.3514416e-06],0,1.7554525965347672,8.029388605755795,[-1.7768 -2.512 ],295.18,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[4.598295099513747, -3.1095047550841515]], [[-1.599320910513268, 2.6159202855558554]], [[-0.9842792975097175, -5.0]], [[-0.27494315656371315, 0.5761523814657855]], [[2.329514508438191, -4.471819556203101]], [[-3.3455558012537825, -1.2933666928493004]], [[-2.8595233864692884, -4.392908176937196]], [[-0.7901890759930128, 1.6178939075580063]], [[-1.9679368854909733, -2.374488836213682]], [[-5.0, 5.0]], [[1.1572121589139044, 4.65520416325558]], [[2.3299095177744307, -1.101707816007536]], [[-0.4205371406605701, -1.0774979379063925]], [[4.972594198640372, 1.29102325011366]], [[3.131023042300046, 0.9636811422957383]], [[1.354659525992757, -5.0]], [[3.7607004097092394, -5.0]], [[4.896124595490505, 4.380759733165905]], [[-3.574364097033417, 2.7702741002597966]], [[2.243017274524619, 5.0]], [[-1.438484983996125, -1.8620433467345243]], [[-1.7304043084593057, -5.0]], [[1.827552544965236, -5.0]], [[-0.8321554829619173, 1.5907603455052377]], [[1.7406456884357593, 4.167084001202613]], [[-1.2507072224923377, -4.027156491017612]]]"
1,"[4.4403900680072566, 4.106648067258134]",[7318.87687813],[7939.98687813],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[1.33933247e-07],1,2.328292293572673,10.115797288840435,[-0.892   3.9912],-621.11,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[1.4948660793752382, 5.0]], [[4.4811597311212985, 5.0]], [[-3.5444464711178894, -1.6071339074906812]], [[3.668673605608527, 4.518146580633066]], [[5.0, 0.5610464003088252]], [[-5.0, 3.147579239575546]], [[-5.0, 5.0]], [[0.7839200706336947, 0.680133004490549]], [[4.1036709296377225, 2.667859480645161]], [[1.9750957012834691, 1.9733861793864502]], [[1.1824553873476393, -1.3571653932061336]], [[-2.054510886627203, 4.574986793452132]], [[-2.035836170104416, 3.4390354711448916]], [[-5.0, 1.5845989388726864]], [[-3.036163475666699, 0.39262553485358764]], [[4.4403900680072566, 4.106648067258134]], [[1.0678738842651359, -0.5053965271780972]], [[0.8604773608429171, 0.944024822743146]], [[1.4174789776932237, -1.5130770321434777]], [[3.7380322230548875, 4.511141467075376]], [[3.393620029451398, 0.30290716776929205]], [[3.327209473968602, -2.927090373551673]], [[3.221342271488793, -1.9657094006495637]], [[-0.7248193301356292, 2.856587232941148]], [[-3.097143549921043, -0.30722960040631775]], [[-2.8303643900430457, 4.854030745287171]]]"
2,"[3.2653029483354796, 3.7368622356896015]",[458.34629349],[713.16629349],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[4.06283444e-09],2,0.47609921518716225,8.277168377446808,[3.7408 3.7608],-254.82,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[-2.2413809390755266, 5.0]], [[-1.7194866163593658, 4.424273889529706]], [[-1.7308528667583711, -3.98868994718892]], [[5.0, -5.0]], [[-5.0, 5.0]], [[1.4980683457815842, -1.0929520191739697]], [[5.0, 1.3589832093689773]], [[-0.2390431869398896, 0.9224252670492333]], [[5.0, -1.8301532835141712]], [[1.700286558289934, -5.0]], [[-2.757205841401454, 3.615947081637565]], [[1.2239658959217412, 5.0]], [[3.298975390333197, 1.9803037473237097]], [[1.5100167904653816, -2.8171473345112985]], [[-1.963687192411735, 2.933001753823069]], [[-0.3115652132287136, 5.0]], [[2.2139805608626495, 5.0]], [[0.49692322888349677, -0.09085835242762952]], [[1.729974465646788, 3.2999986704043858]], [[4.265391214394274, 1.9284011959062117]], [[4.815258229635957, 5.0]], [[3.4510910491968994, -4.82992305047279]], [[-0.5836144395773678, 3.749066100718606]], [[3.8395310489767924, -0.7175471007584336]], [[5.0, 3.5267437466488984]], [[2.846160317901436, 0.5626844372951832]]]"
3,"[-3.0928767846664384, -2.7689481952831883]",[4906.1821666],[4849.5721666],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[4.80613686e-08],3,2.3158595782065907,9.31970348222047,[-3.8512 -2.2808],56.61,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[4.701793156516405, -4.525146170194249]], [[-0.5462646494086839, 0.055997805000493305]], [[2.462197380313683, -5.0]], [[-4.669712950961925, 3.496066908097895]], [[-0.9954104574009305, 5.0]], [[1.0173555090535862, -1.1197139403546983]], [[-1.815606082011841, -1.798952167295606]], [[3.8075224728550103, -5.0]], [[-5.0, 2.55550834554681]], [[5.0, 0.5094279607385915]], [[1.709330046091181, -4.185876209156947]], [[-5.0, -5.0]], [[5.0, -2.3001626795381354]], [[-0.9063450273483421, 1.6737411281778938]], [[-5.0, -3.579259644425602]], [[-5.0, -4.372579545257854]], [[2.454399755259004, 0.4144892654997693]], [[-2.677424465208485, -5.0]], [[-3.994008380171848, 1.7802271446780884]], [[5.0, -0.830328714930125]], [[-3.296414803520341, 2.5619039480473207]], [[-5.0, -2.383789708355661]], [[2.734467541013108, -4.636423204857231]], [[-3.0928767846664384, -2.7689481952831883]], [[1.167040945795586, -2.1562027180664227]], [[-5.0, -1.5605684981273382]]]"
4,"[3.583325896080912, -0.2038777812423285]",[28.37264051],[46.47264051],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[8.15923876e-07],4,2.102472527979883,7.395359146951476,[-0.6144  0.7192],-18.1,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[-2.432346051879908, 2.1032191531498174]], [[-1.3484879511022463, 1.5781333748710775]], [[3.296618736245442, -1.839316084550365]], [[-5.0, 1.672641070895575]], [[4.1502459377524445, -0.23409119642260456]], [[2.6348809383890184, -0.12776225311458414]], [[-5.0, 5.0]], [[-1.3733024036945782, 0.6048877321606441]], [[-2.9774322514450327, 4.368203334538417]], [[5.0, 0.5333062396129389]], [[2.558345155914032, -0.7051357531917116]], [[-2.022054244366251, 0.9322508165933087]], [[-5.0, -5.0]], [[-0.6891768254761106, -1.3664666490928683]], [[-5.0, 4.214054467940367]], [[-5.0, 3.565364913637301]], [[5.0, 2.0944748971658664]], [[-3.30389428575943, -0.9986154307688722]], [[1.013966253442548, 0.5731469236759187]], [[3.583325896080912, -0.2038777812423285]], [[4.595356792859244, 2.35381974941261]], [[-5.0, 0.7262132988441282]], [[5.0, -0.913199260880835]], [[2.4550683621791545, 0.6543028153231906]], [[-0.7403688808316513, -2.781070649341909]], [[2.0837651050313086, -3.4280141720636372]]]"
5,"[-0.0369937876755431, 2.1666251148548046]",[2304.5748708],[2266.8048708],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[1.22995661e-06],5,1.9601916110852666,8.62334457119618,[-0.9792  2.0592],37.77,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[-0.6549556610652454, 4.977102074473173]], [[-1.7601052950471423, 5.0]], [[-2.945191821120877, -5.0]], [[0.9047535627820844, 4.3360330996641245]], [[-2.2923720790027167, 0.12482337259251024]], [[-0.0369937876755431, 2.1666251148548046]], [[-5.0, 0.6185179078952903]], [[-4.271970190347944, 1.828958972536376]], [[0.7682294703131426, 0.8815700111534511]], [[0.5993294539170301, 1.9677223447166128]], [[0.14642603191550183, -0.7995716071697082]], [[-1.4751491713656364, 3.438134067831059]], [[1.9306747665622679, -0.4776426029734883]], [[-3.863522003084727, 4.269050406776645]], [[0.046198695464985104, 3.1304759303911074]], [[-1.236066263956103, 1.5424347234624167]], [[-5.0, -3.016046914307251]], [[-3.3294415264201125, 2.70025624973927]], [[1.6318512721669556, -3.180510856085826]], [[-0.7414200231857344, 2.6061829633454128]], [[-2.4546393147864394, 3.0703202683472592]], [[-5.0, 3.56557266171426]], [[5.0, -1.441493503605927]], [[-5.0, 2.196561937139323]], [[0.4491319015439387, -5.0]], [[3.874323724059143, -1.9781460013775596]]]"
6,"[4.735808992422199, 0.42032895339916504]",[38473.48695284],[38488.71695284],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[5.82573714e-06],6,2.2702233398993714,7.09944433435275,[3.576 1.488],-15.23,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[2.1787634506888045, 4.384841367422794]], [[-5.0, 5.0]], [[2.240644252848066, -2.342828876183372]], [[4.082677681715041, 4.7000180804615175]], [[-0.9989470345121746, -3.59970053009055]], [[-0.5653398454253773, -2.988012818611088]], [[1.6216615521788003, 5.0]], [[1.1333806328077283, -5.0]], [[-2.8909737731770453, -5.0]], [[5.0, 5.0]], [[4.6670512493230945, 5.0]], [[2.1049885947682174, 3.733977290306271]], [[-0.23299438139976664, 5.0]], [[-1.595972691921302, -2.1368012470004625]], [[3.6327525046950364, 0.9375875182783203]], [[-3.881154406639648, 0.8635126030762191]], [[2.968184835565006, -3.222243887562211]], [[-3.711684424277638, -3.0967333079346693]], [[1.03712676732, 4.330296601184682]], [[0.8965325327580231, 0.07884761666922291]], [[-0.7455713258587195, 2.031423723488035]], [[5.0, -3.1163208480424878]], [[4.735808992422199, 0.42032895339916504]], [[-4.226980834076192, -1.338483642034526]], [[-1.9844567916941767, -3.9206045783062127]], [[-4.9955859293407565, -5.0]]]"
7,"[1.7072295128440467, -2.197714278942773]",[-114.58456602],[46.84543398],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[1.33648452e-07],7,0.8932823450966806,7.88816000855894,[ 0.5056 -3.6528],-161.43,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[0.3882271964911972, -4.910851792232286]], [[0.4094698488329982, 3.391344150145171]], [[1.7072295128440467, -2.197714278942773]], [[2.9571082528017447, -0.06988244762881064]], [[0.7460548577518499, -2.917769170083912]], [[-0.4113304275116727, -5.0]], [[2.294938973349763, -0.9149873308156848]], [[5.0, 1.6995593480365652]], [[-1.1553325212775272, -5.0]], [[4.378210563281988, 1.1822976232827918]], [[5.0, 2.6684790677594217]], [[0.4132916243738123, -2.968751524724053]], [[-0.9742886718974608, 0.7694924170038888]], [[-4.6011640690816415, 4.714503662830718]], [[-3.662321397834971, -1.767391205488702]], [[4.742082967986049, 3.0666625175195845]], [[2.685935009647244, -5.0]], [[-2.5449950093923666, -5.0]], [[3.63701461871603, -0.41671025666689626]], [[1.1970622420364947, -3.183043057599936]], [[3.925349148689063, 0.9841137954489987]], [[3.4563588917902557, -4.843118643944654]], [[0.6716622119374311, -4.638427613139105]], [[1.9819930823291305, 3.0249528779183232]], [[3.9437632608275983, 1.4800242368481058]], [[2.4611630171282557, 5.0]]]"
8,"[-0.09202263187488707, -0.6059229965634653]",[2047.23581129],[1719.20581129],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[1.86902055e-06],8,0.4204956316533422,7.9148835141081415,[3.224  3.3184],328.03,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[2.8446343782355363, 0.8834144424178803]], [[-0.09202263187488707, -0.6059229965634653]], [[-3.090167946073224, -5.0]], [[5.0, 3.810720259227658]], [[-1.9166501857541196, -3.2872721246385184]], [[-2.714257692501718, 4.186804488359604]], [[1.2398712176678683, 1.4695085282291875]], [[5.0, -1.2554780796501193]], [[3.7626154301719277, 2.712202350508606]], [[-0.9260660188030699, -4.546302959723038]], [[-5.0, -4.3974725176072775]], [[2.8581416067610914, 2.9844318781265424]], [[-1.0909684674366367, 0.4646908738800895]], [[4.651305807727684, 5.0]], [[5.0, 1.0549695254974079]], [[1.7395195119877993, -1.1003052924851051]], [[-1.0153151813914196, -1.8493578195979667]], [[-5.0, -5.0]], [[-2.9360199076751226, -4.382449402012668]], [[1.4329172020174432, 2.080596433901626]], [[0.9920419706822288, 0.003564831951255133]], [[5.0, 5.0]], [[-5.0, 0.5690731141860925]], [[0.18705869323794763, 1.3076716116173226]], [[-4.2992590698487305, -2.617668269670422]], [[1.221436041911471, -5.0]]]"
9,"[-0.2646381877101313, 1.807815483421471]",[1032.9208165],[1065.0508165],"[array([-3.3620485 , -0.01718864]), array([ 4.65939786, -4.46523758]), array([-2.68370127,  1.09119866]), array([-0.08580494, -2.98332741]), array([0.95915718, 2.57905196]), array([3.26530295, 3.73686224])]",[1.88001202e-06],9,0.8090946117630867,7.302316470320478,[0.8672 1.7752],-32.13,"[[[-3.3620485023305484, -0.0171886379727324], [4.659397858952893, -4.465237583316319], [-2.683701265151233, 1.0911986625696741], [-0.08580494169680186, -2.9833274143043442], [0.9591571805565628, 2.5790519563502645], [3.2653029483354796, 3.7368622356896015]], [[1.4720093644072263, -2.208357308674124]], [[-2.9561766073800633, 2.0227759823071487]], [[0.7524982168813745, -3.1100736430714218]], [[-0.2646381877101313, 1.807815483421471]], [[0.7437348695005943, 1.3597754513360032]], [[3.2026013832031195, 0.43165270486032437]], [[-2.4352232884532263, -1.0459566324444676]], [[1.3779132713377231, 4.803217716590632]], [[-4.158561954418396, 2.9443634452019927]], [[-5.0, -5.0]], [[0.8160019187778538, -0.3439356143905563]], [[0.7248922112465985, -1.1305376579056348]], [[1.9387004664203902, -4.025632922880544]], [[-2.0930098064325797, -1.8648224600052385]], [[-2.6371393501290097, -1.0052325727824174]], [[3.443045612909506, 2.1547607040251435]], [[-5.0, 4.491282216626854]], [[-2.83786581862974, 3.766829196732477]], [[-5.0, 4.04241585364269]], [[2.436052743757605, 1.7118454210501823]], [[-5.0, 1.2918245894950158]], [[-1.3768704321180578, 2.548049072267778]], [[1.371690194845256, 2.094092931082386]], [[5.0, 1.408778111417975]], [[-1.5044723809212606, 5.0]], [[1.2146680708442845, 1.1012477691196372]]]"
