,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,maxx_dist_to_opt,real_xopt,real_yopt,bo_history
0,"[-1.9794246820658654, -0.9680595917718383]",[549.64438946],[254.46438946],"[[-4.02456268  1.11209319]
 [ 4.07751234 -0.05655524]
 [-3.80051385  2.77381509]
 [-3.04482297 -3.76554762]
 [ 2.04088312 -1.55447139]
 [-4.64904278  1.9194105 ]]",7.325317580474552e+16,0,1.783049036873621,6.348399949714128,[-1.7768 -2.512 ],295.18,"[[[-4.0245626829326975, 1.1120931917376096], [4.077512339030067, -0.056555242199356925], [-3.8005138543512498, 2.7738150927562746], [-3.044822965388284, -3.7655476166240556], [2.0408831169160235, -1.5544713918802664], [-4.649042775488205, 1.919410503651239]], [[1.9406504763503998, 3.3131895391232185]], [[3.8650179400905835, 0.8840136919681876]], [[-3.202237385280411, -3.5655920163316255]], [[2.3876091419835235, 0.12813923363455762]], [[-2.6504703611592744, 2.7894163374441048]], [[4.489548073869106, 4.464797922721097]], [[3.474220298981968, 4.40176229873994]], [[2.7258653387623077, -1.47371650378321]], [[1.448329789376118, -2.6478585940603523]], [[1.1793313138037411, -0.0066906769677721935]], [[-2.3989948194907504, -0.025746397362429615]], [[-1.3825148739482007, 1.7333893553509991]], [[-3.6633600919154863, 0.03015270337880755]], [[-1.1362628387900269, 3.1602897316165643]], [[-2.468034970193056, 0.7927309719402129]], [[-0.765605178852534, -0.797595757881855]], [[-1.3273045909435548, -3.1045827562701604]], [[-2.058243885165753, -1.9188243011893644]], [[-0.39489367309093637, -2.2073365476702453]], [[1.4386021361682526, 1.6921425067305367]], [[3.630145330174458, 2.697696146382206]], [[-1.3727521257563629, 2.4983452061729374]], [[-0.31499513646421323, 0.708785601854123]], [[-2.0765878508806943, 4.437021917318598]], [[-4.9473011705002445, -4.435079194225098]], [[-1.9794246820658654, -0.9680595917718383]]]"
1,"[2.4522911386866086, 4.028727365508459]",[-172.81523042],[448.29476958],"[[-3.16023599  2.40899245]
 [ 3.06853092 -4.96001595]
 [ 2.45229114  4.02872737]
 [-1.41181204 -0.44996439]
 [ 4.81466569  4.13260727]
 [ 1.35845526 -2.45303595]]",1.8162003952888673e+20,1,2.7655515296141537,9.788261955947519,[-0.892   3.9912],-621.11,"[[[-3.160235993247158, 2.4089924466463755], [3.0685309151727456, -4.960015950261197], [2.4522911386866086, 4.028727365508459], [-1.4118120403221135, -0.4499643936507036], [4.814665692676293, 4.1326072674230385], [1.3584552587126586, -2.453035946874429]], [[2.9241825563143156, -4.2929767812674395]], [[4.925704324372555, 4.076505875957014]], [[0.5340337221001833, -1.0574606697635254]], [[5.0, 2.9378620760567413]], [[-2.320237452445826, -2.2348025026485874]], [[-5.0, 3.9245629869847485]], [[-0.35393025990822763, -0.7471530128769489]], [[4.645895412729537, 2.6699260990225704]], [[-2.499147274076794, 3.3150661507737893]], [[-0.3029334108946756, -1.5381927701281914]], [[0.1445261861341199, 0.0034230367033851903]], [[-5.0, 1.2239411078774916]], [[5.0, 1.4766128399650396]], [[5.0, 0.8526245287494107]], [[-5.0, -3.2693036975076724]], [[-5.0, 0.5048661147499581]], [[-2.883736494925885, 1.8518372499128928]], [[-1.301001938747487, 2.8504088829192202]], [[2.9304345533463927, 4.665766264591722]], [[-0.12586493063023962, 4.4888691918010935]], [[3.192048310303621, 3.9181184449761037]], [[-2.2622768056079403, 2.1322845351089526]], [[-0.9666627149901611, 5.0]], [[2.7985625908950986, 0.4553389453841312]], [[0.3192111984063806, -2.853628143800705]], [[0.8301765468070164, -2.614098355488119]]]"
2,"[0.23208788961989582, 5.0]",[-38.20272033],[216.61727967],"[[-0.47204721 -1.13977708]
 [ 3.02898241 -1.23931579]
 [ 4.97292799 -2.59157252]
 [-3.98004052  3.00856721]
 [ 3.30231716 -0.07404191]
 [ 2.57062887  0.30213161]]",2.6945535999495235e+20,2,3.6512583411418857,7.757398564174039,[3.7408 3.7608],-254.82,"[[[-0.4720472052821538, -1.1397770775516145], [3.0289824062266195, -1.2393157878983474], [4.9729279876523975, -2.5915725205402476], [-3.980040518375697, 3.008567208068179], [3.3023171642360314, -0.07404190687236412], [2.570628872968742, 0.30213161358007756]], [[1.4887110146158626, 2.6244688448231654]], [[3.1424951423077103, 2.3111561198023676]], [[2.5223320723924507, 4.506405258473275]], [[2.3656437774939896, 3.348412894883703]], [[5.0, 5.0]], [[3.157189419365435, -4.317469569719072]], [[-5.0, -5.0]], [[-1.9629290937199277, 1.0734293841200095]], [[-1.5777122347339534, 4.193569648767878]], [[-4.848779047148697, 5.0]], [[1.615293197472086, -3.0632536502548953]], [[-5.0, 0.47748027216663014]], [[3.4301161798856383, -3.141836609426267]], [[5.0, -5.0]], [[5.0, 3.241158041947844]], [[-1.4136880486822354, 2.6963643456551996]], [[-0.04405744901232518, 0.5063810011025114]], [[1.0851457949080656, -1.475361242969975]], [[0.23208788961989582, 5.0]], [[5.0, -1.0376293790156368]], [[-2.925222391635698, 5.0]], [[-3.6151815003072794, 4.16174788620094]], [[4.312498907845933, 4.138099566740818]], [[5.0, 1.3025518047491431]], [[0.4778851929820631, 3.9513670422988136]], [[1.6195887735490933, -5.0]]]"
3,"[0.20737880644449905, -4.293235877463626]",[723817.61030496],[723761.00030496],"[[ 3.61654089  3.18124403]
 [ 2.82159414 -1.67525119]
 [ 2.39075148 -0.83613415]
 [-2.24954618 -1.33334095]
 [ 3.17362753 -2.92572245]
 [ 3.34359768 -2.82587448]]",9.466968017553075e+19,3,1.860906660806105,9.25208511155764,[-3.8512 -2.2808],56.61,"[[[3.61654088856935, 3.1812440251517575], [2.821594136066005, -1.675251188300293], [2.3907514806819465, -0.8361341514214011], [-2.2495461831200614, -1.3333409501691107], [3.1736275277384642, -2.9257224534914728], [3.343597676860412, -2.825874483018959]], [[5.0, -5.0]], [[5.0, -3.9900729883171775]], [[-5.0, 5.0]], [[-5.0, -5.0]], [[-5.0, -3.7648669307398546]], [[4.684980251271999, -1.5948330771406662]], [[-1.0803290444049831, -2.186238894107681]], [[-5.0, 0.6639292557246097]], [[5.0, -3.5026539190584285]], [[-5.0, -4.6212181623793285]], [[-5.0, 0.11982762240752268]], [[5.0, 1.8155759348195846]], [[5.0, 0.47528441339907573]], [[-5.0, 4.305257118149243]], [[1.697338259837143, 3.970576055625613]], [[-3.8474158047535707, 1.043855118857763]], [[2.900241877490315, -0.22448573765072888]], [[-5.0, -4.349445334259278]], [[-2.9985151791966427, 0.8625118019906355]], [[-0.22543376866930384, 4.541927950365931]], [[4.027653897126123, -1.9771442610411147]], [[2.16314269019879, -1.0638369406825887]], [[0.03062266939412967, -2.4738842496841693]], [[-3.583634804522785, -5.0]], [[0.20737880644449905, -4.293235877463626]], [[-0.7263213197532927, 0.7961496996835704]]]"
4,"[-4.258279496118696, 2.6872540355357613]",[635.49484857],[653.59484857],"[[-4.67150796  2.23715575]
 [ 0.36839503  0.82536591]
 [ 4.56042846  4.01391743]
 [-2.74774128  2.78631382]
 [-0.89950875  1.29703488]
 [ 1.93075933  4.87445166]]",169995471756404.16,4,0.644344742026807,6.134656677608604,[-0.6144  0.7192],-18.1,"[[[-4.671507958443216, 2.2371557497367984], [0.36839503279712815, 0.8253659139514768], [4.5604284598593665, 4.013917432976212], [-2.7477412788160516, 2.786313822340216], [-0.8995087489250473, 1.2970348794110533], [1.9307593306605186, 4.874451656390512]], [[-2.7186696092362506, -4.254297144579966]], [[0.5478308873374681, 0.8318862362754478]], [[-4.853082219110239, 0.10457176276673034]], [[-3.561442905834256, 1.7478048973303528]], [[-0.6882011735974323, -2.340388269154745]], [[1.8156188895201928, -1.4741085112083598]], [[5.0, 2.5204186170168956]], [[-2.9407580322991436, -3.1389949119721794]], [[-5.0, -0.9806552801580924]], [[5.0, -3.6595428024711003]], [[-5.0, 3.2756217141270842]], [[-5.0, -1.8651705248281198]], [[5.0, -0.7720807136686006]], [[3.555814998132921, -0.1539813078041924]], [[2.4996799027307706, 0.8541560155139098]], [[-2.1711927843874865, 1.0311930346468676]], [[-4.950543218026636, 4.995485458872955]], [[3.4972461229327028, -4.240729795934083]], [[-4.258279496118696, 2.6872540355357613]], [[5.0, 0.31248327782985175]], [[5.0, -1.7232702554128325]], [[1.1012566925536833, 0.2256546753759305]], [[2.003733990163472, 0.2804126571151819]], [[-1.8034994427378246, -0.7119573127400249]], [[0.2876072433406325, -0.5072509910059946]], [[3.2694294853206163, 3.2712602890224733]]]"
5,"[-4.0921419486725705, 2.017700759582851]",[1769.64736278],[1731.87736278],"[[ 3.66054619  2.1168351 ]
 [-3.70105261 -1.10526195]
 [ 4.96074455 -3.02404112]
 [-0.78136587  2.21604205]
 [ 2.69022034 -1.319519  ]
 [-2.99858325  1.65978147]]",1.4796866051135272e+16,5,0.2524634057865002,7.818074030743411,[-0.9792  2.0592],37.77,"[[[3.6605461936828245, 2.1168350986217144], [-3.7010526101463217, -1.1052619544066489], [4.960744551958346, -3.02404111860188], [-0.78136586847923, 2.2160420468711806], [2.6902203414339194, -1.319519001879911], [-2.998583246721168, 1.6597814686546286]], [[-2.76011780132555, 2.3382648473133383]], [[-0.8159831173003063, 0.08990299164946225]], [[-4.616092846078643, 2.6807223353723804]], [[-0.1470133937372368, 5.0]], [[-5.0, 1.892873432670814]], [[-1.2856706403830278, 1.7541360798102004]], [[-5.0, -5.0]], [[-5.0, 0.5191935674496307]], [[-5.0, 5.0]], [[-1.5608882649563365, 2.1785062597520004]], [[-4.0921419486725705, 2.017700759582851]], [[1.5101963471150643, -5.0]], [[1.263517960375027, 0.640031624384414]], [[0.10122416882966781, 2.3824524272069123]], [[0.05141544278599026, 1.9882788664627575]], [[3.9770643685446108, 5.0]], [[-2.101934642205735, 5.0]], [[-1.616871395652074, -3.827240002852418]], [[5.0, 0.36175800113855283]], [[3.6018055028917217, 1.0858196157078293]], [[-5.0, -2.6745512382855416]], [[5.0, -5.0]], [[1.814505993454099, -2.9250584812041986]], [[5.0, 1.3086568421115063]], [[-1.0839727169073872, 4.2212202637762735]], [[5.0, -1.0631618901174704]]]"
6,"[4.142154385894756, 1.3705612087992245]",[54272.98580316],[54288.21580316],"[[-2.23861346  4.64174941]
 [-2.98638634  1.05196291]
 [-1.33665952  3.95426008]
 [ 1.43039593 -0.36315916]
 [ 3.99318688  4.21393885]
 [ 4.14215439  1.37056121]]",5.381051916372426e+17,6,0.5782064149994948,6.614821614134589,[3.576 1.488],-15.23,"[[[-2.238613457734396, 4.641749407285902], [-2.986386336455502, 1.0519629107246722], [-1.3366595167964954, 3.9542600843322866], [1.4303959297975144, -0.36315916034876317], [3.9931868751133095, 4.213938845125124], [4.142154385894756, 1.3705612087992245]], [[-0.2672503170940079, -1.1324182342301075]], [[5.0, 5.0]], [[2.2459739501855376, -1.147921207804579]], [[0.745500016144874, -3.6356159382471214]], [[-5.0, -0.15721115315509027]], [[4.6025780067356115, 4.792415095990885]], [[1.8816537904537995, 1.4181738411390574]], [[-0.7267998862034925, 2.5907209970876193]], [[1.7185586384629437, -3.3012921912085713]], [[3.283229512861976, -5.0]], [[2.8975773916804757, 5.0]], [[2.3807247091232364, 5.0]], [[-2.3651212221456857, -5.0]], [[5.0, -5.0]], [[-1.6723418106105068, -1.0270274623480458]], [[-1.1093610832652017, -5.0]], [[0.3367886926789424, 5.0]], [[-0.22029926239371683, 2.749162180296073]], [[4.321003874213045, -5.0]], [[0.7043612981924141, 2.4946049917198145]], [[3.4855694138284385, 0.7462912167050386]], [[-1.4223300543316175, 3.8393563680268503]], [[4.939029828935303, -0.4658074622063779]], [[2.206386591647408, -0.6974055729357632]], [[5.0, -1.7681154485689758]], [[2.852473998449682, 2.763365618592135]]]"
7,"[-0.02075699301090719, -4.207641709734743]",[-69.8942918],[91.5357082],"[[ 4.14171866  2.1294163 ]
 [ 2.84119303  1.65611983]
 [ 3.98453225  2.82370558]
 [ 2.71620351 -3.12019232]
 [-4.58535188 -0.7929053 ]
 [ 0.23779026 -2.40819291]]",1428512337930109.2,7,1.273094209627576,7.351740893566338,[ 0.5056 -3.6528],-161.43,"[[[4.141718657253481, 2.1294163030394886], [2.8411930292490766, 1.656119833710406], [3.984532252550295, 2.8237055815849423], [2.7162035069432395, -3.1201923215968232], [-4.585351876575885, -0.7929052968126094], [0.23779026023420524, -2.408192909439353]], [[3.8399412268868365, 2.7616071179411628]], [[4.804857729820311, 4.343177087007513]], [[-0.7732022199403203, 3.7053836976709276]], [[0.03619176376672887, -5.0]], [[5.0, -4.649500187509219]], [[5.0, 1.4304807097781265]], [[0.9126122925066436, -3.6242368839749477]], [[-0.9673758579802826, -5.0]], [[-1.375961200978575, -2.026070428023903]], [[-0.02075699301090719, -4.207641709734743]], [[-0.7991727418295262, -2.8632167459304068]], [[-1.4269868433540154, -1.0380422449918205]], [[1.6346420985960757, 1.176442080296089]], [[0.21932508390909844, -4.142959036666271]], [[-0.14517017242681085, -4.260336471369456]], [[3.7040319497406355, 1.948743184783404]], [[-4.388259088335792, 4.558396218612701]], [[2.418785932836491, 5.0]], [[-3.144672122155836, 4.3571335847660055]], [[3.1494674973121124, -0.7673102558192952]], [[1.810536253262686, -3.140897821827177]], [[4.3047605793701225, -2.367177631303653]], [[-1.9696274425091453, -3.7757420222121576]], [[2.956978881614667, -1.8876411839995506]], [[3.7470586815761298, -4.42854115081235]], [[2.3967535065326135, -1.2566065611708572]]]"
8,"[-0.9646910570226992, -1.6826477713162324]",[939.93051091],[611.90051091],"[[ 0.82109602 -0.11414415]
 [-3.94628083  0.91028265]
 [-0.93006821 -4.44783656]
 [-1.13627208  3.53184378]
 [ 2.21485554 -1.30559944]
 [-0.87666832  2.92408069]]",4620374722054291.0,8,4.119583524786543,8.807423741048291,[3.224  3.3184],328.03,"[[[0.8210960241451914, -0.11414414711394727], [-3.946280827282125, 0.910282646678823], [-0.9300682097339212, -4.447836557255972], [-1.1362720821805072, 3.531843777594826], [2.2148555363988995, -1.3055994436287621], [-0.8766683238378867, 2.924080693390122]], [[-0.5467787102958412, 3.0199687296484488]], [[0.7947879485208228, -0.2667532432754094]], [[4.762674372240909, -4.162367193391769]], [[-3.5674659697257436, -4.643439293344881]], [[2.0800286798440095, -0.9532889769945938]], [[1.0055518065558444, 2.040707011022845]], [[-0.2829893039110128, 1.3850029943577724]], [[-2.45424052162343, -5.0]], [[-2.741746770635062, -3.53648560214066]], [[-5.0, -3.2424496425835607]], [[-0.9470836999644736, -2.4057037623582174]], [[-2.626221788180279, -1.593578114481295]], [[5.0, 0.33918196625290337]], [[-2.150339191143419, -2.6320647647753144]], [[1.3070661663433831, 0.4655105048357848]], [[5.0, 5.0]], [[3.330875823759027, 4.232430352565997]], [[-5.0, -5.0]], [[-5.0, -1.4271109194394547]], [[5.0, 4.026847276682937]], [[-0.9646910570226992, -1.6826477713162324]], [[4.555101704924799, 4.53115443421586]], [[5.0, 2.32037173686539]], [[2.5388434475515864, 3.377612903668616]], [[4.106000457913298, 5.0]], [[0.6503358587853741, -3.1244620975842854]]]"
9,"[-5.0, 1.7454685225401276]",[886.25478779],[918.38478779],"[[ 3.36767469 -0.0183048 ]
 [ 4.03795672 -4.03460136]
 [-0.63730269 -0.44061945]
 [ 0.2122773  -4.05967279]
 [-2.69779863  4.51594647]
 [-1.6076405   4.00359354]]",922630699942153.2,9,2.6783174123382785,6.61872268775172,[0.8672 1.7752],-32.13,"[[[3.367674687834901, -0.018304800234981933], [4.037956720654925, -4.034601359408166], [-0.6373026887728184, -0.44061944677579046], [0.21227730014969737, -4.059672785600771], [-2.6977986308726587, 4.51594647149356], [-1.6076404957914434, 4.00359354485815]], [[-0.45752277284533527, 1.3691426319731317]], [[5.0, -1.7698858188437772]], [[-5.0, 0.9206150968154215]], [[-1.100558272623343, -1.6198163909197705]], [[-5.0, 1.915955631477731]], [[-0.7234656224627356, 2.553759783123134]], [[-5.0, 1.7454685225401276]], [[-4.33635609291521, 2.70162321043951]], [[-0.9404419530628436, -2.178533445274521]], [[-1.9435910951364734, -4.156993048141362]], [[-1.9841503474627284, 3.7183219115568296]], [[5.0, 1.842944756463942]], [[1.4808631336965954, 1.5898774336375354]], [[3.8370220487724542, 5.0]], [[5.0, 0.5338946786738376]], [[1.3188245765485556, 0.8745162616829258]], [[4.193258711354946, 1.0985549263845469]], [[2.55685348905707, -2.0703432361672855]], [[-5.0, -2.965041134160419]], [[-3.445804535325066, 0.7240898565177716]], [[-5.0, 4.512449207332937]], [[-4.444037195887077, 1.5923211185439319]], [[-5.0, -5.0]], [[-2.59569743661455, 1.4599112637370217]], [[1.8283133424995421, -0.5197843565453235]], [[4.814826955531418, -2.7036665437333793]]]"
