,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
10,"[0.48744387093652125, 5.0]",[-133.03255581],[3.59744419],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",884460615.1479077,10,0.5341408144247776,6.439448606144713,[-0.22254229  0.67117429],-136.63,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-0.8143613062521764, 5.0]], [[5.0, -1.0700250111441039]], [[3.3069420562829026, 5.0]], [[-2.056401996702768, 0.4219014382238974]], [[-0.4619720399975563, -5.0]], [[-0.8588993813561979, -2.3563245369441517]], [[-1.793203552834719, -5.0]], [[-5.0, 5.0]], [[-0.8524969126911464, 1.6297185121941513]], [[3.330785309767991, -5.0]], [[-3.8062826171374273, -5.0]], [[5.0, 5.0]], [[1.2218016025245038, 0.43910813314190306]], [[5.0, 3.288623829972198]], [[0.48744387093652125, 5.0]], [[0.15992051959957657, 3.8738291182565128]], [[0.36645599380715455, -1.1896208722872141]], [[-1.229728821185049, -0.5017458564112052]], [[-2.4231827313020182, 4.5373926153724575]], [[0.6307953485294346, 2.1515914260571076]], [[-2.1768297750853627, 1.205296446043529]], [[-2.733571735396967, 0.3688551685564656]], [[-4.42929396612742, -0.8873594685003061]], [[3.1447253948358838, 5.0]], [[-1.1576448155547283, -0.5973571742504563]], [[-4.327212624492591, -4.416805345621684]]]"
11,"[-1.76975449737415, 0.7153091565295531]",[169.9443671],[6.0143671],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1818729581.5734723,11,0.35870547029228983,5.672299385229324,[-0.04354737 -0.70576457],163.93,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-3.3823541567921427, -1.7626942469441542]], [[1.0931284526774858, 1.9052662032140113]], [[-1.8463056052568039, 5.0]], [[-1.446332042389876, -5.0]], [[5.0, -5.0]], [[-5.0, 2.2495013751318425]], [[4.022392072250951, 2.243747645727695]], [[2.3962403144977493, 2.0535277574868913]], [[-3.1007413401969353, -5.0]], [[-5.0, -1.3645915901080727]], [[-5.0, -2.2705610028419505]], [[-1.36622529678186, -0.7967869413789227]], [[-4.499246697953881, -4.133266327197422]], [[0.601494064533096, -4.957432359308712]], [[-2.687681725935196, -1.108516669157983]], [[3.0949123523378983, -0.13300213517565496]], [[-0.10605966033751986, -2.2361904638490153]], [[2.2831715714682876, 5.0]], [[1.3766262551212949, -0.1040794874395948]], [[-1.4746999405576744, 1.985638704638058]], [[5.0, 5.0]], [[-1.8814872389327464, -4.5301630323339515]], [[-1.76975449737415, 0.7153091565295531]], [[-1.0392578708950426, -2.8807959358375315]], [[0.7032505883862337, 5.0]], [[0.3299054446818412, 3.699305839270479]]]"
12,"[0.8252605590280132, -0.5352153032556126]",[-47.96952919],[2.05047081],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",766685018.937523,12,0.6858396294099149,6.286306029821465,[-0.3716897  0.601537 ],-50.02,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[5.0, 5.0]], [[3.9467697630917744, -0.9182182519534982]], [[3.050430704171791, 5.0]], [[-1.5303502617164195, 1.8781423509546866]], [[-0.7709352948177158, 5.0]], [[-0.8516950553284887, -5.0]], [[5.0, 3.1246593693935774]], [[-0.6478152711671019, 1.9133197906405648]], [[1.611581147550168, -0.6755019514353721]], [[1.7223315455586024, 0.742155540787168]], [[4.12123934853197, 5.0]], [[2.4041374866434104, 1.212238105828142]], [[-1.45046192614225, 0.11080191697636733]], [[0.8252605590280132, -0.5352153032556126]], [[-3.971767782396085, 4.27705220858002]], [[3.0278353761943517, -4.848183263930791]], [[0.269198882198115, -5.0]], [[-0.9768226151098736, -1.9890116440312902]], [[-3.343131816301652, -4.399880500383948]], [[2.6818632994201757, 2.2787783997040725]], [[1.1009639347467548, 3.4678092214173333]], [[2.4562486423390704, -4.945522707051547]], [[-1.048797772368055, 5.0]], [[-1.3879795344341153, -2.3460143883811537]], [[0.04876874241289002, -1.0935031267569932]], [[-2.025699585944469, -5.0]]]"
13,"[0.9460555960011348, -5.0]",[595.25779256],[6.39779256],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",678925329.3520482,13,0.7500136592049874,6.121551143405966,[ 0.41172237 -0.57487798],588.86,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[1.1126038615357114, 3.2667437652645988]], [[-1.2661291672725243, 0.5985276752145368]], [[-4.8019272854565935, 4.5059067763268015]], [[3.3154267895027276, -5.0]], [[-3.5843299479616384, -5.0]], [[-0.991245839009073, -0.23438777674268108]], [[1.1665382341760455, -1.0392670972199458]], [[0.3876204162928764, -5.0]], [[-0.8981829848784494, 5.0]], [[0.6297752879923654, -0.22704676675488972]], [[-3.3042841119325037, -3.6741635777016914]], [[0.6648773676529266, -2.761159411397173]], [[0.5672316132547308, -1.6890398495084644]], [[0.03563145399687784, 3.537933282161081]], [[0.9460555960011348, -5.0]], [[-2.8468394334214, -4.356993620030804]], [[0.2694680152627189, -1.5802288764745995]], [[-0.7445782817575907, 2.0851561790022863]], [[-3.342472900201859, -1.4362132832770655]], [[-0.8273588278623105, 3.6328217015547235]], [[2.369632354727088, -0.876497779778628]], [[-1.452438873526018, -2.6379906898333125]], [[-0.49636900148919894, -0.8920420381299261]], [[0.9635406482436917, 2.0013425327905434]], [[0.671466444125678, -2.813682162348088]], [[-1.635557525358152, 4.534787954096602]]]"
14,"[-0.0798483696234199, 0.3599128341877497]",[-31.26999851],[1.67000149],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1418605525.7685664,14,0.5232498642506846,6.450955747258413,[-0.21008522  0.67517716],-32.94,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[4.682496924717876, 1.937838761538667]], [[-1.0525188074917828, 1.4994834833299644]], [[-0.7780675969943474, -5.0]], [[-3.7677248834580364, 5.0]], [[5.0, 5.0]], [[-1.6928650019024754, -3.280352932410329]], [[-3.605490079982461, -4.778678375890617]], [[4.485481087865547, 0.45287960399943916]], [[-3.9917534383611324, 5.0]], [[5.0, -3.1870485904288848]], [[-3.2858608075598856, 3.759477935292305]], [[5.0, -5.0]], [[3.220724134662897, -1.548884673164025]], [[-5.0, -0.15443049103047007]], [[2.5200844438182544, -3.7384192309475095]], [[-2.3944144724607996, 0.43743387062338085]], [[-5.0, -1.4503383818550954]], [[2.0900428962020143, -0.33996601809153176]], [[0.8723893013346395, -2.584466726121139]], [[-0.0798483696234199, 0.3599128341877497]], [[-4.121051513064069, 4.553231305363864]], [[-5.0, 2.8028550849351057]], [[-1.0253556961880648, -1.753708038850914]], [[-2.8672619197087275, 4.075048783583782]], [[-3.652683174833026, -0.8301208116604442]], [[5.0, -1.8573067031987198]]]"
15,"[-0.33406417197466887, -0.4953611361146333]",[-110.88779571],[0.73220429],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",854428723.0334687,15,0.1389193629357141,5.696514075213988,[-0.31516007 -0.63298826],-111.62,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[1.0828188979034619, -2.507607646054431]], [[-0.16167365932384453, -5.0]], [[1.2990275555081405, 5.0]], [[-1.3679945453025173, 5.0]], [[0.5486133751245039, -5.0]], [[2.338519260975395, -5.0]], [[-2.639810528834049, 5.0]], [[5.0, 5.0]], [[-0.08568598484133927, -1.6629995125280344]], [[-0.8275871994936066, -5.0]], [[-0.27697729276829414, 5.0]], [[-1.762953762606775, 2.326479128209669]], [[-0.7701179599446663, -2.4601547465064146]], [[3.548257833550567, -5.0]], [[-0.8536022003826831, -0.028535686510856584]], [[-2.395076614245995, 3.7822022591884483]], [[0.34130677425321976, -1.4450176649528494]], [[2.0721404558901826, -2.7295868731277277]], [[1.3266426852442024, -3.8597268189960956]], [[3.735599019230351, -1.327333767082934]], [[-5.0, 5.0]], [[3.211579806303671, -2.2017053132709172]], [[-5.0, 4.524048747883185]], [[5.0, 0.6532780322443877]], [[5.0, 2.0088006122203557]], [[5.0, -4.610658466021616]]]"
16,"[1.0465931663861117, -0.3214097659753264]",[280.15187972],[12.03187972],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1441517528.5039306,16,0.7383354272848183,5.73999968717957,[-0.69077689  0.15108704],268.12,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[1.8078225319162913, -1.367583785518709]], [[-1.0194198756102113, 0.8512126282209724]], [[-2.9015135631868243, 3.0049862321328913]], [[-1.5357436158145847, -5.0]], [[1.008246656681587, 5.0]], [[4.35577845771043, 4.816423322844357]], [[-5.0, 5.0]], [[-4.076661882067239, -5.0]], [[-2.5351612462618704, -4.166581459660394]], [[1.0465931663861117, -0.3214097659753264]], [[-1.5924986654375786, -3.841355503756742]], [[-3.7512583481590416, -3.60832543756734]], [[2.13194600034797, 0.2950070560191976]], [[-1.4299208288585032, -0.7161354843002288]], [[1.4886770962762281, 1.9051440312736738]], [[1.4839429460244542, 0.4962539153637769]], [[2.777611199326497, 1.907536326888236]], [[0.778507878594404, -2.306883561098023]], [[-0.7294221629917238, -2.2328247234253404]], [[-2.296420584443623, 0.8982052263338762]], [[-2.7325128598672626, -0.9768355713518171]], [[-0.2590073659302556, -4.111093365691536]], [[-5.0, -0.16734625585553317]], [[5.0, -0.8925523458688934]], [[5.0, -5.0]], [[-0.7002513386849792, -1.381617254894923]]]"
17,"[0.013528618485049423, 0.15597142263596095]",[-178.72036156],[0.38963844],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",673873102.6936668,17,0.8459854173752741,6.842472580861458,[0.59076687 0.38858012],-179.11,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-1.2135720526662548, 1.9122411843374298]], [[-0.6871292430074003, -5.0]], [[-1.5649541817737584, -0.47732606092047863]], [[-0.0781515051723118, 4.340509849785535]], [[-0.8249034663481165, 0.5775206917337595]], [[2.978796268369396, -1.8823885978945436]], [[5.0, 2.410114929641243]], [[-5.0, -1.1464642309271391]], [[2.964549409231664, -3.244088588890968]], [[5.0, -0.3208724863339257]], [[-5.0, 0.7918031930277282]], [[5.0, 1.478390059577592]], [[1.2612373501848038, -2.4255710934193893]], [[5.0, -4.670242656019218]], [[5.0, -3.614856411461521]], [[0.035206559237168526, -1.6392238285087735]], [[2.799036655738939, 0.8305032757838342]], [[4.820390230210982, -4.086871988538457]], [[2.6432004653680594, 1.0336120328556253]], [[5.0, 0.7610438716665172]], [[0.013528618485049423, 0.15597142263596095]], [[5.0, 0.6629652175487896]], [[0.5870910250964484, -1.7544777587223814]], [[-5.0, 5.0]], [[5.0, -2.9715110720769724]], [[5.0, -0.9879485400015762]]]"
18,"[-0.33406417197466887, -0.4953611361146333]",[285.92373995],[18.14373995],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1775115634.9319742,18,0.41083164861628696,6.590875220338177,[-0.04107045  0.70591304],267.78,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-3.582922789996519, 3.60191225218694]], [[-0.7052361808768897, -4.58241535338227]], [[-4.830491586894338, 4.940837928986227]], [[1.1697481139884838, -1.0760169149415946]], [[-2.178143373877779, -0.3352107774754778]], [[-4.967779014375902, -2.1313191721544342]], [[-5.0, 1.262826195968041]], [[-0.035229273184370344, 4.931731363327978]], [[1.1634819117946202, 1.1788740830669122]], [[0.49271939498380185, -2.82224332136489]], [[3.220035614832641, -4.090542290985999]], [[-4.1301113707129, 0.10304518191720545]], [[5.0, -3.5115841045077856]], [[3.362308911366518, -2.6143540356747157]], [[0.4331966505323502, 2.5731855186817634]], [[5.0, -5.0]], [[-3.4364902393571506, 5.0]], [[-1.7225576117230235, 1.1376644761718886]], [[-5.0, 0.5046380923676806]], [[-0.6536930891020949, -1.3470349630897276]], [[3.4713368274989556, -4.697711158593584]], [[-3.2070009779248827, 0.6000110855276725]], [[-2.6536906136777927, 4.507095020872775]], [[0.8533045539445379, -2.6405601106568835]], [[-1.7856418463414778, 2.183700616730011]], [[4.066306723146734, -3.8600820099922135]]]"
19,"[0.32489505323245926, 0.37289806236306366]",[-27.58818319],[3.48181681],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1743687990.943152,19,0.3557051974143362,5.669536634091663,[-0.04709316 -0.70553684],-31.07,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-0.005385349463512729, 1.0484472704964884]], [[0.32489505323245926, 0.37289806236306366]], [[-2.6492002789147886, 5.0]], [[1.6545113867410706, -5.0]], [[-2.9476169526465776, -1.5985377369097098]], [[-1.4928755868222252, -0.855644575898889]], [[5.0, 2.7390245440791814]], [[-3.1587135392029593, -2.7253866354749374]], [[-5.0, 0.5787995732292873]], [[5.0, -1.315831986254254]], [[-5.0, -1.3094062891833829]], [[-4.167607598129532, -0.40915548670165436]], [[-2.9519505190064628, -5.0]], [[-5.0, -5.0]], [[2.3307049394545714, 5.0]], [[-2.1110568611511025, -4.789053633818468]], [[3.145312498539662, 2.300336182458519]], [[0.36641726221401416, -0.3084489526612283]], [[-2.394147624524093, 0.5489297372270142]], [[-2.4870978355863382, -4.331131533849324]], [[5.0, 5.0]], [[3.2358221140624, 1.296546518972384]], [[1.446446795296707, 1.2214970601457364]], [[-1.338010749618544, 0.6946803799896182]], [[-3.0213960093700476, 0.0303179947487772]], [[-5.0, -0.685169300811938]]]"
20,"[0.44523517013571967, 0.4019100492986842]",[285.03338728],[12.23338728],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1446799515.893215,20,0.3613172520311824,5.674713819980679,[-0.04046033 -0.70594827],272.8,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-4.549194557712627, -2.089143929867383]], [[-2.8463342552519, 0.8551629399319207]], [[3.207339195001248, 1.5708304191193734]], [[-4.795413555012178, 2.707497698324383]], [[-2.2824367359009945, -2.4405801821186235]], [[-3.168955534042225, -0.1301622663377565]], [[-1.0364792375709568, 0.36501843761256186]], [[3.871677709420303, -1.705825299420508]], [[-3.433710787976612, -3.1371309535600984]], [[-0.3142441749567936, -5.0]], [[-0.5208993303789787, -2.2669848245209168]], [[1.7593061602296938, 1.6103928006685233]], [[-0.5495800589082095, 4.953384023528936]], [[-5.0, -0.4724915533006383]], [[5.0, 2.9100535581811555]], [[2.8996637768905003, 5.0]], [[-0.8656631128573866, -1.986734580633246]], [[0.44523517013571967, 0.4019100492986842]], [[-1.5932839144833078, 0.9595629510346514]], [[-3.72601513884806, 0.01634725301229066]], [[5.0, -5.0]], [[1.8105913259882003, 4.396082361442869]], [[3.5239696423044613, 2.510946593647887]], [[-2.9346971127061265, -4.246891285663965]], [[-1.1454969698091024, -4.075936637800701]], [[-4.029646334073604, -1.1640568796976338]]]"
21,"[1.7811707109074821, -2.063728437664547]",[20.49974481],[1.05974481],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",898846350.2722762,21,0.9485352483005424,6.399579813321194,[ 0.60549823 -0.36520117],19.44,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-1.3082666675782444, -0.9596140411872184]], [[0.8073229144257071, 1.8592031201001427]], [[-1.550115889960451, -1.8485091409042262]], [[0.0018299584154626194, 5.0]], [[-3.0971218788892663, 5.0]], [[0.44039172954899053, -3.7049858971648706]], [[-2.2595168540192168, 0.9033066105477481]], [[-0.6172650679330078, -2.2106998719638313]], [[1.0935831333939527, 1.6559786929859335]], [[-3.4276413315691534, 0.5558195424447343]], [[-2.078331095957808, -4.907449055636521]], [[-3.8647724705434396, 5.0]], [[1.7951410459826207, 4.7472736763413055]], [[0.9530263844563847, -5.0]], [[2.247385055659888, -5.0]], [[-1.9871602436472464, 5.0]], [[5.0, 2.671994417710118]], [[-2.692968455210777, -5.0]], [[-1.0062342931350297, 5.0]], [[2.254765026419854, 5.0]], [[4.098598944991906, -5.0]], [[3.387454138966631, -5.0]], [[-1.3913298157797434, -5.0]], [[2.2347852922293034, -2.241125175583449]], [[1.7811707109074821, -2.063728437664547]], [[3.673042554804913, -5.0]]]"
22,"[-0.33406417197466887, -0.4953611361146333]",[-453.27931457],[5.06068543],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",594694574.2412009,22,0.7510977810163842,6.847285667019756,[0.53333687 0.46427555],-458.34,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-0.5237251336285252, 5.0]], [[3.1644398494379438, -0.7802518004409329]], [[0.9834781033502384, -2.719129278497714]], [[5.0, -2.389563939169449]], [[-1.3664857478219243, 0.6368591122254579]], [[1.753725030165951, 0.09050445294931886]], [[3.5812295657609794, 2.4733452187139546]], [[5.0, -2.5586025216064407]], [[5.0, -1.7592871867947772]], [[5.0, -4.5426250421471925]], [[-5.0, 1.800388195553287]], [[-4.011905356103015, 4.27094909006817]], [[-0.03425272454020835, -4.276894718121706]], [[-5.0, 2.8207138653458736]], [[-5.0, -5.0]], [[-1.7224076417515288, -0.70603356009664]], [[0.25957249128368226, -1.5482529760415937]], [[1.6892927530378312, -3.4798193946379086]], [[-0.3612651234554257, -2.1691226531395977]], [[1.4571826213282284, 0.86678544526191]], [[-2.529046544299756, 0.31785394397774797]], [[0.2840191669646354, -0.20174400552930963]], [[-2.954697620185963, 2.1676031530622546]], [[0.4062168304627558, -3.6286760359738697]], [[-5.0, -0.3366285506540164]], [[5.0, -2.9206347312617003]]]"
23,"[-1.1124862138903016, -0.04050869648628432]",[236.6575587],[17.8475587],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1741404778.9419312,23,1.1319049067834037,6.664743848789051,[ 0.70550407 -0.04758153],218.81,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[0.24761353868413077, 1.0592771656057354]], [[0.9483711451443207, 1.864482983469889]], [[5.0, -4.172660255147298]], [[-3.5342676534079454, 3.621907821799094]], [[3.1237353926823186, 2.651094457355275]], [[-1.3230254730630897, -2.6642053953667486]], [[-2.4117083404663857, -3.3340386091323597]], [[-5.0, -5.0]], [[1.8831821112990748, 2.9032989415409105]], [[-4.888237468571757, -4.129245381705565]], [[1.6866200588829585, -0.20445334651867686]], [[-0.6762169059090588, -5.0]], [[-1.1124862138903016, -0.04050869648628432]], [[1.8410553935406844, 1.2838818457732775]], [[1.181337101307199, 0.32925191822548194]], [[-1.8294441216731447, -4.114568228789727]], [[1.1127683519742737, -1.7134161770879663]], [[-5.0, 0.8409541161091599]], [[-3.527865323379039, -4.479332619727297]], [[2.4677751670161507, 5.0]], [[-2.1832001372999814, -1.6817090660722258]], [[5.0, 0.4129111253010099]], [[-0.7774665665213152, 5.0]], [[0.9190040225150784, 5.0]], [[5.0, 2.503628571585492]], [[4.823861888594656, 1.6465925658530227]]]"
24,"[-1.750686625011521, 0.36775334820262956]",[-153.01391277],[8.29608723],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1714692130.8581784,24,0.630221799405046,5.62972591272302,[-0.70699312  0.01267775],-161.31,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[0.15389270869336588, -0.9312675506022929]], [[1.2271014139675431, -4.004678861265585]], [[-0.8216659719858583, 5.0]], [[-1.3773897993052087, 4.470030549903052]], [[-0.17421014653542685, 0.4664607184729217]], [[1.4201896430941954, 5.0]], [[5.0, -5.0]], [[-5.0, 5.0]], [[3.13775569200524, -2.2606909371331745]], [[-0.6946918893474925, -5.0]], [[5.0, -2.1284955952460187]], [[1.8327386277133477, -0.2244721487833406]], [[-3.467672709232793, 5.0]], [[3.171321289359536, -5.0]], [[-2.544446697099937, 1.2879935053572358]], [[-1.750686625011521, 0.36775334820262956]], [[-3.9862178669986834, 3.3857003229164353]], [[-2.8133354343931254, 2.8848862653653113]], [[-0.4737895934496167, 3.62177862630551]], [[2.125200545451413, -2.5975485771906754]], [[3.1561299402699903, -0.37785261522958896]], [[4.533398013791831, -3.383039506579873]], [[-2.2333014127873296, -0.7744608026563284]], [[-3.690630673186247, 1.7312991554350035]], [[-0.7676556973732023, 0.433265959864217]], [[1.5185611274001676, 1.2955912528393703]]]"
25,"[3.843727147552754, -0.25633936689712067]",[-998.64029435],[1.35970565],"[array([0.11301708, 1.08675379]), array([-4.67429411, -3.98161026]), array([2.69203464, 3.28765987]), array([-0.33406417, -0.49536114]), array([-1.86738938, -2.7505496 ]), array([3.44599144, 3.64533057])]",1080928437.3649404,25,1.034203729306719,6.798736881025783,[0.67291595 0.21721908],-1000.0,"[[[0.11301708419832135, 1.0867537883790614], [-4.67429411178075, -3.9816102554315176], [2.6920346361043537, 3.2876598738810863], [-0.33406417197466887, -0.4953611361146333], [-1.867389375888437, -2.7505495996761864], [3.445991442346207, 3.6453305651210073]], [[-1.1922526591880156, 0.01885340832471627]], [[1.169446051479273, -2.05795651709073]], [[1.0775498228347116, 0.38908480034528303]], [[1.9532347308912636, -1.996768254848659]], [[-1.6841961489914408, -0.2998920050650201]], [[-0.9275672574016635, 2.1790566109215215]], [[2.3063230229063096, -2.339280972483588]], [[-5.0, -3.3412103942211715]], [[-2.098877533647102, 1.7224692893077225]], [[-2.3602336967182245, 5.0]], [[-5.0, -1.374423304561628]], [[5.0, -0.1689122874447732]], [[5.0, -1.190978937025999]], [[-5.0, 0.8271440661293539]], [[5.0, 1.7112174248582488]], [[1.4945777684032424, -0.21783323322480255]], [[5.0, -5.0]], [[5.0, -0.7076939200554331]], [[-5.0, 2.4427131545112117]], [[5.0, 0.30321067120271467]], [[3.843727147552754, -0.25633936689712067]], [[-5.0, -4.691789647199193]], [[-5.0, 0.30474220607436425]], [[-1.1908293546350208, -0.041505423670838426]], [[1.1882410429740602, -0.2193666735602656]], [[-0.2575631017896292, -1.8915919400309864]]]"
