,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
10,"[0.2638561692229037, -1.773258861624114]",[5238.48658669],[5222.72658669],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",1537468638560234.2,10,1.3904582098518818,7.092986508496849,[ 3.0976 -2.0624],15.76,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-3.0974866415919178, -4.291203892716605]], [[4.682800442042178, -2.5636483680000137]], [[-4.641537394874386, 1.6170982799614249]], [[1.5761760134354377, -1.6237337169338175]], [[4.116116463750584, -0.4977806748562593]], [[5.0, -1.0477459884968134]], [[1.2801869177867737, -2.47533681633359]], [[1.8985670614723449, -1.03819018760582]], [[-5.0, 0.1251987517021525]], [[5.0, 5.0]], [[-5.0, -3.286696004610684]], [[4.306263587705587, -2.157741104835995]], [[1.202754503502778, 2.0893085216195817]], [[-2.797020820198659, 3.8046237785698103]], [[5.0, -0.7130917702977866]], [[-5.0, 5.0]], [[-1.0142884359246742, -5.0]], [[-3.230098667205279, -0.4349994198179967]], [[0.2638561692229037, -1.773258861624114]], [[-3.2383049178993835, 2.0948884548001376]], [[2.460389234134438, -5.0]], [[5.0, -2.2300105240627373]], [[2.7886381205944453, -2.214663669096741]], [[-3.754595312899279, 1.3563257983406354]], [[-3.2483803749483284, 2.167925415468362]], [[2.854717652939337, -0.5780237587512088]]]"
11,"[2.3217590349327955, -5.0]",[5874.85465548],[5837.50465548],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",7.468794076533854e+18,11,1.5279240756246817,8.1540024086141,[-3.6352 -0.8776],37.35,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-2.2128988093281334, -1.0433863645411965]], [[-5.0, -5.0]], [[-2.3175583530713517, 1.4693176574832778]], [[-4.127537862977204, 5.0]], [[-0.9363475691530773, 1.7357545075192666]], [[-5.0, 5.0]], [[5.0, 5.0]], [[3.4849506985057865, -5.0]], [[3.9517006675118598, -5.0]], [[-3.4302700659557006, -5.0]], [[0.745184896934075, 4.293050428169993]], [[2.9125317112044007, -4.051106980143334]], [[1.4549356036875092, -5.0]], [[3.1887849378868176, 5.0]], [[-0.17444164626407785, -5.0]], [[-4.984738989841529, 0.315180473873589]], [[3.608055219880575, -3.5502787918015875]], [[5.0, -4.746752098160304]], [[-4.27123561263282, -1.8762508897543595]], [[-1.8413055136485246, -5.0]], [[0.9800209670608442, -1.8390558155711905]], [[-1.35417182649929, 5.0]], [[-4.514532916923681, 2.6439930139063237]], [[0.6442744419664108, -3.501205925703185]], [[2.37826685784144, -1.702790572877282]], [[2.3217590349327955, -5.0]]]"
12,"[3.1165152865669556, 3.0543961224228178]",[-262.27433369],[47.35566631],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",538757163019529.1,12,1.9666181017662485,9.208774904688838,[-3.5128  2.1136],-309.63,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[0.01880670393798417, -0.14124199995721962]], [[5.0, 1.209626063261254]], [[-0.9209103788967847, 1.991686050881783]], [[-5.0, -5.0]], [[2.6982360799360583, 2.7400622791240736]], [[-5.0, 1.6937270738002481]], [[5.0, 3.298176142436317]], [[2.055539479307367, 3.012791317975656]], [[2.821209090448029, -3.941052911206598]], [[-5.0, 2.029498942396014]], [[-5.0, 0.944126077094682]], [[3.2417698367076095, 4.524949594836713]], [[-3.699607621539162, -2.3647455431196107]], [[3.1005506390346724, -0.22423920309006196]], [[-4.952994184895302, 3.485701720280151]], [[4.8570249258634774, 2.3538867217000785]], [[-5.0, 2.404085773801856]], [[-1.5970636777598637, -2.879459649638201]], [[5.0, 5.0]], [[5.0, 2.560820034638441]], [[3.2701990463095676, 4.927298326739505]], [[-0.04117995084195902, 0.716734626808868]], [[-5.0, 2.8972248653850117]], [[3.1165152865669556, 3.0543961224228178]], [[0.9069924423216031, 2.113930539580399]], [[-4.215607499072657, 1.6494849697094143]]]"
13,"[2.170543006626598, 3.4277276335823883]",[27317.12059959],[28317.12059959],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",939237406215826.1,13,1.2488456268684789,7.283284012306806,[3.408 3.596],-1000.0,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[1.1138840192137476, -2.671230057059868]], [[-5.0, 5.0]], [[5.0, 5.0]], [[-5.0, 4.579987453613598]], [[3.1878197306119884, 2.292406730219265]], [[-3.5303175145661605, 1.5039333218890254]], [[4.126554572624748, 0.6090115291573128]], [[-5.0, -5.0]], [[4.122467570911346, -0.12500768199446755]], [[-5.0, 3.7772172878954646]], [[0.711603287807896, -3.889563520017726]], [[-5.0, 1.9137743185043823]], [[-5.0, 3.414198092379643]], [[-2.3279120887842044, -1.1746630470676034]], [[1.0207391291590087, -3.5280786999146443]], [[-3.041905891420216, 5.0]], [[1.042945381270035, 3.4061219548475345]], [[-1.1802189153961387, 5.0]], [[-4.267058143569654, 3.88143077858767]], [[1.9594371985567336, 2.422413517624531]], [[-0.8754897733164039, 4.981519078444403]], [[2.9522965364857843, 4.955280984689649]], [[1.6788386711222847, -2.038506760951818]], [[-3.2515801649578258, 2.1724427350824884]], [[0.5122783657757928, 1.8913226590437657]], [[3.7197396449834916, 2.0856951686165806]]]"
14,"[0.6188093352178519, 3.2500585869758623]",[422.41285671],[364.41285671],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",7.644363655401795e+19,14,1.3041636957885347,9.69064859158675,[-2.964  3.652],58.0,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[5.0, 1.2349963547284342]], [[-5.0, 1.0281633601690228]], [[5.0, 5.0]], [[-5.0, 5.0]], [[0.6188093352178519, 3.2500585869758623]], [[4.0130015380191155, 1.1335503450720046]], [[4.04770584383865, 3.343179129506865]], [[4.7141639764804415, 3.1511360636456156]], [[3.438229248459123, -5.0]], [[-2.814654522738902, -3.258428170253753]], [[2.560290216943695, 3.586508361729626]], [[3.682433754917433, -4.548860130383478]], [[-1.954549295120414, 1.8987704117213062]], [[-5.0, 0.04462438747920145]], [[5.0, -0.345656576577005]], [[5.0, -1.3919238991617953]], [[5.0, 2.0435479798656044]], [[0.012716738455061272, 5.0]], [[5.0, 0.35642440933885616]], [[0.280601484858238, 0.01722160975995735]], [[-5.0, 2.396600307683619]], [[5.0, 4.5322471126306745]], [[-5.0, 3.849708472602125]], [[0.3357019500289747, 2.4240475509206507]], [[-5.0, -0.49744631974675707]], [[1.2405153601706884, -0.6445099014956907]]]"
15,"[-2.0754795974555553, 3.6025633644243182]",[1085.00195601],[990.62195601],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",919924819489745.6,15,1.3385243208292228,9.68826300481664,[-3.0432  3.5576],94.38,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[1.974389019531805, 1.559130464049204]], [[-2.954839095221422, 4.243179683106636]], [[5.0, 5.0]], [[-5.0, 3.6608945126877255]], [[4.61878108482167, 0.1582688699996604]], [[-0.09796515430497443, 3.9059348600027644]], [[5.0, 2.337304601280761]], [[-0.7795569950401573, -2.6463079896655115]], [[4.779567138090604, 0.6691249074680865]], [[-2.0754795974555553, 3.6025633644243182]], [[3.912571304420018, -4.489015045417749]], [[-4.071723604950694, -3.590165556313085]], [[-0.14352722377180238, 4.352386760040746]], [[5.0, 3.730968434515191]], [[-0.9123958007519475, -4.904323922930462]], [[0.41218675721039677, 2.7266213703605136]], [[-0.21971345182146074, 0.1625625474677467]], [[3.782251292029155, 4.451129620124787]], [[-2.3193595387481745, 3.7994498292394674]], [[4.077773704339721, 5.0]], [[1.862356439061098, 4.016453801172067]], [[-1.3569525765227, 3.1582701754747546]], [[-3.621184311419684, -4.24114419268113]], [[-4.50020082318845, 4.843349823381724]], [[2.8345852553419277, 2.1515442984590454]], [[-3.526275857945386, -4.149910210611053]]]"
16,"[-0.5871509724779632, 2.001571187560087]",[2312.86894122],[2339.52894122],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",463393231105489.44,16,1.9223302118317231,5.744433341628801,[0.976  1.9216],-26.66,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-2.274852942670642, 3.481244177863648]], [[2.730446306450663, 5.0]], [[1.377953334144464, -0.19964255839429285]], [[2.7432966250625723, 0.5147353954119234]], [[-3.79578729509939, 1.1915842456543688]], [[-4.856416736438258, 1.74575857653212]], [[5.0, 2.152924335921944]], [[-0.5251977558559666, -3.2575459408989205]], [[-3.578782042265823, -5.0]], [[-5.0, 2.3149270296985343]], [[5.0, 1.3604657308704842]], [[5.0, 2.5440641845448058]], [[-0.5871509724779632, 2.001571187560087]], [[4.7668280775269185, -1.4304798358010808]], [[0.5602380696006399, -4.091947428977613]], [[2.1904376324974475, -4.388276046049504]], [[2.974620741436289, -4.25907817576341]], [[-1.7904499003610579, 2.1824061368955356]], [[-0.14309816474308393, 4.008167632524605]], [[-5.0, 1.5979603648909955]], [[-4.927610265904383, 2.3398237824170045]], [[-0.6109702642889889, 3.0779919733732903]], [[1.4513106685815944, -0.27966085690128106]], [[5.0, -0.7430583421478172]], [[1.7877357889667764, 2.057714287756349]], [[-0.9169055674761957, 2.5512909974157694]]]"
17,"[0.5420578825398045, -2.7691770860783276]",[-614.25137681],[227.45862319],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",576645400483734.5,17,1.2444566421574192,7.618297041144684,[-2.24  -2.784],-841.71,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[0.3695896228198645, -1.6297561790144108]], [[-5.0, -2.959311835470034]], [[-1.588032060705319, 2.0552435687576907]], [[1.800135454058044, -3.0814088659803858]], [[-4.687367429960353, 3.519116174840045]], [[0.5420578825398045, -2.7691770860783276]], [[-1.2155673786787191, -1.6323900273883352]], [[4.784655326720344, -3.935434530806899]], [[-4.487265946154643, 1.0689628394440929]], [[-2.4291274070668765, -2.9108560715996736]], [[-2.008914199947757, 4.055790320435937]], [[-0.15237631007616592, -3.7422309958435385]], [[-0.03669405184894398, 2.993180913596981]], [[4.5578916377405125, 1.0083314203676075]], [[-3.64351247447214, 1.3288917607441242]], [[4.4681110267115685, 1.6572031511618803]], [[-4.567818827921261, -3.78773757942343]], [[3.812487844403658, -4.637186053319627]], [[5.0, -2.537511343141008]], [[-5.0, -2.1396547451687415]], [[3.4050568248382813, 0.11231836526584882]], [[5.0, -4.339467906241292]], [[5.0, -2.0016899003666997]], [[-0.6100258095121943, -2.9709490312341074]], [[2.097874517376344, -3.556277222078805]], [[1.2781741873759511, 0.4665585051341452]]]"
18,"[-5.0, 1.0538984998979972]",[12088.70837],[12053.93837],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",6.786509468990196e+20,18,2.0986594449607505,9.88545768389585,[-3.876   2.7952],34.77,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[4.841136882776905, -3.4969226306212065]], [[-3.5306337927044016, 2.9355003994083404]], [[-4.284838312077049, 4.43393876463497]], [[2.2879406099146986, 3.4925049607037346]], [[0.03128916522386408, -1.4012267627147694]], [[-0.7962599005357957, -0.051125042398741334]], [[2.9705467694311243, 1.230029443025665]], [[-5.0, 0.6748841247214805]], [[5.0, 5.0]], [[5.0, 0.9089388164610489]], [[-5.0, 1.8388686814652233]], [[-5.0, -5.0]], [[5.0, 4.6419759528296165]], [[-5.0, 1.4994979701421915]], [[-5.0, 0.2594169673626336]], [[-5.0, -0.5264647670233976]], [[5.0, 2.2155120490093103]], [[-5.0, 3.32133974637234]], [[-5.0, 1.0538984998979972]], [[5.0, 1.7119078160390737]], [[-5.0, -4.6165890011926045]], [[5.0, -4.789671050870559]], [[-5.0, -4.082107032106026]], [[-5.0, -4.349071760336298]], [[5.0, -0.7947915224297808]], [[-5.0, -2.315555749840445]]]"
19,"[1.2129103930967398, -1.4152497106296669]",[-539.58790179],[14.23209821],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",1.4051404461502124e+16,19,0.8850404585003449,5.628619940571246,[-0.7032 -1.412 ],-553.82,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-1.402604359959445, 0.38328917682795005]], [[2.0268418401330166, -0.6706829518162258]], [[1.4932554350396283, -4.0060076942863185]], [[0.057177567101140386, -1.1223280270721565]], [[5.0, 1.1755785911570886]], [[2.135346505496926, -2.019764814119184]], [[-5.0, -3.6524089949030047]], [[-5.0, -2.7467187686656866]], [[-5.0, -5.0]], [[-0.9394841475515905, -0.7302645628061569]], [[-5.0, -0.03488696975545518]], [[2.267192622768598, 2.451126800284813]], [[4.219487668256953, 0.3567599072520551]], [[-0.954521703708512, -0.7974406489821979]], [[-3.7027775849803226, -2.946644063756741]], [[5.0, -5.0]], [[0.7740391640500083, -2.2556496516644713]], [[5.0, 5.0]], [[5.0, -1.2092656811666471]], [[-0.7208657281062036, -5.0]], [[1.2129103930967398, -1.4152497106296669]], [[0.7123551249923051, 0.9235371557978144]], [[3.8052805826961067, -1.4921934280324005]], [[3.3196422901831992, -5.0]], [[3.355343058409075, -2.1214308075947814]], [[2.9244828462807284, -1.305971206270913]]]"
20,"[1.8303455466374206, -1.165430244529228]",[-301.85295886],[44.53704114],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",4738751117876246.0,20,2.4679493249643745,6.786817732433839,[ 0.828  -2.5672],-346.39,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-0.13906855726555634, -0.31274840420595496]], [[-1.4943179248592173, -1.8554976897046904]], [[-0.04472836479124328, -1.894339385229278]], [[2.5661026091651062, 0.16754629329428783]], [[1.8303455466374206, -1.165430244529228]], [[1.9112050017970597, -5.0]], [[5.0, 5.0]], [[4.147184341468784, 2.7220769243115934]], [[1.8149473697215424, 4.991749120201558]], [[2.205209691548045, -1.3983871722036092]], [[1.3709491081812155, -1.9369876239942343]], [[5.0, 2.9672170414040413]], [[5.0, 3.5555799663725214]], [[-3.7895457268338784, -2.6809694120316783]], [[-0.4350777240977981, -5.0]], [[-5.0, 5.0]], [[3.6726419804218486, -5.0]], [[-0.22221772697938522, -3.86646181612992]], [[3.9250926629280336, 0.6131346781103432]], [[4.0120086342964045, 5.0]], [[3.470202214534166, 1.3227725642033095]], [[-3.998601390064459, 2.328882390474069]], [[-0.9463094083887951, -5.0]], [[0.03592630205838181, -5.0]], [[3.0082026448347703, -2.1312029429964765]], [[1.2413765164006312, -1.697717205042441]]]"
21,"[3.192449485386373, -5.0]",[9477.02220099],[10315.82220099],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",839047504787132.4,21,1.037942135322022,8.019491531442476,[ 3.3064 -3.0744],-838.8,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-4.68119467667078, 3.953620738165087]], [[-1.7844370709732036, 3.2426743773418027]], [[4.757308738063736, 0.295353140650837]], [[-0.7424370321139769, 4.75510513479759]], [[3.192449485386373, -5.0]], [[1.983876905521055, -4.350992640018418]], [[3.7675770305951852, 5.0]], [[-2.829710171443264, 3.4899503094925612]], [[4.058132536566721, 2.1928160147513434]], [[3.4308752792087174, 4.464013535032952]], [[0.8431522775756944, 4.274814694959596]], [[3.118600419010882, 1.6569797240688704]], [[1.719820713943781, 2.993895688109915]], [[4.891561777939405, -1.3764843894888117]], [[0.3863376557887791, -1.7143968706772776]], [[-0.5473112333908343, -1.069690420277254]], [[4.1088347680925015, 0.47240226242353067]], [[-3.426913260301472, -2.9634763650529603]], [[-3.893913757638595, -4.0238110026920655]], [[0.18512184101079754, -3.3706276611185935]], [[4.283202798353136, -4.422949529381235]], [[4.473087964863357, 1.3154435852322006]], [[-3.9524362967789086, 2.6042582484140473]], [[-2.383724135872911, -2.6318809282423814]], [[2.1703904055926024, -0.48155020528529846]], [[-1.6015206912155167, 0.13027927714360743]]]"
22,"[-5.0, 4.030544024740416]",[74.00098938],[31.41098938],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",960542270906992.4,22,0.9372976064051324,7.37538706203815,[0.576  3.6024],42.59,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-5.0, 4.030544024740416]], [[2.1782250068251567, 3.145013550129363]], [[0.29680499208494027, -0.5353193671241483]], [[4.646442000255133, 0.6176335834651513]], [[-4.838845828400435, -5.0]], [[5.0, 3.2911992157974206]], [[-5.0, 1.4632220535787686]], [[-5.0, 5.0]], [[-5.0, 3.6229773797064055]], [[5.0, 5.0]], [[5.0, 2.0584873741930334]], [[-5.0, 4.657911359172094]], [[5.0, 2.5205134837703524]], [[5.0, 3.4224629947456497]], [[-0.42339414441030243, 1.3747733699740703]], [[4.282428195577545, 2.84588734918914]], [[3.84627614301027, 2.0843312138510237]], [[1.7273638433661613, 4.163318587017024]], [[4.324464365114881, -0.5762079017621167]], [[5.0, 3.63564910379941]], [[4.713176612769921, 1.2967172964047986]], [[-4.092441378477027, 2.5277598434033823]], [[0.8781583459426952, 3.523965007124708]], [[-2.748065812145746, 3.6867188379328426]], [[-4.468810231386574, -3.867910878787393]], [[1.28842625081489, 2.4791253569623546]]]"
23,"[-0.7061262358831959, 0.1407899065519597]",[17276.77589627],[17212.46589627],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",4.413866208604891e+16,23,1.8031050959623391,4.982736605567838,[-0.1736 -0.5656],64.31,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-0.13439384191668768, -4.548133668068187]], [[-3.246244845364786, -3.1154081391219943]], [[-3.878609331018902, -4.097384697949088]], [[-0.8488636210911924, 2.8062256399713537]], [[-2.1882890248816196, -1.499317505589314]], [[1.6021845299617183, -0.22986799315630435]], [[-0.8115212267515987, 2.872058992441254]], [[3.4596232477921243, -3.9224233902644823]], [[1.8801780656601796, -5.0]], [[0.7175355273347704, 5.0]], [[5.0, 5.0]], [[2.872867610320679, -5.0]], [[3.117443103471023, 5.0]], [[1.2298983253223335, -5.0]], [[3.906092366611025, -5.0]], [[4.092178614531549, 5.0]], [[3.1839954454164854, -5.0]], [[4.691412032357124, -5.0]], [[1.4450846630754324, 5.0]], [[-1.8701081985277388, -5.0]], [[-1.0342098442558583, -5.0]], [[0.8483868347653366, -3.3880509955911173]], [[-0.7061262358831959, 0.1407899065519597]], [[-3.0063450320067715, 0.46401348339134246]], [[2.607569490290743, -1.4818666658617727]], [[4.213192000749588, -0.5999348917626952]]]"
24,"[2.0285087474722086, 1.8458778510890352]",[593.40021324],[622.93021324],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",3.746988042018006e+18,24,2.663745848086759,4.513033902312399,[2.0104 0.7688],-29.53,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[-3.57374105660332, -3.36644057371894]], [[2.0285087474722086, 1.8458778510890352]], [[0.5916811629440868, 0.37813917222682686]], [[3.586734868894597, 1.0740184668824397]], [[0.16896609605374688, -2.6925606583462733]], [[1.204196518858945, -3.818625041720033]], [[5.0, -3.6015202017755135]], [[3.9072516667767716, -5.0]], [[-5.0, 4.696458512462273]], [[4.736403177640084, -3.3919026426715777]], [[0.7905279019047979, 5.0]], [[-0.4584921167099754, 5.0]], [[0.7684480859842578, -5.0]], [[-4.5418518872802505, 5.0]], [[2.8408022379152627, -5.0]], [[4.6958346708037135, 5.0]], [[1.5335484091265592, 5.0]], [[0.3036531630591667, 5.0]], [[-2.147676508870855, 3.3467301997015024]], [[2.0855500815604486, 0.7252540000949698]], [[3.7260267352692433, -3.9979382681729283]], [[1.114654556506911, 4.6957145883347335]], [[2.064796137812075, 3.1808610878257317]], [[-1.4604440132556271, 4.405499901378949]], [[5.0, 1.1154950980592189]], [[1.5179936800784481, -1.128370103854997]]]"
25,"[3.7273532833683483, 2.177786954398151]",[-85.65412926],[26.86587074],"[array([2.17054301, 3.42772763]), array([-1.50978724, -1.77629882]), array([-2.11762885, -1.05516624]), array([-0.18978119,  4.14286828]), array([-1.79572371,  3.07236783]), array([ 4.29727019, -2.76536903])]",162214636413341.1,25,1.947888862616353,5.068928840051061,[2.2704 1.4824],-112.52,"[[[2.170543006626598, 3.4277276335823883], [-1.5097872436913968, -1.7762988217065976], [-2.1176288451373115, -1.0551662434199243], [-0.18978119400117222, 4.142868283886234], [-1.7957237064568299, 3.0723678344347665], [4.2972701924541665, -2.7653690339420955]], [[1.2719219869013558, 3.712461519572125]], [[-2.8947725314044828, -0.6230725474762728]], [[-0.375938822090486, 1.1356845696680073]], [[1.2034417590627111, 1.3688431097474938]], [[-3.1766478872353963, -4.382029246949938]], [[0.5825372508719369, -2.67365376842326]], [[0.9366166952230675, 3.039108350021351]], [[2.1778077388636063, 4.910115211806756]], [[-1.8459912165020638, -0.1723639789721518]], [[-0.17910412479435925, 0.4405857945535557]], [[-5.0, -1.3578259225961509]], [[3.7273532833683483, 2.177786954398151]], [[-1.3275598220980447, 0.8364556835447097]], [[4.500268606327806, 4.06730754824447]], [[5.0, 3.2710813804169248]], [[0.5246722237300145, -0.48286022925922156]], [[4.810172596623285, 1.1870673450594318]], [[2.6021300147276945, 1.3948183928056526]], [[-2.8051426267914605, 0.38689077384267045]], [[-4.254893060682943, -3.412914000261796]], [[3.8726619865238945, 3.4310852888303227]], [[4.510752984798527, -4.55527145754563]], [[2.7964719307443184, -4.322752410223233]], [[4.210261919560182, -3.4291723493512594]], [[-0.9636042587472051, 0.5927663965625141]], [[-1.30839449740643, 0.902191554520348]]]"
